,output_testInput,output_MR1,output_MR2,output_MR3,output_MR4,output_MR5,output_MR6,MR1_checker,MR2_checker,MR3_checker,MR4_checker,MR5_checker,MR6_checker
22,14.52595723560228,14.52595723560228,16.041905512600273,21.117630967610943,-14.52595723570228,15.62456952427039,11.81790703450007,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
50,5.666426688112432,5.666426688112432,7.377758908227872,8.962263554116761,-5.666426688512432,6.765038976780542,2.833213344056216,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
82,5.863631175598098,5.863631175598098,7.1929342212158,9.159468041602429,-5.863631175698098,6.962243464266208,5.170483995038152,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
169,5.480638923341991,5.48063892334199,6.674561391814427,8.776475789346321,-5.480638923141991,6.579251212010101,3.87120101090789,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
211,6.915723448631313,6.915723448631314,10.154401900795694,12.40878489197186,-6.915723448931313,8.014335737299422,6.915723448631313,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
243,3.58351893845611,3.58351893845611,5.598421958998375,6.879355804460438,-3.58351893835611,4.68213122712422,2.8903717578961645,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
286,8.026170194946427,8.026170194946427,8.605204068738951,11.322007060950757,-8.026170194346427,9.124782483614537,5.19295685089021,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
309,7.339537695407675,7.339537695407675,9.116029692504942,11.733986850080116,-7.339537695207674,8.438149984075785,5.0369526024136295,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
317,4.382026634673881,4.382026634673881,6.410174881966166,7.67786350067821,-4.382026634673881,5.480638923341991,1.6094379124341005,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
362,6.302618975744905,6.302618975744904,7.272398392570047,9.598455841749232,-6.302618975544905,7.401231264413015,4.356708826689592,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
475,6.866933284461882,6.866933284461882,8.700514248543275,11.26138243913432,-6.866933284561882,7.965545573129992,5.768320995793772,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
482,18.83034024329013,18.83034024329013,23.664670930110347,29.81646312997123,-18.83034024449013,19.92895253195824,16.750898701610296,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
525,5.19295685089021,5.19295685089021,6.733401891837358,8.48879371689454,-5.19295685009021,6.29156913955832,3.58351893845611,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
597,3.401197381662155,3.401197381662155,5.48063892334199,6.697034247666485,-3.401197381762155,4.499809670330265,1.791759469228055,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
598,12.367374835100057,12.367374835100051,14.688476165100054,18.95904856710872,-12.367374835800051,13.465987123768164,10.981080473980164,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
618,6.579251212010101,6.579251212010101,7.62657020629066,9.87508807801443,-6.579251211610101,7.677863500678211,3.80666248977032,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
630,8.262558973010657,8.262558973010657,8.794824928014517,11.558395839014985,-8.262558974510657,9.361171261678766,5.777652323222656,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
644,7.590852123688581,7.590852123688581,8.248529124800218,10.88668898969291,-7.590852122988581,8.68946441235669,4.700480365792417,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
742,6.068425588244111,6.068425588244111,7.221105098182495,9.36426245424844,-6.06842558844411,7.167037876912221,3.87120101090789,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
797,10.68601829423076,10.68601829423076,11.46432328313101,15.080467448903198,-10.68601829223076,11.784630582898869,7.795646536334594,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
840,12.23384344247553,12.23384344247553,14.518410029966898,18.82551717448419,-12.23384344297553,13.33245573114364,9.594786112860271,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
928,7.428333194190807,7.428333194190806,8.11969625295725,10.724170060195137,-7.428333194590806,8.526945482858917,4.595119850134591,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
929,3.4011973816621555,3.4011973816621555,5.886104031450156,6.697034247666484,-3.4011973811621554,4.499809670330265,3.4011973816621555,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
933,13.666824917568071,13.666824917568071,14.56720019413633,19.159886360908622,-13.666824917968077,14.765437206236182,11.181918267780071,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
938,6.984716320118265,6.984716320118265,7.880804344674899,10.280553186122594,-6.984716318818265,8.083328608786374,4.276666119016055,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
1161,7.02108396428914,7.02108396428914,7.857093864902492,10.31692083029347,-7.02108396468914,8.11969625295725,5.41164605185504,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
1167,5.41164605185504,5.41164605185504,8.03268487596762,9.80609520652748,-5.41164605155504,6.51025834052315,3.332204510175204,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
1282,5.030437921392435,5.030437921392435,6.866933284461881,8.326274787396764,-5.030437921692435,6.129050210060545,2.19722457733622,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
1357,6.234410725718372,6.234410725718372,7.352441100243583,9.5302475917227,-6.234410726018371,7.333023014386482,3.931825632724326,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
1424,6.173786103901936,6.173786103901936,7.221105098182496,9.469622969906265,-6.173786103701936,7.272398392570046,4.382026634673881,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
1440,6.356107660695892,6.356107660695892,7.444248649496705,9.651944526700222,-6.356107661195892,7.4547199493640015,5.2574953720277815,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
1474,9.901886271169154,9.901886271169154,13.238886953607851,16.493560003177812,-9.901886271569154,11.000498559837265,7.822444729489318,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
1475,6.194405391104672,6.194405391104672,7.215239978730097,9.490242257109,-6.194405391204672,7.293017679772782,4.248495242049359,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
1501,14.269948670668398,14.269948670668397,15.951710433462718,20.86162240267706,-14.269948670968398,15.368560959336508,11.704999313206862,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
1523,6.51025834052315,6.51025834052315,8.955706153570603,10.904707495195588,-6.51025834102315,7.60887062919126,3.87120101090789,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
1563,11.253014189463803,11.253014189463803,12.96781261755573,16.746075632804352,-11.253014189363803,12.351626478131912,10.559867008903858,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
1585,6.030685260261263,6.030685260261263,7.326465613840322,9.326522126265592,-6.030685260561263,7.129297548929373,5.337538079701318,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
1667,5.934894195619588,5.934894195619588,8.188689124444203,10.329343350292026,-5.934894195519588,7.033506484287698,3.9889840465642745,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
1713,12.97367773700813,12.973677737008128,14.007584406200907,18.46673918034868,-12.973677738308128,14.07229002567624,10.33462040739287,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
1732,13.871452231876326,13.871452231876326,16.626189546951192,21.56173825255309,-13.871452232276326,14.970064520544437,12.772839943208217,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
1858,8.050384453067021,8.050384453067021,8.62047154086974,11.34622131907135,-8.050384453567021,9.14899674173513,5.342334251964811,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
1906,7.038783541388542,7.038783541388541,7.927324360309794,10.33462040739287,-7.038783541788542,8.13739583005665,4.330733340286331,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
1982,9.441452092939569,9.441452092939569,10.559867008903858,13.835901247612007,-9.441452092339569,10.540064381607678,6.733401891837359,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
2016,9.534161491043836,9.534161491043838,10.584081267024454,13.928610645716276,-9.534161490043836,10.632773779711943,7.742402021815781,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
2195,12.001628171648449,12.001628171648449,14.651156801131004,18.593301903657107,-12.001628172748449,13.100240460316558,10.209868702420394,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
2209,5.529429087511423,5.529429087511423,6.822197390620492,8.825265953515753,-5.529429087811423,6.6280413761795325,3.737669618283368,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
2236,4.700480365792417,4.700480365792416,6.327936783729195,7.996317231796745,-4.700480365892417,5.799092654460527,3.091042453358316,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
2311,7.1853870155804165,7.1853870155804165,10.294447974441413,12.678448458920968,-7.1853870157804165,8.283999304248526,5.575949103146316,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
2341,11.634222319926408,11.634222319926408,13.041682466122188,17.127283763266956,-11.634222320826408,12.732834608594516,8.861633597686627,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
2360,7.416979621381154,7.416979621381154,8.114922974204593,10.712816487385483,-7.416979621681154,8.515591910049263,4.852030263919617,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
2479,5.123963979403259,5.123963979403259,6.570882962339584,8.419800845407588,-5.123963979903259,6.222576268071369,2.4849066497880004,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
2515,6.091309882077699,6.091309882077699,7.377758908227872,9.387146748082028,-6.091309882577699,7.189922170745809,3.5263605246161616,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
2516,7.588829878307813,7.588829878307813,8.261526448396468,10.884666744312142,-7.588829879507813,8.687442166975922,5.0238805208462765,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
2613,7.649692623711514,7.649692623711514,8.288534459413917,10.945529489715843,-7.649692623611514,8.748304912379623,5.3471075307174685,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
2712,6.240275845170769,6.240275845170769,7.367708572374371,9.5361127111751,-6.2402758462707695,7.338888133838879,3.295836866004329,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
2748,7.102499355774649,7.102499355774649,7.860185057472165,10.398336221778978,-7.102499355474648,8.201111644442758,4.90527477843843,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
2755,10.655658073545531,10.655658073545537,11.420810176062425,15.050107228217977,-10.655658074445531,11.754270362213642,8.090708716083997,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
2776,5.3471075307174685,5.3471075307174685,6.802394763324311,8.642944396721797,-5.347107529917468,6.4457198193855785,3.4011973816621555,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
2817,8.026170194946427,8.026170194946427,9.549665677579805,12.420619349618864,-8.026170195046426,9.124782483614537,6.234410725718372,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
2821,6.633318433280376,6.633318433280376,7.568379267836523,9.929155299284703,-6.633318434180376,7.731930721948486,4.553876891600541,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
2892,8.63052187672324,8.63052187672324,9.936535406582328,13.02497103139568,-8.63052187712324,9.729134165391349,7.02108396428914,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
2964,14.703505513643575,14.703505513643575,16.21132366455832,21.29517924565224,-14.703505515343576,15.802117802311685,12.91174604441552,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
3051,8.722091302389096,8.722091302389096,9.177817180270624,12.017928168393423,-8.722091304389096,9.820703591057203,5.777652323222656,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
3084,7.458186157340488,7.458186157340488,8.1886891244442,10.754023023344816,-7.458186157540488,8.556798446008598,4.624972813284272,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
3123,16.10504445338342,16.10504445338342,18.13846371093164,23.795330474060187,-16.105044452683423,17.203656742051532,14.15913430432811,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
3171,8.725182494958771,8.725182494958771,10.00676590198963,13.11963164963121,-8.72518249605877,9.82379478362688,6.527957917622551,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
3222,5.337538079701318,5.337538079701318,6.664409020350408,8.633374945705647,-5.337538080001318,6.436150368369428,2.772588722239781,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
3301,16.31693208336992,16.316932083369917,18.29244729242114,24.00721810404669,-16.316932083569917,17.41554437203803,13.372493104203478,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
3329,10.740735077069829,10.74073507706983,12.294083522852889,16.23379652041038,-10.740735077269829,11.839347365737938,9.131297164635727,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
3363,8.262558973010657,8.262558973010657,8.794824928014517,11.558395839014985,-8.262558974510657,9.361171261678766,5.318119993844217,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
3391,7.283448228756631,7.283448228756631,8.003697339094368,10.57928509476096,-7.283448229456631,8.38206051742474,5.204006687076795,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
3474,8.99961934066053,8.99961934066053,10.211560314635642,13.39406849533297,-8.99961933916053,10.09823162932864,7.207859871432475,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
3585,7.608870629191259,7.608870629191259,8.249313746260636,10.904707495195588,-7.608870630391259,8.707482917859368,5.123963979403259,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
3622,11.500690927301886,11.500690927301886,12.854483932248726,16.993752370642436,-11.500690927901886,12.599303215969996,8.861633597686627,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
3707,6.782192056006791,6.782192056006791,9.035986984831403,11.17664121067923,-6.782192054606791,7.880804344674901,4.836281906951478,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
3724,7.333023014386481,7.333023014386481,8.045588280803528,10.628859880390811,-7.333023014686481,8.431635303054591,4.499809670330265,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
3726,7.491087593534875,7.491087593534876,8.191463051326927,10.786924459539206,-7.491087593234875,8.589699882202984,4.718498871295094,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
3747,7.247080584585756,7.247080584585756,7.965545573129992,10.542917450590084,-7.247080585385756,8.345692873253865,5.049856007249537,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
3809,8.812843433517195,8.812843433517195,10.034515814942532,13.207292588189633,-8.812843433617195,9.911455722185304,6.040254711277414,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
3850,4.68213122712422,4.68213122712422,6.29156913955832,7.977968093128549,-4.68213122702422,5.78074351579233,2.4849066497880004,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
3915,6.186208623900495,6.186208623900495,7.16703787691222,9.482045489904824,-6.186208623900493,7.2848209125686045,3.9889840465642745,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
3942,7.221105098182496,7.221105098182496,8.081475040137052,10.516941964186824,-7.221105098282496,8.319717386850606,4.276666119016055,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
3966,4.189654742026426,4.189654742026425,7.426549072397305,8.584103896698863,-4.189654742226426,5.288267030694536,4.189654742026426,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
3982,7.138866999945523,7.138866999945523,7.957177323459474,10.434703865949851,-7.138866999545524,8.237479288613633,4.248495242049359,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
3989,5.634789603169249,5.634789603169249,6.858565034791365,8.930626469173578,-5.634789603569249,6.733401891837359,2.995732273553991,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
4004,8.42507790250843,8.42507790250843,9.906682443432649,12.81952705718087,-8.42507790350843,9.52369019117654,7.3264656138403215,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
4097,12.129882507172129,12.129882507172129,13.338970412164834,17.622943950512678,-12.129882506872129,13.228494795840238,10.050440965492292,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
4113,18.81099160428885,18.81099160428885,22.3577697150952,28.69850220230184,-18.81099160488885,19.90960389295697,15.866552625122416,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
4117,10.185654444299798,10.1856544442998,11.04132055435752,14.580103598972237,-10.185654445199798,11.284266732967907,7.620705086838262,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
4178,5.583496308781699,5.583496308781699,7.310550158534423,8.879333174786028,-5.583496310081699,6.682108597449809,5.583496308781699,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
4327,2.833213344056216,2.833213344056216,5.768320995793772,6.129050210060545,-2.833213344256216,3.931825632724326,0.0,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
4465,5.123963979403259,5.123963979403259,6.620073206530356,8.419800845407588,-5.123963979503259,6.222576268071369,3.1780538303479458,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
4481,5.375278407684165,5.375278407684165,7.138866999945524,8.671115273688494,-5.375278407284165,6.473890696352275,2.8903717578961645,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
4645,7.16703787691222,7.16703787691222,8.034955024502159,10.462874742916547,-7.16703787531222,8.265650165580329,4.276666119016055,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
4655,6.608000625296087,6.608000625296087,7.655390644826152,9.903837491300417,-6.608000626596087,7.706612913964197,5.509388336627977,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
4752,10.884666744312142,10.884666744312142,12.560665423264584,16.37772818765269,-10.884666745812142,11.983279032980253,7.940227765145702,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
4844,7.2640301428995295,7.2640301428995295,8.026170194946426,10.55986700890386,-7.26403014329953,8.36264243156764,4.430816798843313,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
4868,5.231108616854587,5.231108616854587,7.02108396428914,8.526945482858915,-5.231108617154587,6.329720905522697,2.833213344056216,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
4910,5.780743515792329,5.780743515792329,6.984716320118265,9.076580381796658,-5.780743516392329,6.879355804460439,3.58351893845611,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
4987,5.480638923341992,5.480638923341992,6.882437470997846,8.776475789346321,-5.480638923741991,6.579251212010102,3.1780538303479458,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
5025,15.086394067572837,15.086394067572837,17.510512729928237,22.77668008824961,-15.086394066172836,16.185006356240947,13.294634598344782,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
5033,9.96552294345558,9.96552294345558,11.81687450988588,15.45858438679613,-9.96552294405558,11.06413523212369,7.02108396428914,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
5038,7.4547199493640015,7.4547199493640015,8.13739583005665,10.75055681536833,-7.454719949864,8.55333223803211,4.969813299576001,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
5264,4.736198448394496,4.736198448394495,6.492239835020472,8.032035314398826,-4.736198449394496,5.834810737062606,3.6375861597263857,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
5333,7.4547199493640015,7.4547199493640015,9.236008118724762,11.84916910403644,-7.454719949264,8.55333223803211,4.68213122712422,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
5354,7.832014180505469,7.832014180505469,8.431635303054591,11.127851046509797,-7.832014180805469,8.930626469173578,5.3471075307174685,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
5426,13.207292588189633,13.207292588189636,15.213827359061384,19.79896632019829,-13.207292587789636,14.305904876857742,10.499242387087422,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
5501,7.247080584585756,7.247080584585756,8.958797346140276,11.641529739258194,-7.247080584585756,8.345692873253865,4.68213122712422,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
5511,5.950642552587727,5.950642552587727,7.1340937211928654,9.246479418592056,-5.950642552687727,7.049254841255837,4.852030263919617,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
5588,6.345636360828596,6.345636360828596,7.590852123688581,9.641473226832924,-6.345636361228596,7.444248649496706,3.6375861597263857,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
5653,22.58008244280777,22.58008244280777,29.09878983781745,36.8620421954932,-22.580082442007768,23.678694731475883,22.58008244280777,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
5692,5.41164605185504,5.41164605185504,6.840546529288687,8.70748291785937,-5.41164605225504,6.51025834052315,2.772588722239781,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
5822,4.564348191467836,4.564348191467836,6.135564891081739,7.860185057472165,-4.564348191567836,5.662960480135946,3.465735902799726,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
5838,5.717027701406222,5.717027701406222,7.098375638590787,9.012864567410553,-5.717027702306222,6.815639990074332,2.772588722239781,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
5840,7.149916836132109,7.149916836132109,7.908387159290043,10.445753702136438,-7.149916836532109,8.248529124800218,5.204006687076795,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
5857,7.339537695407674,7.339537695407674,8.03722003113301,10.635374561412004,-7.339537695907675,8.438149984075784,4.700480365792417,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
5912,7.447751280047907,7.447751280047907,8.11969625295725,10.743588146052236,-7.447751280847907,8.546363568716016,4.882801922586371,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
6115,7.221105098182496,7.221105098182496,8.081475040137052,10.516941964186826,-7.221105098282496,8.319717386850606,4.330733340286331,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
6219,4.499809670330265,4.499809670330265,6.51025834052315,7.795646536334595,-4.499809669530265,5.598421958998375,4.499809670330265,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
6227,5.662960480135945,5.662960480135945,7.051855622955895,8.958797346140276,-5.662960479335946,6.761572768804055,2.772588722239781,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
6412,5.723585101952381,5.723585101952381,7.426549072397305,9.01942196795671,-5.723585101352381,6.822197390620491,5.723585101952381,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
6442,7.221105098182496,7.221105098182496,7.973844375944687,10.516941964186826,-7.221105099182495,8.319717386850606,5.14166355650266,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
6452,4.174387269895637,4.174387269895637,6.238324625039507,7.470224135899967,-4.174387270195637,5.272999558563747,2.5649493574615367,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
6542,7.375255778009754,7.375255778009754,9.325453179076687,11.769704932682192,-7.375255779409754,8.473868066677863,4.736198448394496,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
6555,4.68213122712422,4.68213122712422,6.29156913955832,7.977968093128549,-4.68213122772422,5.78074351579233,3.58351893845611,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
6586,5.666426688112432,5.666426688112432,7.377758908227872,8.962263554116761,-5.666426688512432,6.765038976780542,5.666426688112432,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
6661,6.779921907472252,6.779921907472252,7.601901959875166,10.07575877347658,-6.779921907572252,7.878534196140362,4.382026634673881,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
6764,8.719317375506371,8.719317375506371,9.955130785687968,13.113766530178813,-8.719317375306371,9.81792966417448,5.886104031450156,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
6801,8.026170194946427,8.026170194946427,9.99149842985884,12.420619349618866,-8.026170194346426,9.124782483614537,5.723585101952381,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
6851,11.952676051044945,11.952676051044945,13.188285940314062,17.44573749438549,-11.952676052044945,13.051288339713052,9.755451473708725,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
6883,9.015784277513886,9.015784277513886,11.176053148327677,14.508845720854431,-9.015784277413886,10.114396566181997,7.629489916393995,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
6965,10.047587896509883,10.047587896509883,10.927591789029176,14.442037051182323,-10.047587896509883,11.146200185177994,7.339537695407675,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
7030,2.079441541679836,2.079441541679836,4.941642422609304,5.375278407684165,-2.079441541679836,3.1780538303479453,0.6931471805599453,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
7065,12.931444973384856,12.931444973384856,13.96943264023653,18.424506416725407,-12.931444973084856,14.030057262052964,10.223394772282646,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
7301,7.680637427560935,7.680637427560935,11.151898206292634,13.173698870901484,-7.680637429160935,8.779249716229044,7.680637427560935,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
7310,7.662937850461535,7.662937850461535,8.338066525518801,10.958774716465864,-7.662937851061535,8.761550139129644,5.717027701406222,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
7575,4.158883083359672,4.158883083359672,6.163314804034641,7.4547199493640015,-4.158883083359672,5.2574953720277815,3.4657359027997265,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
7576,4.499809670330265,4.499809670330265,6.068425588244111,7.795646536334594,-4.499809670230265,5.598421958998375,2.70805020110221,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
7599,5.799092654460527,5.799092654460527,7.138866999945523,9.094929520464856,-5.799092654060527,6.897704943128637,3.091042453358316,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
7638,8.068402958569699,8.068402958569699,8.632305998516742,11.364239824574028,-8.0684029602697,9.167015247237808,5.583496308781699,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
7754,4.595119850134591,4.595119850134591,6.51025834052315,7.890956716138919,-4.59511985033459,5.693732138802701,2.3978952727983707,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
7895,8.55333223803211,8.55333223803211,9.860162427797754,12.947781392704549,-8.55333223823211,9.65194452670022,5.78074351579233,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
8005,7.822444729489318,7.822444729489318,8.42507790250843,11.118281595493649,-7.822444730189318,8.921057018157427,5.049856007249537,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
8032,8.476371196895983,8.476371196895983,9.725018565057663,12.870820351568424,-8.47637119669598,9.574983485564092,6.173786103901937,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
