,output_testInput,output_MR1,output_MR2,output_MR3,output_MR4,output_MR5,output_MR6
102,49,49,53,196,0.1666666667,49,49
103,26,26,30,104,0.1666666667,26,18
104,49,49,53,196,0.0714285714,49,49
105,49,49,53,196,0.2,49,49
106,45,45,49,180,1.0,45,45
107,46,46,50,184,0.3333333333,46,46
108,47,47,51,188,0.1111111111,47,45
109,19,19,23,76,0.5,19,12
110,42,42,46,168,0.125,42,42
111,43,43,47,172,0.5,43,43
112,49,49,53,196,0.2,49,49
113,48,48,52,192,0.125,48,41
114,46,46,50,184,0.05,46,46
115,49,49,53,196,0.0588235294,49,49
116,49,49,53,196,0.1428571429,49,43
117,39,39,43,156,0.25,39,39
118,47,47,51,188,0.05,47,47
119,42,42,46,168,0.125,42,42
120,41,41,45,164,1.0,41,41
121,49,49,53,196,0.25,49,49
122,46,46,50,184,0.25,46,46
123,48,48,52,192,1.0,48,48
124,19,19,23,76,0.3333333333,19,11
125,34,34,38,136,0.1428571429,34,34
126,47,47,51,188,1.0,47,47
127,27,27,31,108,0.2,27,27
128,49,49,53,196,0.3333333333,49,49
129,36,36,40,144,0.0714285714,36,36
130,41,41,45,164,1.0,41,41
131,47,47,51,188,0.1666666667,47,47
132,30,30,34,120,0.25,30,30
133,49,49,53,196,0.25,49,49
134,42,42,46,168,0.0555555556,42,42
135,38,38,42,152,1.0,38,38
136,45,45,49,180,1.0,45,45
137,46,46,50,184,0.5,46,46
138,48,48,52,192,0.125,48,48
139,45,45,49,180,0.5,45,42
140,15,15,19,60,0.25,15,10
141,48,48,52,192,0.2,48,48
142,48,48,52,192,0.0909090909,48,48
143,47,47,51,188,0.0909090909,47,47
144,28,28,32,112,0.2,28,28
145,49,49,53,196,1.0,49,49
146,46,46,50,184,0.125,46,46
147,43,43,47,172,0.125,43,42
148,49,49,53,196,0.5,49,49
149,37,37,41,148,1.0,37,37
150,41,41,45,164,0.1,41,41
151,47,47,51,188,0.0909090909,47,47
152,37,37,41,148,0.0909090909,37,37
153,47,47,51,188,1.0,47,47
154,48,48,52,192,0.5,48,48
155,26,26,30,104,0.1666666667,26,26
156,49,49,53,196,0.25,49,49
157,34,34,38,136,0.5,34,34
158,48,48,52,192,0.25,48,48
159,49,49,53,196,0.5,49,49
160,49,49,53,196,0.5,49,49
161,48,48,52,192,0.25,48,48
162,45,45,49,180,0.1428571429,45,45
163,47,47,51,188,0.1666666667,47,47
164,49,49,53,196,0.0833333333,49,49
165,47,47,51,188,0.0909090909,47,47
166,47,47,51,188,0.3333333333,47,47
167,46,46,50,184,0.25,46,46
168,48,48,52,192,0.3333333333,48,44
169,48,48,52,192,0.2,48,48
170,47,47,51,188,0.3333333333,47,47
171,46,46,50,184,1.0,46,46
172,43,43,47,172,0.0909090909,43,43
173,47,47,51,188,0.1428571429,47,47
174,48,48,52,192,0.25,48,48
175,47,47,51,188,0.0833333333,47,47
176,48,48,52,192,0.5,48,48
177,45,45,49,180,0.1428571429,45,45
178,24,24,28,96,0.0833333333,24,24
179,43,43,47,172,1.0,43,43
180,43,43,47,172,0.0714285714,43,43
181,45,45,49,180,0.3333333333,45,38
182,35,35,39,140,0.5,35,35
183,48,48,52,192,0.25,48,48
184,47,47,51,188,0.2,47,47
185,49,49,53,196,0.1428571429,49,49
186,46,46,50,184,0.1,46,46
187,46,46,50,184,1.0,46,46
188,44,44,48,176,0.0555555556,44,44
189,48,48,52,192,0.0714285714,48,48
190,45,45,49,180,0.25,45,45
191,45,45,49,180,1.0,45,45
192,47,47,51,188,0.2,47,28
193,36,36,40,144,0.0909090909,36,36
194,45,45,49,180,0.2,45,45
195,48,48,52,192,0.3333333333,48,48
196,46,46,50,184,0.0526315789,46,43
197,47,47,51,188,1.0,47,47
198,47,47,51,188,0.0526315789,47,47
199,40,40,44,160,1.0,40,40
200,39,39,43,156,0.25,39,31
201,48,48,52,192,0.3333333333,48,48
202,49,49,53,196,1.0,49,49
203,44,44,48,176,0.2,44,44
204,49,49,53,196,0.25,49,49
205,49,49,53,196,0.5,49,46
206,49,49,53,196,0.0833333333,49,49
207,45,45,49,180,0.5,45,45
208,43,43,47,172,0.0357142857,43,43
209,47,47,51,188,0.0555555556,47,47
210,49,49,53,196,0.1428571429,49,49
211,48,48,52,192,0.0714285714,48,48
212,49,49,53,196,0.3333333333,49,41
213,41,41,45,164,1.0,41,41
214,41,41,45,164,0.3333333333,41,41
215,47,47,51,188,0.25,47,47
216,35,35,39,140,0.125,35,35
217,46,46,50,184,0.1111111111,46,38
218,49,49,53,196,1.0,49,49
219,25,25,29,100,0.0434782609,25,25
220,47,47,51,188,0.1666666667,47,47
221,49,49,53,196,0.1666666667,49,49
222,46,46,50,184,0.1666666667,46,46
223,44,44,48,176,1.0,44,44
224,38,38,42,152,0.1428571429,38,38
225,38,38,42,152,0.5,38,37
226,39,39,43,156,1.0,39,39
227,46,46,50,184,0.1666666667,46,46
228,49,49,53,196,0.0833333333,49,49
229,43,43,47,172,0.125,43,43
230,42,42,46,168,0.1428571429,42,42
231,40,40,44,160,0.0588235294,40,40
232,49,49,53,196,1.0,49,46
233,47,47,51,188,0.3333333333,47,47
234,39,39,43,156,1.0,39,39
235,24,24,28,96,1.0,24,24
236,42,42,46,168,0.0909090909,42,42
237,40,40,44,160,0.0263157895,40,40
238,25,25,29,100,0.0526315789,25,24
239,36,36,40,144,0.3333333333,36,36
240,45,45,49,180,1.0,45,45
241,48,48,52,192,0.2,48,48
242,41,41,45,164,1.0,41,41
243,43,43,47,172,0.3333333333,43,43
244,32,32,36,128,0.0714285714,32,32
245,45,45,49,180,0.2,45,34
246,48,48,52,192,0.5,48,48
247,47,47,51,188,0.5,47,47
248,48,48,52,192,0.1666666667,48,48
249,47,47,51,188,0.0909090909,47,47
250,35,35,39,140,0.5,35,12
251,42,42,46,168,0.25,42,42
252,39,39,43,156,0.1428571429,39,33
253,44,44,48,176,0.0434782609,44,44
254,46,46,50,184,0.5,46,46
255,40,40,44,160,1.0,40,40
256,45,45,49,180,1.0,45,45
257,28,28,32,112,0.0666666667,28,28
258,42,42,46,168,0.1428571429,42,42
259,42,42,46,168,0.1666666667,42,42
260,36,36,40,144,0.0588235294,36,34
261,49,49,53,196,0.1666666667,49,47
262,48,48,52,192,0.0476190476,48,48
263,46,46,50,184,0.1428571429,46,43
264,40,40,44,160,1.0,40,40
265,35,35,39,140,0.5,35,35
266,46,46,50,184,0.0909090909,46,29
267,49,49,53,196,0.25,49,35
268,41,41,45,164,0.1428571429,41,41
269,49,49,53,196,1.0,49,49
270,49,49,53,196,1.0,49,49
271,31,31,35,124,0.1111111111,31,31
272,49,49,53,196,0.0833333333,49,49
273,47,47,51,188,0.2,47,47
274,41,41,45,164,1.0,41,41
275,41,41,45,164,0.0833333333,41,41
276,48,48,52,192,0.1111111111,48,48
277,47,47,51,188,0.2,47,42
278,38,38,42,152,0.0625,38,23
279,49,49,53,196,0.1666666667,49,49
280,42,42,46,168,0.5,42,42
281,49,49,53,196,0.3333333333,49,49
282,47,47,51,188,1.0,47,47
283,49,49,53,196,0.0769230769,49,49
284,48,48,52,192,0.5,48,48
285,48,48,52,192,0.25,48,43
286,47,47,51,188,0.25,47,47
287,40,40,44,160,0.25,40,40
288,48,48,52,192,0.5,48,48
289,49,49,53,196,0.3333333333,49,49
290,39,39,43,156,0.5,39,39
291,46,46,50,184,0.2,46,46
292,41,41,45,164,1.0,41,41
293,44,44,48,176,0.1666666667,44,44
294,39,39,43,156,0.0909090909,39,39
295,44,44,48,176,0.1111111111,44,44
296,46,46,50,184,0.3333333333,46,46
297,42,42,46,168,0.1428571429,42,42
298,46,46,50,184,0.0666666667,46,46
299,45,45,49,180,0.5,45,45
300,47,47,51,188,0.1666666667,47,47
301,34,34,38,136,1.0,34,32
302,36,36,40,144,0.0526315789,36,36
303,40,40,44,160,0.5,40,40
304,44,44,48,176,1.0,44,44
305,42,42,46,168,0.1428571429,42,42
306,37,37,41,148,0.1111111111,37,37
307,46,46,50,184,0.0555555556,46,42
308,43,43,47,172,1.0,43,43
309,49,49,53,196,1.0,49,49
310,46,46,50,184,0.3333333333,46,43
311,46,46,50,184,1.0,46,46
312,49,49,53,196,0.25,49,49
313,48,48,52,192,0.3333333333,48,48
314,26,26,30,104,0.3333333333,26,26
315,42,42,46,168,0.0416666667,42,42
316,46,46,50,184,0.0909090909,46,46
317,34,34,38,136,0.5,34,34
318,47,47,51,188,0.0909090909,47,47
319,49,49,53,196,0.3333333333,49,49
320,49,49,53,196,0.0769230769,49,49
321,48,48,52,192,0.2,48,48
322,34,34,38,136,0.0714285714,34,34
323,49,49,53,196,0.1111111111,49,49
324,46,46,50,184,0.5,46,46
325,39,39,43,156,0.125,39,39
326,46,46,50,184,0.0555555556,46,45
327,39,39,43,156,1.0,39,39
328,27,27,31,108,0.0769230769,27,20
329,48,48,52,192,0.0714285714,48,48
330,40,40,44,160,0.0666666667,40,40
331,48,48,52,192,0.5,48,48
332,46,46,50,184,0.0833333333,46,46
333,35,35,39,140,0.1666666667,35,35
334,49,49,53,196,0.2,49,49
335,48,48,52,192,0.1111111111,48,48
336,39,39,43,156,0.0416666667,39,39
337,49,49,53,196,0.2,49,49
338,45,45,49,180,0.5,45,45
339,31,31,35,124,0.2,31,31
340,44,44,48,176,1.0,44,44
341,42,42,46,168,0.3333333333,42,42
342,36,36,40,144,0.5,36,36
343,49,49,53,196,1.0,49,43
344,48,48,52,192,1.0,48,48
345,36,36,40,144,0.1666666667,36,36
346,17,17,21,68,0.1666666667,17,15
347,45,45,49,180,0.1666666667,45,45
348,49,49,53,196,0.2,49,49
349,39,39,43,156,0.5,39,39
350,20,20,24,80,0.0833333333,20,12
351,43,43,47,172,0.3333333333,43,43
352,43,43,47,172,0.3333333333,43,43
353,20,20,24,80,0.2,20,20
354,49,49,53,196,0.3333333333,49,49
355,46,46,50,184,0.5,46,46
356,44,44,48,176,0.0285714286,44,44
357,43,43,47,172,1.0,43,43
358,37,37,41,148,0.1428571429,37,17
359,45,45,49,180,0.5,45,45
360,46,46,50,184,0.1428571429,46,44
361,49,49,53,196,1.0,49,49
362,45,45,49,180,0.25,45,45
363,45,45,49,180,0.0588235294,45,45
364,49,49,53,196,0.25,49,49
365,47,47,51,188,0.3333333333,47,47
366,47,47,51,188,0.3333333333,47,47
367,48,48,52,192,0.1428571429,48,29
368,46,46,50,184,0.1,46,46
369,28,28,32,112,0.3333333333,28,28
370,37,37,41,148,0.5,37,37
371,48,48,52,192,0.5,48,48
372,46,46,50,184,1.0,46,46
373,49,49,53,196,0.1666666667,49,49
374,41,41,45,164,0.0769230769,41,41
375,31,31,35,124,0.0833333333,31,17
376,44,44,48,176,0.1428571429,44,44
377,49,49,53,196,0.5,49,49
378,48,48,52,192,0.1666666667,48,48
379,49,49,53,196,0.1666666667,49,49
380,37,37,41,148,0.0714285714,37,37
381,22,22,26,88,1.0,22,22
382,48,48,52,192,0.25,48,48
383,48,48,52,192,0.1428571429,48,48
384,47,47,51,188,0.25,47,47
385,45,45,49,180,0.3333333333,45,45
386,31,31,35,124,0.0769230769,31,31
387,49,49,53,196,0.1111111111,49,49
388,46,46,50,184,0.1666666667,46,46
389,48,48,52,192,0.5,48,48
390,48,48,52,192,0.5,48,48
391,49,49,53,196,0.5,49,49
392,47,47,51,188,0.5,47,47
393,45,45,49,180,0.1428571429,45,45
394,43,43,47,172,0.3333333333,43,43
395,19,19,23,76,0.0588235294,19,19
396,47,47,51,188,1.0,47,47
397,49,49,53,196,0.125,49,48
398,36,36,40,144,0.2,36,36
399,49,49,53,196,1.0,49,49
400,41,41,45,164,0.125,41,41
401,49,49,53,196,0.1666666667,49,49
402,38,38,42,152,0.2,38,38
403,49,49,53,196,0.3333333333,49,49
404,39,39,43,156,0.0625,39,39
405,48,48,52,192,0.1666666667,48,48
406,47,47,51,188,0.5,47,47
407,37,37,41,148,0.1666666667,37,37
408,49,49,53,196,0.1666666667,49,49
409,49,49,53,196,0.1428571429,49,49
410,48,48,52,192,0.25,48,48
411,43,43,47,172,0.3333333333,43,43
412,48,48,52,192,0.1666666667,48,48
413,49,49,53,196,0.3333333333,49,49
414,44,44,48,176,0.1428571429,44,44
415,48,48,52,192,1.0,48,48
416,46,46,50,184,0.3333333333,46,46
417,47,47,51,188,0.0322580645,47,47
418,44,44,48,176,0.1,44,44
419,41,41,45,164,0.1,41,41
420,41,41,45,164,0.1666666667,41,41
421,46,46,50,184,0.1,46,46
422,37,37,41,148,0.1428571429,37,37
423,48,48,52,192,0.5,48,46
424,46,46,50,184,1.0,46,46
425,49,49,53,196,0.1,49,49
426,40,40,44,160,0.2,40,40
427,40,40,44,160,0.0476190476,40,40
428,48,48,52,192,0.5,48,48
429,49,49,53,196,0.2,49,49
430,42,42,46,168,1.0,42,40
431,39,39,43,156,0.1666666667,39,24
432,47,47,51,188,0.5,47,47
433,44,44,48,176,0.3333333333,44,44
434,44,44,48,176,0.1428571429,44,43
435,30,30,34,120,0.1111111111,30,30
436,32,32,36,128,0.3333333333,32,32
437,43,43,47,172,0.2,43,35
438,39,39,43,156,1.0,39,39
439,39,39,43,156,0.0434782609,39,39
440,46,46,50,184,0.2,46,46
441,49,49,53,196,0.1111111111,49,49
442,49,49,53,196,1.0,49,49
443,37,37,41,148,1.0,37,37
444,48,48,52,192,1.0,48,48
445,46,46,50,184,0.3333333333,46,46
446,46,46,50,184,0.2,46,46
447,44,44,48,176,1.0,44,40
448,43,43,47,172,0.5,43,43
449,44,44,48,176,0.3333333333,44,28
450,48,48,52,192,0.0666666667,48,46
451,47,47,51,188,0.5,47,47
452,48,48,52,192,0.5,48,48
453,48,48,52,192,0.2,48,48
454,37,37,41,148,0.5,37,37
455,39,39,43,156,0.5,39,39
456,48,48,52,192,0.1,48,48
457,37,37,41,148,0.0625,37,37
458,47,47,51,188,0.3333333333,47,38
459,48,48,52,192,0.2,48,48
460,47,47,51,188,1.0,47,47
461,49,49,53,196,0.2,49,49
462,42,42,46,168,0.0588235294,42,42
463,45,45,49,180,0.1,45,45
464,45,45,49,180,1.0,45,30
465,44,44,48,176,1.0,44,44
466,30,30,34,120,0.25,30,30
467,41,41,45,164,0.25,41,41
468,41,41,45,164,0.1666666667,41,41
469,43,43,47,172,0.5,43,43
470,44,44,48,176,1.0,44,44
471,41,41,45,164,0.5,41,35
472,49,49,53,196,0.5,49,49
473,47,47,51,188,0.0909090909,47,47
474,46,46,50,184,0.3333333333,46,46
475,49,49,53,196,0.3333333333,49,49
476,48,48,52,192,0.2,48,48
477,44,44,48,176,0.1428571429,44,44
478,41,41,45,164,1.0,41,41
479,46,46,50,184,0.25,46,46
480,48,48,52,192,0.0555555556,48,34
481,49,49,53,196,0.1666666667,49,49
482,45,45,49,180,0.1666666667,45,45
483,29,29,33,116,0.2,29,24
484,48,48,52,192,0.5,48,48
485,49,49,53,196,0.1428571429,49,49
486,48,48,52,192,0.5,48,48
487,45,45,49,180,1.0,45,45
488,44,44,48,176,0.0285714286,44,44
489,43,43,47,172,0.25,43,43
490,43,43,47,172,0.1666666667,43,42
491,49,49,53,196,1.0,49,49
492,41,41,45,164,0.0666666667,41,41
493,41,41,45,164,0.1111111111,41,41
494,47,47,51,188,0.125,47,45
495,44,44,48,176,0.1,44,44
496,48,48,52,192,1.0,48,48
497,36,36,40,144,0.1666666667,36,32
498,49,49,53,196,0.0625,49,42
499,40,40,44,160,0.0909090909,40,40
500,47,47,51,188,0.1428571429,47,47
501,49,49,53,196,0.5,49,49
502,40,40,44,160,0.0416666667,40,40
503,49,49,53,196,1.0,49,49
504,43,43,47,172,0.1428571429,43,43
505,37,37,41,148,0.1111111111,37,20
506,48,48,52,192,0.3333333333,48,48
507,48,48,52,192,0.1666666667,48,48
508,35,35,39,140,0.1,35,35
509,46,46,50,184,0.2,46,46
510,48,48,52,192,0.0434782609,48,48
511,49,49,53,196,0.1111111111,49,49
512,49,49,53,196,1.0,49,49
513,32,32,36,128,0.0909090909,32,32
514,39,39,43,156,0.3333333333,39,39
515,46,46,50,184,1.0,46,46
516,43,43,47,172,0.5,43,43
517,47,47,51,188,0.1428571429,47,40
518,37,37,41,148,0.3333333333,37,37
519,41,41,45,164,0.1666666667,41,41
520,48,48,52,192,0.125,48,48
521,40,40,44,160,1.0,40,40
522,37,37,41,148,0.0333333333,37,37
523,43,43,47,172,0.0909090909,43,43
524,43,43,47,172,0.1111111111,43,43
525,38,38,42,152,1.0,38,38
526,49,49,53,196,1.0,49,49
527,48,48,52,192,0.5,48,48
528,38,38,42,152,0.25,38,38
529,43,43,47,172,0.1428571429,43,43
530,46,46,50,184,0.0833333333,46,46
531,39,39,43,156,0.0769230769,39,39
532,38,38,42,152,0.1111111111,38,38
533,48,48,52,192,0.2,48,48
534,48,48,52,192,0.3333333333,48,25
535,49,49,53,196,0.1,49,49
536,42,42,46,168,0.3333333333,42,42
537,46,46,50,184,0.1428571429,46,46
538,48,48,52,192,0.1666666667,48,35
539,47,47,51,188,0.1666666667,47,47
540,37,37,41,148,1.0,37,37
541,37,37,41,148,0.25,37,37
542,36,36,40,144,0.0769230769,36,33
543,46,46,50,184,0.0555555556,46,46
544,42,42,46,168,0.3333333333,42,39
545,33,33,37,132,0.125,33,33
546,46,46,50,184,0.1666666667,46,46
547,45,45,49,180,1.0,45,45
548,49,49,53,196,0.2,49,49
549,36,36,40,144,0.0833333333,36,30
550,39,39,43,156,0.25,39,39
551,41,41,45,164,0.3333333333,41,41
552,45,45,49,180,0.2,45,45
553,48,48,52,192,0.25,48,48
554,49,49,53,196,0.0714285714,49,49
555,48,48,52,192,0.5,48,48
556,49,49,53,196,0.125,49,49
557,43,43,47,172,0.1666666667,43,40
558,37,37,41,148,0.2,37,37
559,42,42,46,168,1.0,42,42
560,49,49,53,196,0.3333333333,49,49
561,48,48,52,192,0.1,48,48
562,45,45,49,180,0.1428571429,45,45
563,49,49,53,196,1.0,49,49
564,41,41,45,164,0.0769230769,41,41
565,47,47,51,188,0.2,47,47
566,48,48,52,192,0.25,48,48
567,48,48,52,192,1.0,48,48
568,40,40,44,160,0.2,40,40
569,49,49,53,196,0.2,49,49
570,48,48,52,192,0.0454545455,48,48
571,41,41,45,164,0.1666666667,41,41
572,31,31,35,124,0.2,31,31
573,47,47,51,188,0.0714285714,47,47
574,39,39,43,156,0.1666666667,39,39
575,47,47,51,188,0.2,47,47
576,47,47,51,188,0.2,47,47
577,49,49,53,196,0.125,49,49
578,47,47,51,188,0.25,47,47
579,36,36,40,144,1.0,36,36
580,41,41,45,164,0.125,41,40
581,48,48,52,192,0.1428571429,48,48
582,36,36,40,144,1.0,36,36
583,37,37,41,148,1.0,37,30
584,49,49,53,196,0.0833333333,49,49
585,47,47,51,188,0.1111111111,47,44
586,43,43,47,172,1.0,43,43
587,38,38,42,152,0.1666666667,38,38
588,44,44,48,176,0.25,44,41
589,47,47,51,188,0.3333333333,47,40
590,45,45,49,180,0.3333333333,45,45
591,47,47,51,188,1.0,47,47
592,47,47,51,188,0.125,47,47
593,48,48,52,192,0.05,48,48
594,38,38,42,152,0.1428571429,38,38
595,49,49,53,196,0.25,49,49
596,48,48,52,192,0.5,48,48
597,40,40,44,160,0.5,40,40
598,36,36,40,144,0.1666666667,36,36
599,45,45,49,180,0.1111111111,45,45
600,39,39,43,156,0.1111111111,39,39
601,43,43,47,172,1.0,43,43
602,47,47,51,188,0.0909090909,47,47
603,46,46,50,184,0.25,46,46
604,39,39,43,156,0.3333333333,39,39
605,48,48,52,192,0.1428571429,48,48
606,42,42,46,168,1.0,42,42
607,43,43,47,172,0.25,43,43
608,39,39,43,156,0.1666666667,39,39
609,49,49,53,196,0.5,49,49
610,43,43,47,172,0.1111111111,43,43
611,41,41,45,164,0.5,41,41
612,49,49,53,196,0.1111111111,49,49
613,49,49,53,196,0.2,49,49
614,25,25,29,100,0.05,25,23
615,36,36,40,144,0.5,36,36
616,46,46,50,184,0.3333333333,46,46
617,45,45,49,180,1.0,45,45
618,47,47,51,188,1.0,47,47
619,45,45,49,180,0.1428571429,45,45
620,41,41,45,164,0.3333333333,41,41
621,49,49,53,196,0.2,49,49
622,47,47,51,188,1.0,47,47
623,46,46,50,184,0.3333333333,46,46
624,44,44,48,176,0.3333333333,44,44
625,44,44,48,176,0.0588235294,44,44
626,43,43,47,172,1.0,43,43
627,43,43,47,172,0.1,43,43
628,44,44,48,176,0.1428571429,44,44
629,27,27,31,108,0.1428571429,27,27
630,42,42,46,168,1.0,42,42
631,39,39,43,156,0.3333333333,39,39
632,45,45,49,180,0.1428571429,45,45
633,47,47,51,188,1.0,47,47
634,46,46,50,184,1.0,46,46
635,40,40,44,160,1.0,40,40
636,42,42,46,168,0.0588235294,42,41
637,49,49,53,196,1.0,49,49
638,38,38,42,152,1.0,38,38
639,35,35,39,140,1.0,35,35
640,45,45,49,180,0.2,45,45
641,39,39,43,156,0.25,39,39
642,37,37,41,148,1.0,37,37
643,48,48,52,192,0.0666666667,48,48
644,43,43,47,172,0.0666666667,43,43
645,45,45,49,180,1.0,45,45
646,33,33,37,132,0.25,33,33
647,36,36,40,144,0.25,36,36
648,49,49,53,196,0.5,49,49
649,44,44,48,176,0.5,44,39
650,43,43,47,172,0.0666666667,43,43
651,43,43,47,172,0.1,43,43
652,44,44,48,176,0.125,44,44
653,45,45,49,180,0.0625,45,45
654,47,47,51,188,0.25,47,47
655,48,48,52,192,0.037037037,48,48
656,45,45,49,180,0.1111111111,45,45
657,48,48,52,192,0.25,48,48
658,44,44,48,176,0.037037037,44,44
659,49,49,53,196,0.0416666667,49,49
660,49,49,53,196,0.3333333333,49,49
661,49,49,53,196,0.1111111111,49,49
662,45,45,49,180,0.1111111111,45,45
663,45,45,49,180,0.25,45,45
664,45,45,49,180,0.5,45,45
665,49,49,53,196,0.0833333333,49,49
666,47,47,51,188,0.3333333333,47,47
667,44,44,48,176,0.3333333333,44,44
668,49,49,53,196,1.0,49,48
669,41,41,45,164,1.0,41,41
670,47,47,51,188,0.1,47,47
671,44,44,48,176,0.1428571429,44,44
672,38,38,42,152,0.25,38,38
673,28,28,32,112,0.0454545455,28,28
674,49,49,53,196,0.125,49,49
675,25,25,29,100,0.1111111111,25,18
676,49,49,53,196,0.1111111111,49,49
677,46,46,50,184,0.5,46,46
678,47,47,51,188,0.25,47,47
679,49,49,53,196,0.125,49,49
680,49,49,53,196,0.0769230769,49,49
681,49,49,53,196,0.125,49,49
682,45,45,49,180,0.5,45,45
683,34,34,38,136,0.1111111111,34,34
684,47,47,51,188,0.1666666667,47,47
685,31,31,35,124,1.0,31,31
686,46,46,50,184,0.2,46,46
687,44,44,48,176,0.0909090909,44,44
688,37,37,41,148,0.125,37,37
689,46,46,50,184,0.1111111111,46,46
690,22,22,26,88,0.1,22,22
691,46,46,50,184,0.3333333333,46,32
692,39,39,43,156,0.125,39,39
693,26,26,30,104,0.0714285714,26,26
694,26,26,30,104,0.125,26,26
695,49,49,53,196,0.1111111111,49,49
696,33,33,37,132,1.0,33,33
697,41,41,45,164,0.1428571429,41,41
698,40,40,44,160,0.5,40,35
699,39,39,43,156,1.0,39,37
700,48,48,52,192,1.0,48,48
701,45,45,49,180,0.25,45,45
702,48,48,52,192,0.1666666667,48,48
703,43,43,47,172,0.0769230769,43,43
704,42,42,46,168,0.2,42,33
705,48,48,52,192,0.0666666667,48,48
706,45,45,49,180,1.0,45,45
707,48,48,52,192,0.5,48,48
708,37,37,41,148,0.1428571429,37,37
709,47,47,51,188,0.5,47,47
710,28,28,32,112,0.2,28,28
711,46,46,50,184,0.5,46,46
712,42,42,46,168,0.5,42,40
713,32,32,36,128,0.125,32,32
714,38,38,42,152,1.0,38,38
715,44,44,48,176,1.0,44,44
