,output_testInput,output_MR1,output_MR2,output_MR3,output_MR4,output_MR5,output_MR6,MR1_checker,MR2_checker,MR3_checker,MR4_checker,MR5_checker,MR6_checker
5188,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5189,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5190,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5191,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5192,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5193,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5194,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5195,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5196,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5197,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5198,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5199,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5200,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5201,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5202,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5203,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5204,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5205,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5206,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5207,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5208,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5209,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5210,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5211,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5212,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5213,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5214,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5215,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5216,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5217,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5218,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5219,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5220,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5221,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5222,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5223,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5224,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5225,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5226,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5227,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5228,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5229,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5230,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5231,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5232,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5233,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5234,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5235,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5236,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5237,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5238,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5239,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5240,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5241,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5242,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5243,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5244,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5245,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5246,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5247,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5248,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5249,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5250,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5251,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5252,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5253,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5254,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5255,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5256,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5257,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5258,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5259,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5260,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5261,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5262,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5263,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5264,4.736198448394496,4.736198448394495,6.492239835020472,8.032035314398826,-4.736198449394496,5.834810737062606,3.6375861597263857,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
5265,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5266,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5267,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5268,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5269,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5270,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5271,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5272,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5273,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5274,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5275,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5276,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5277,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5278,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5279,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5280,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5281,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5282,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5283,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5284,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5285,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5286,d/0,d/0,9.249945626568543,d/0,d/0,d/0,d/0,NA input type,something happend,,NA -> d/0,,
5287,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5288,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5289,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5290,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5291,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5292,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5293,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5294,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5295,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5296,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5297,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5298,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5299,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5300,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5301,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5302,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5303,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5304,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5305,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5306,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5307,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5308,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5309,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5310,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5311,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5312,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5313,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5314,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5315,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5316,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5317,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5318,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5319,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5320,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5321,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5322,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5323,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5324,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5325,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5326,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5327,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5328,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5329,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5330,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5331,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5332,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5333,7.4547199493640015,7.4547199493640015,9.236008118724762,11.84916910403644,-7.454719949264,8.55333223803211,4.68213122712422,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
5334,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5335,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5336,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5337,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5338,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5339,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5340,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5341,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5342,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5343,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5344,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5345,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5346,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5347,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5348,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5349,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5350,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5351,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5352,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5353,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5354,7.832014180505469,7.832014180505469,8.431635303054591,11.127851046509797,-7.832014180805469,8.930626469173578,5.3471075307174685,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
5355,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5356,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5357,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5358,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5359,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5360,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5361,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5362,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5363,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5364,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5365,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5366,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5367,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5368,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5369,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5370,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5371,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5372,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5373,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5374,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5375,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5376,d/0,d/0,3.7841896339182615,d/0,d/0,d/0,d/0,NA input type,something happend,,NA -> d/0,,
5377,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5378,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5379,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5380,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5381,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5382,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5383,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5384,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5385,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5386,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5387,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5388,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5389,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5390,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5391,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5392,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5393,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5394,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5395,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5396,d/0,d/0,d/0,d/0,d/0,d/0,7.049254841255836,NA input type,NA input type,,NA -> d/0,,something happend
5397,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5398,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5399,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5400,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5401,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5402,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5403,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5404,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5405,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5406,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5407,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5408,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5409,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5410,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5411,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5412,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5413,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5414,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5415,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5416,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5417,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5418,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5419,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5420,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5421,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5422,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5423,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5424,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5425,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5426,13.207292588189633,13.207292588189635,15.213827359061384,19.79896632019829,-13.207292587789635,14.305904876857742,10.499242387087422,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
5427,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5428,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5429,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5430,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5431,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5432,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5433,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5434,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5435,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5436,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5437,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5438,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5439,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5440,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5441,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5442,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5443,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5444,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5445,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5446,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5447,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5448,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5449,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
5450,d/0,d/0,d/0,d/0,d/0,d/0,d/0,NA input type,NA input type,,NA -> d/0,,
