,output_testInput,output_MR1,output_MR2,output_MR3,output_MR4,output_MR5,output_MR6
0,23,24,29,69,1.0769230769,23,23
1,30,23,36,90,0.4333333333,30,30
2,20,35,26,60,d/0,20,20
3,4,4,10,12,0.1666666667,4,2
4,33,21,39,99,0.1222222223,33,10
5,32,11,38,96,0.1254901961,32,32
6,-4,0,2,-12,0.8,-1,-4
7,33,33,39,99,d/0,33,33
8,30,34,36,90,0.3269230769,30,30
9,10,15,16,30,d/0,11,10
10,1,1,7,3,0.41666666669999997,1,1
11,11,8,17,33,0.1875,11,11
12,32,36,38,96,1.0588235294,32,32
13,28,29,34,84,d/0,28,28
14,32,29,38,96,0.32142857140000003,32,32
15,0,20,6,0,0.0584795322,0,0
16,2,25,8,6,0.0583333333,20,-7
17,27,27,33,81,0.5625,27,27
18,19,18,25,57,0.44444444439999997,19,19
19,25,25,31,75,0.5,25,25
20,11,17,17,33,d/0,12,11
21,10,10,16,30,1.1666666667,10,10
22,32,36,38,96,0.2666666667,32,29
23,14,19,20,42,0.42424242419999997,19,14
24,33,33,39,99,0.5555555556,33,33
25,25,21,31,75,1.125,25,25
26,22,29,28,66,0.2435897436,22,22
27,1,1,7,3,0.375,1,1
28,-12,-12,-6,-36,d/0,4,-13
29,8,16,14,24,-0.032085561500000005,8,8
30,0,12,6,0,0.09523809529999999,0,0
31,23,23,29,69,0.3269230769,23,23
32,7,9,13,21,0.013986014000000005,13,7
33,27,25,33,81,0.9090909091,27,27
34,17,17,23,51,0.3333333334,17,17
35,28,32,34,84,0.19444444440000003,28,28
36,22,21,28,66,d/0,22,22
37,15,9,21,45,d/0,15,15
38,23,23,29,69,0.5,23,23
39,8,2,14,24,0.9375,8,8
40,4,10,10,12,-0.03418803420000001,4,4
41,28,25,34,84,1.5,28,28
42,20,21,26,60,d/0,20,20
43,12,19,18,36,d/0,12,12
44,21,21,27,63,0.19090909090000002,21,5
45,23,26,29,69,d/0,23,23
46,27,6,33,81,0.1588235294,27,27
47,15,8,21,45,d/0,15,15
48,11,10,17,33,1.5,12,3
49,-3,3,3,-9,0.2619047619,7,-3
50,18,18,24,54,1.0588235294,20,18
51,27,32,33,81,0.2555555556,27,27
52,35,13,41,105,0.20833333329999998,35,35
53,15,15,21,45,1.0714285714,15,13
54,2,18,8,6,0.9333333333,4,2
55,26,14,32,78,0.29166666669999997,26,26
56,12,16,18,36,0.6666666667,12,12
57,3,-7,9,9,0.030701754400000003,3,3
58,26,23,32,78,0.9285714286,26,26
59,14,21,20,42,0.3428571429,14,14
60,18,21,24,54,0.42424242419999997,18,18
61,23,22,29,69,1.1666666667,23,23
62,27,26,33,81,0.2095238096,27,27
63,19,17,25,57,d/0,19,7
64,31,26,37,93,d/0,31,31
65,12,27,18,36,0.0409090909,12,12
66,14,26,20,42,0.44444444439999997,14,14
67,33,12,39,99,d/0,33,33
68,22,22,28,66,0.30555555560000003,22,0
69,13,16,19,39,d/0,13,13
70,23,23,29,69,0.22549019609999998,23,23
71,33,33,39,99,d/0,33,33
72,27,27,33,81,0.2526315789,27,27
73,4,15,10,12,0.3888888889,5,4
74,19,-4,25,57,0.2435897436,19,19
75,22,22,28,66,1.0666666667,22,16
76,9,9,15,27,-0.0625,20,8
77,24,32,30,72,d/0,24,24
78,27,9,33,81,0.15000000000000002,27,27
79,0,4,6,0,d/0,7,0
80,29,29,35,87,0.9444444444,29,29
81,11,19,17,33,0.44736842109999997,11,11
82,27,18,33,81,0.5625,27,27
83,11,-3,17,33,0.36666666670000003,11,11
84,-1,-1,5,-3,0.05,-1,-1
85,22,25,28,66,0.2380952381,22,22
86,26,26,32,78,d/0,26,12
87,27,9,33,81,0.1534090909,27,27
88,25,25,31,75,1.1428571429,25,18
89,10,20,16,30,0.6666666667000001,10,10
90,36,36,42,108,0.30000000000000004,36,36
91,5,36,11,15,d/0,10,5
92,20,23,26,60,0.7,20,20
93,33,31,39,99,0.2678571429,33,33
94,24,13,30,72,0.6428571429000001,24,24
95,17,23,23,51,1.1111111111,17,17
96,21,35,27,63,0.3088235294,21,21
97,27,30,33,81,0.1483516483,27,27
98,-6,1,0,-18,0.0214285714,17,-28
99,28,29,34,84,0.2142857143,28,28
100,24,31,30,72,0.2016806723,24,24
101,16,16,22,48,0.41666666669999997,16,16
102,18,18,24,54,0.2769230769,18,18
103,15,15,21,45,0.6428571429000001,15,12
104,28,11,34,84,0.14358974359999999,28,28
105,18,14,24,54,d/0,18,18
106,6,12,12,18,d/0,6,6
107,27,26,33,81,0.16666666670000002,27,27
108,32,32,38,96,0.4333333333,32,32
109,32,28,38,96,0.3921568627,32,32
110,23,35,29,69,d/0,23,23
111,19,10,25,57,0.4761904762,19,10
112,17,16,23,51,d/0,17,17
113,19,15,25,57,0.8571428570999999,19,19
114,-14,-14,-8,-42,0.9333333333,4,-32
115,12,5,18,36,0.6,12,12
116,22,23,28,66,0.5588235294,22,22
117,4,15,10,12,d/0,4,4
118,33,33,39,99,0.5625,33,33
119,21,19,27,63,d/0,21,21
120,-12,-12,-6,-36,0.9230769231,-5,-12
121,21,16,27,63,0.9166666667,21,21
122,16,8,22,48,d/0,16,16
123,20,26,26,60,0.625,20,20
124,-1,11,5,-3,0.0047619047,-1,-1
125,19,16,25,57,d/0,19,16
126,28,13,34,84,0.30000000000000004,28,28
127,33,3,39,99,0.1222222223,33,33
128,13,17,19,39,1.2,13,13
129,26,14,32,78,d/0,26,26
130,24,10,30,72,0.1678321678,24,24
131,-5,1,1,-15,0.0583333333,-5,-7
132,34,29,40,102,1.0909090909,34,34
133,18,16,24,54,d/0,18,18
134,-18,-18,-12,-54,-0.2166666667,-1,-20
135,11,11,17,33,0.36666666670000003,11,11
136,20,20,26,60,d/0,22,20
137,31,11,37,93,0.1324786325,31,8
138,22,22,28,66,d/0,22,22
139,6,6,12,18,-0.032085561500000005,20,-24
140,29,29,35,87,0.25882352940000003,29,29
141,8,8,14,24,0.0888888889,20,-4
142,7,20,13,21,0.2424242424,7,7
143,34,32,40,102,d/0,34,34
144,1,10,7,3,0.1041666667,1,1
145,23,26,29,69,0.325,23,23
146,-2,-2,4,-6,0.9166666667,-2,-2
147,19,27,25,57,d/0,19,19
148,21,23,27,63,0.75,21,21
149,30,24,36,90,0.75,30,30
150,0,16,6,0,0.2619047619,22,0
151,23,17,29,69,0.2564102564,23,23
152,-8,-2,-2,-24,0.1666666667,-2,-8
153,26,21,32,78,0.36666666670000003,26,26
154,15,1,21,45,0.41666666659999996,15,15
155,25,28,31,75,0.5333333333,25,25
156,16,18,22,48,0.6666666666,16,16
157,17,25,23,51,d/0,17,17
158,-21,-21,-15,-63,-0.1428571428,-11,-21
159,29,21,35,87,0.1394230769,29,29
160,36,14,42,108,0.1114551083,36,36
161,35,38,41,105,0.30263157890000003,35,35
162,31,33,37,93,d/0,31,31
163,17,17,23,51,0.24285714290000002,17,17
164,19,30,25,57,d/0,19,19
165,15,10,21,45,d/0,15,15
166,17,8,23,51,0.24285714290000002,17,5
167,3,12,9,9,-0.009868421099999997,22,-11
168,22,24,28,66,0.1833333333,22,11
169,14,13,20,42,0.325,14,14
170,27,31,33,81,0.1534090909,27,27
171,0,12,6,0,0.2777777777,12,0
172,29,21,35,87,d/0,29,29
173,31,33,37,93,0.2083333333,31,31
174,29,26,35,87,0.5,29,29
175,-1,-1,5,-3,0.0054945054999999965,-1,-1
176,-3,-3,3,-9,0.2807017544,-3,-16
177,28,23,34,84,0.3111111111,28,28
178,8,13,14,24,0.44736842109999997,8,8
179,23,23,29,69,d/0,23,23
180,8,21,14,24,d/0,8,8
181,37,35,43,111,0.4333333333,37,37
182,33,33,39,99,0.2625,33,33
183,23,24,29,69,0.5,23,23
184,16,20,22,48,0.3111111111,16,16
185,12,14,18,36,0.375,12,12
186,37,19,43,111,d/0,37,37
187,8,1,14,24,d/0,8,8
188,15,9,21,45,0.2777777778,15,15
189,8,15,14,24,0.042857142900000006,8,8
190,27,27,33,81,0.16666666670000002,27,27
191,5,14,11,15,d/0,5,5
192,14,27,20,42,d/0,14,14
193,25,25,31,75,d/0,25,25
194,12,12,18,36,0.032085561500000005,12,12
195,20,18,26,60,0.44444444439999997,20,20
196,29,27,35,87,d/0,29,29
197,-4,-4,2,-12,0.03418803420000001,-4,-4
198,22,22,28,66,1.0588235294,22,22
199,28,9,34,84,0.6428571429000001,28,28
200,-27,-27,-21,-81,-0.1555555556,-14,-28
201,3,3,9,9,0.45,21,1
202,-12,-12,-6,-36,0.11666666669999999,-12,-12
203,17,-1,23,51,0.4375,17,17
204,-12,-11,-6,-36,-0.2333333334,-4,-12
205,20,8,26,60,0.2807017544,20,-4
206,24,15,30,72,d/0,24,24
207,0,24,6,0,0.028571428600000004,11,0
208,14,23,20,42,0.09285714290000001,14,14
209,8,8,14,24,-0.05555555559999999,8,8
210,32,15,38,96,0.40476190469999995,32,32
211,20,18,26,60,1.1666666667,20,20
212,24,28,30,72,d/0,24,24
213,29,25,35,87,d/0,29,29
214,24,24,30,72,0.75,24,6
215,-9,-12,-3,-27,-1.0909090909,-8,-9
216,21,21,27,63,0.5909090909,22,19
217,17,17,23,51,1.2,17,17
218,29,18,35,87,d/0,29,29
219,13,13,19,39,1.0909090909,13,13
220,24,4,30,72,0.2222222223,24,24
221,30,25,36,90,d/0,30,30
222,10,2,16,30,0.41666666669999997,10,2
223,14,18,20,42,d/0,14,14
224,9,0,15,27,0.6428571429000001,9,9
225,25,22,31,75,1.0666666667,25,25
226,27,14,33,81,d/0,27,27
227,13,11,19,39,1.0833333333,13,8
228,24,13,30,72,0.5769230769,24,24
229,26,20,32,78,0.2575757576,26,24
230,26,15,32,78,0.30000000000000004,26,26
231,14,14,20,42,0.5833333333,15,-7
232,-12,-5,-6,-36,0.11111111109999999,9,-24
233,3,3,9,9,0.0353535353,3,3
234,28,28,34,84,1.5,28,28
235,35,25,41,105,0.38888888889999995,35,35
236,22,26,28,66,0.75,22,22
237,25,25,31,75,0.5588235294,25,25
238,29,32,35,87,1.1,29,29
239,9,30,15,27,-0.023076923100000007,9,5
240,33,19,39,99,d/0,33,33
241,28,14,34,84,d/0,28,28
242,24,24,30,72,0.9090909091,24,24
243,9,9,15,27,0.6666666667,9,9
244,19,35,25,57,d/0,19,19
245,28,29,34,84,1.125,28,28
246,25,25,31,75,d/0,25,25
247,35,29,41,105,0.6,35,35
248,15,-3,21,45,0.2678571429,15,15
249,-7,-4,-1,-21,0.4411764706,13,-12
250,10,9,16,30,0.027777777700000006,17,10
251,3,13,9,9,d/0,3,3
252,-10,-10,-4,-30,-0.2095238096,-10,-10
253,-1,29,5,-3,0.030701754400000003,-1,-2
254,7,4,13,21,0.032085561500000005,7,7
255,23,22,29,69,0.42424242419999997,23,21
256,25,-3,31,75,0.1602564102,25,-2
257,28,28,34,84,0.40476190469999995,28,28
258,28,25,34,84,0.44444444439999997,28,28
259,30,37,36,90,0.5909090909,30,13
260,18,18,24,54,0.2337662338,18,3
261,23,10,29,69,0.7,23,23
262,11,10,17,33,0.1444444444,16,3
263,24,32,30,72,1.1666666667,24,24
264,26,5,32,78,0.1625,26,26
265,0,3,6,0,0.1078431373,0,0
266,30,36,36,90,0.5833333333,30,30
267,-1,-2,5,-3,0.13333333329999997,-1,-1
268,20,20,26,60,0.8333333332999999,20,20
269,1,33,7,3,0.0,19,1
270,28,26,34,84,0.225,28,28
271,25,19,31,75,0.4230769231,25,25
272,31,31,37,93,0.1324786325,31,31
273,37,38,43,111,0.4102564102,37,37
274,30,18,36,90,0.325,30,30
275,37,34,43,111,0.5555555556,37,37
276,17,17,23,51,0.24285714290000002,17,17
277,36,35,42,108,d/0,36,36
278,30,22,36,90,0.1875,30,30
279,20,20,26,60,0.5333333333,20,20
280,13,17,19,39,1.1666666667,19,12
281,29,29,35,87,d/0,29,29
282,23,13,29,69,0.18253968250000002,23,23
283,36,35,42,108,0.20833333329999998,36,36
284,24,15,30,72,d/0,24,24
285,9,29,15,27,0.0242424242,21,6
286,35,28,41,105,0.1555555556,35,28
287,26,23,32,78,1.5,26,26
288,20,25,26,60,0.3921568627,20,20
289,28,19,34,84,0.15000000000000002,28,28
290,22,30,28,66,d/0,22,22
291,18,24,24,54,d/0,18,18
292,28,28,34,84,0.19444444440000003,28,28
293,27,25,33,81,0.625,27,27
294,16,16,22,48,-0.2807017544,16,16
295,-3,-3,3,-9,-0.6666666667,-3,-3
296,17,16,23,51,0.24285714290000002,17,17
297,21,10,27,63,0.2833333333,21,21
298,29,19,35,87,0.6,29,29
299,29,34,35,87,d/0,29,29
300,23,32,29,69,0.2142857143,23,23
301,25,25,31,75,0.3888888889,25,9
302,32,34,38,96,0.8333333332999999,32,17
303,22,31,28,66,1.0588235294,22,22
304,20,1,26,60,0.5666666667,20,20
305,14,14,20,42,0.020202020200000004,14,14
306,15,15,21,45,0.6666666667000001,15,15
307,19,25,25,57,d/0,19,19
308,30,34,36,90,1.125,30,30
309,18,17,24,54,0.6,18,18
310,23,14,29,69,2.0,23,23
311,24,20,30,72,0.2016806723,24,10
312,31,28,37,93,0.3409090909,31,31
313,-3,-3,3,-9,0.1833333333,-3,-3
314,30,29,36,90,0.1339285714,30,30
315,35,36,41,105,d/0,35,35
316,20,16,26,60,0.202020202,20,20
317,21,21,27,63,1.2,21,6
318,9,5,15,27,d/0,9,9
319,32,34,38,96,0.1295546558,32,32
320,24,32,30,72,0.5769230769,24,24
321,22,20,28,66,1.3333333333,22,4
322,20,12,26,60,0.2380952381,20,20
323,31,18,37,93,d/0,31,18
324,17,14,23,51,d/0,17,17
325,23,23,29,69,0.2777777778,23,23
326,12,11,18,36,-0.42857142859999997,17,-5
327,21,16,27,63,0.2019230769,21,21
328,35,18,41,105,0.42857142859999997,35,35
329,20,18,26,60,d/0,20,20
330,28,27,34,84,0.4583333333,28,21
331,33,25,39,99,0.1736111111,33,33
332,4,-8,10,12,d/0,4,4
333,8,6,14,24,-0.06593406600000001,8,6
334,24,24,30,72,0.1678321678,24,24
335,15,21,21,45,d/0,15,15
336,18,18,24,54,d/0,18,18
337,24,24,30,72,d/0,24,24
338,-9,-11,-3,-27,0.4230769231,-9,-9
339,19,35,25,57,d/0,19,19
340,23,13,29,69,0.2053571429,23,23
341,-18,-8,-12,-54,0.45,-7,-18
342,30,27,36,90,0.15000000000000002,30,30
343,17,24,23,51,0.24285714290000002,17,17
344,11,8,17,33,d/0,11,11
345,11,13,17,33,d/0,11,11
346,-12,-2,-6,-36,0.11111111109999999,9,-26
347,20,14,26,60,0.2666666667,20,20
348,31,24,37,93,1.0555555556,31,31
349,32,33,38,96,0.1678321678,32,32
350,19,19,25,57,1.1,19,19
351,21,18,27,63,0.2337662338,21,18
352,15,18,21,45,-0.038277512,15,8
353,35,24,41,105,0.2016806723,35,35
354,17,24,23,51,0.2575757576,17,17
355,24,16,30,72,0.2,24,24
356,20,28,26,60,0.4102564102,20,20
357,21,32,27,63,0.38888888889999995,21,21
358,28,18,34,84,d/0,28,28
359,5,7,11,15,d/0,5,5
360,24,28,30,72,1.1666666667,24,24
361,26,18,32,78,0.2769230769,26,26
362,20,20,26,60,0.2435897436,20,19
363,18,18,24,54,1.0588235294,18,18
364,22,29,28,66,0.2833333333,22,22
365,17,30,23,51,1.0625,17,17
366,-1,6,5,-3,0.0166666667,-1,-1
367,-1,1,5,-3,d/0,-1,-1
368,22,10,28,66,d/0,22,22
369,19,8,25,57,d/0,19,19
370,16,18,22,48,0.5714285714,16,16
371,-4,-4,2,-12,0.028571428600000004,13,-26
372,-4,11,2,-12,0.4230769231,5,-4
373,14,21,20,42,0.1973684211,14,14
374,16,11,22,48,d/0,16,-2
375,15,4,21,45,0.9411764706,15,15
376,-4,-4,2,-12,0.03418803420000001,12,-26
377,29,32,35,87,0.225,29,20
378,28,24,34,84,0.24999999999999997,28,28
379,37,33,43,111,0.1240601503,37,33
380,27,25,33,81,d/0,27,27
381,20,18,26,60,d/0,20,20
382,16,12,22,48,d/0,16,16
383,29,20,35,87,0.6666666667,29,29
384,23,15,29,69,1.0833333333,23,23
385,25,27,31,75,0.1984126985,25,25
386,25,24,31,75,d/0,25,25
387,18,20,24,54,0.3428571429,18,18
388,-9,-3,-3,-27,-0.4583333333,2,-9
389,9,18,15,27,-0.030701754400000003,14,7
390,34,24,40,102,0.2575757576,34,34
391,15,26,21,45,1.0714285714,15,15
392,12,30,18,36,0.95,12,12
393,5,27,11,15,-0.006410256400000008,17,1
394,20,23,26,60,1.2,20,20
395,32,34,38,96,0.1254901961,32,32
396,-7,-5,-1,-21,0.07142857150000001,-3,-7
397,11,-1,17,33,0.3,11,11
398,-1,22,5,-3,0.038277512,-1,-1
399,10,10,16,30,0.0625,15,9
400,23,14,29,69,1.25,23,23
401,21,21,27,63,0.19444444440000003,21,21
402,23,31,29,69,0.6666666667,23,23
403,-4,-17,2,-12,0.19047619039999997,-4,-4
404,21,21,27,63,d/0,21,21
405,-6,-5,0,-18,0.15000000000000002,7,-14
406,4,6,10,12,-0.0047619047,4,4
407,-1,9,5,-3,d/0,11,-1
408,15,20,21,45,d/0,15,15
409,9,7,15,27,d/0,9,8
410,13,13,19,39,0.5,13,13
411,5,0,11,15,d/0,5,5
412,25,27,31,75,0.2337662338,25,25
413,19,19,25,57,0.2708333333,19,19
414,24,24,30,72,0.3409090909,24,24
415,22,16,28,66,d/0,22,22
416,22,23,28,66,0.36666666670000003,22,22
417,-15,-16,-9,-45,d/0,-12,-16
418,12,14,18,36,0.018796992499999998,17,12
419,28,12,34,84,d/0,28,28
420,4,4,10,12,d/0,4,4
421,-6,-5,0,-18,0.95,-6,-6
422,9,19,15,27,d/0,9,9
423,15,15,21,45,-0.11111111109999999,15,15
424,12,26,18,36,0.45,21,12
425,23,35,29,69,0.2575757576,23,23
426,-20,-17,-14,-60,-0.2526315789,-12,-21
427,26,22,32,78,d/0,26,26
428,30,37,36,90,0.1339285714,30,30
429,29,32,35,87,0.625,29,29
430,9,9,15,27,-0.9,9,9
431,23,32,29,69,0.95,23,23
432,4,4,10,12,0.9333333333,4,3
433,23,23,29,69,d/0,23,13
434,-17,-17,-11,-51,-0.1805555556,-13,-19
435,29,29,35,87,0.1421568627,29,29
436,0,0,6,0,0.0,22,0
437,23,25,29,69,d/0,23,23
438,-11,-9,-5,-33,-0.1151315789,-9,-11
439,25,27,31,75,d/0,25,25
440,22,27,28,66,0.33333333330000003,22,22
441,20,20,26,60,d/0,20,20
442,19,27,25,57,0.5588235294,19,19
443,28,10,34,84,0.44444444439999997,28,28
444,-3,-3,3,-9,0.023076923100000007,13,-18
445,17,20,23,51,0.9230769231,17,17
446,37,37,43,111,0.188034188,37,37
447,26,11,32,78,0.1575757576,26,26
448,12,12,18,36,d/0,12,12
449,16,16,22,48,d/0,16,16
450,21,21,27,63,0.3088235294,21,21
451,18,0,24,54,0.2337662338,18,18
452,15,24,21,45,0.625,19,15
453,27,21,33,81,0.625,27,27
454,18,29,24,54,1.0588235294,18,18
455,-1,10,5,-3,d/0,15,-1
456,29,12,35,87,0.1526315789,29,29
457,35,35,41,105,d/0,35,35
458,12,23,18,36,0.375,21,12
459,21,25,27,63,0.38888888889999995,21,21
460,28,13,34,84,0.17424242420000002,28,28
461,13,23,19,39,0.3611111111,20,13
462,19,10,25,57,0.21111111110000003,19,19
463,35,35,41,105,0.1944444444,35,34
464,13,11,19,39,0.16666666670000002,13,13
465,6,12,12,18,1.25,6,6
466,21,21,27,63,d/0,21,21
467,33,32,39,99,0.5555555556,33,33
468,29,32,35,87,1.0769230769,29,29
469,31,31,37,93,0.1324786325,31,31
470,13,24,19,39,d/0,18,13
471,24,3,30,72,0.2526315789,24,24
472,26,26,32,78,0.33333333330000003,26,26
473,-11,-13,-5,-33,0.09285714290000001,-11,-11
474,26,35,32,78,0.29166666669999997,26,24
475,14,18,20,42,0.4583333333,14,14
476,10,8,16,30,-0.038277512,10,10
477,13,10,19,39,d/0,13,10
478,17,23,23,51,0.41666666659999996,17,17
479,0,3,6,0,0.1078431373,6,-9
480,0,0,6,0,0.0194805195,0,-3
481,25,19,31,75,0.3088235294,25,25
482,29,30,35,87,1.1111111111,29,29
483,31,31,37,93,d/0,31,31
484,20,1,26,60,0.2197802198,20,-4
485,-16,-16,-10,-48,-0.1388888889,-16,-16
486,30,32,36,90,0.30555555560000003,30,30
487,33,13,39,99,0.1240601503,33,33
488,28,4,34,84,0.1497326203,28,28
489,30,17,36,90,1.0833333333,30,30
490,18,33,24,54,0.5625,18,18
491,37,33,43,111,0.5714285714,37,37
492,31,-1,37,93,0.1359649122,31,31
493,29,19,35,87,0.30263157890000003,29,29
494,17,13,23,51,0.011904761900000005,17,17
495,24,24,30,72,0.1714285714,24,24
496,5,11,11,15,d/0,5,5
497,9,9,15,27,0.011904761900000005,15,9
498,28,28,34,84,0.14358974359999999,28,28
499,27,17,33,81,d/0,27,27
500,15,21,21,45,d/0,15,15
501,34,29,40,102,1.0625,34,34
502,17,29,23,51,0.6,17,17
503,36,25,42,108,d/0,36,36
504,30,31,36,90,0.1428571428,30,30
505,29,23,35,87,0.5625,29,29
506,17,14,23,51,0.40476190469999995,17,17
507,28,28,34,84,0.14358974359999999,28,28
508,23,23,29,69,0.1916666667,23,23
509,28,30,34,84,0.3125,28,22
510,13,24,19,39,d/0,13,13
511,-1,-9,5,-3,0.08035714290000001,-1,-1
512,18,14,24,54,d/0,18,18
513,-2,15,4,-6,0.4333333333,16,-13
514,5,4,11,15,d/0,8,1
515,20,20,26,60,d/0,20,20
516,22,22,28,66,1.1,22,22
517,24,19,30,72,0.2619047619,24,24
518,29,29,35,87,0.29166666669999997,29,29
519,14,21,20,42,0.41666666669999997,19,14
520,31,22,37,93,0.2435897436,31,31
521,23,11,29,69,0.2053571429,23,23
522,18,17,24,54,0.2909090909,18,18
523,16,30,22,48,d/0,16,15
524,12,5,18,36,-0.021367521299999997,12,12
525,23,23,29,69,0.5555555556,23,20
526,22,20,28,66,d/0,22,22
527,33,29,39,99,1.0588235294,33,33
528,26,28,32,78,1.0588235294,26,26
529,23,23,29,69,0.2555555556,23,23
530,33,36,39,99,0.2435897436,33,33
531,29,17,35,87,d/0,29,29
532,33,34,39,99,d/0,33,33
533,26,18,32,78,0.6428571429000001,26,9
534,18,28,24,54,-0.09999999999999999,22,12
535,24,34,30,72,0.2526315789,24,9
536,34,25,40,102,d/0,34,11
537,20,29,26,60,0.30000000000000004,22,20
538,17,23,23,51,0.3269230769,17,17
539,18,18,24,54,d/0,18,18
540,20,21,26,60,0.45,20,20
541,28,20,34,84,d/0,28,28
542,13,-4,19,39,0.09285714290000001,13,13
543,27,24,33,81,d/0,27,27
544,24,23,30,72,1.1,24,24
545,34,37,40,102,d/0,34,20
546,15,15,21,45,1.0769230769,15,14
547,17,31,23,51,0.41666666659999996,17,17
548,18,7,24,54,d/0,18,18
549,1,-1,7,3,0.4090909091,9,-5
550,33,28,39,99,0.5625,33,26
551,4,3,10,12,-0.014035087799999998,4,4
552,33,33,39,99,d/0,33,28
553,7,12,13,21,0.9090909091,20,-6
554,6,20,12,18,0.0,6,2
555,11,36,17,33,-0.06617647060000001,22,11
556,29,27,35,87,1.3333333333,29,17
557,8,8,14,24,-0.4,13,-11
558,31,30,37,93,d/0,31,31
559,27,27,33,81,0.1534090909,27,27
560,7,19,13,21,0.75,7,7
561,-3,12,3,-9,0.4411764706,-3,-3
562,20,26,26,60,0.2083333333,20,20
563,2,12,8,6,0.0,2,2
564,35,34,41,105,d/0,35,22
565,12,18,18,36,0.3428571429,16,12
566,24,21,30,72,0.5714285714,24,24
567,0,4,6,0,0.9230769231,6,0
568,25,23,31,75,0.202020202,25,25
569,13,19,19,39,0.6428571429000001,13,13
570,19,9,25,57,d/0,19,19
571,28,28,34,84,d/0,28,28
572,34,34,40,102,0.2555555556,34,34
573,18,15,24,54,d/0,18,18
574,27,28,33,81,1.0555555556,27,27
575,15,7,21,45,d/0,15,15
576,26,25,32,78,0.2380952381,26,26
577,-6,-11,0,-18,0.1375,-6,-6
578,18,30,24,54,0.9166666667,18,18
579,9,9,15,27,d/0,9,9
580,29,29,35,87,d/0,29,29
581,11,30,17,33,0.011111111100000001,18,11
582,21,16,27,63,1.0909090909,21,21
583,18,19,24,54,d/0,18,18
584,29,35,35,87,0.1526315789,29,29
585,15,17,21,45,1.5,15,15
586,19,18,25,57,1.5,19,19
587,25,27,31,75,1.2,25,25
588,32,18,38,96,0.45,32,32
589,29,29,35,87,0.16666666659999999,29,29
590,13,27,19,39,0.3333333334,13,13
591,6,23,12,18,0.15000000000000002,6,6
592,27,26,33,81,0.8333333333,27,27
593,17,1,23,51,1.0625,17,17
594,24,24,30,72,0.2016806723,24,23
595,17,17,23,51,d/0,17,17
596,1,-7,7,3,-0.006410256400000008,1,1
597,7,7,13,21,0.8333333332999999,8,5
598,29,33,35,87,0.75,29,29
599,18,16,24,54,0.25,18,18
600,25,25,31,75,0.24285714290000002,25,25
601,27,27,33,81,0.3611111111,27,27
602,30,22,36,90,0.14354066980000002,30,30
603,11,-2,17,33,0.36666666670000003,11,11
604,12,10,18,36,0.75,12,12
605,21,21,27,63,0.19444444440000003,21,21
606,33,20,39,99,0.9333333333,33,33
607,36,25,42,108,d/0,36,36
608,31,23,37,93,0.41666666669999997,31,31
609,5,-11,11,15,0.075,5,5
610,33,18,39,99,0.32142857140000003,33,33
611,-7,-7,-1,-21,d/0,7,-7
612,15,11,21,45,1.0,15,15
613,12,14,18,36,0.5833333332999999,12,7
614,30,21,36,90,0.5526315789,30,30
615,25,38,31,75,d/0,25,25
616,16,16,22,48,d/0,16,16
617,13,13,19,39,0.325,13,13
618,19,19,25,57,0.39999999999999997,19,18
619,23,23,29,69,0.1916666667,23,23
620,22,22,28,66,d/0,22,22
621,-8,-8,-2,-24,-0.1547619047,-8,-8
622,15,24,21,45,d/0,15,15
623,-37,-34,-31,-111,-0.10882352940000001,-14,-37
624,23,26,29,69,0.2361111111,23,23
625,10,-4,16,30,0.41666666669999997,10,10
626,9,9,15,27,1.125,9,9
627,27,27,33,81,1.0555555556,27,27
628,10,32,16,30,0.05555555559999999,16,10
629,32,12,38,96,0.1254901961,32,32
630,36,36,42,108,0.1359649122,36,36
631,11,15,17,33,0.026923076899999995,11,11
632,0,6,6,0,0.95,2,-2
633,1,10,7,3,0.1590909091,1,1
634,31,31,37,93,0.1324786325,31,31
635,14,21,20,42,0.0571428571,19,9
636,14,30,20,42,0.07575757579999999,14,14
637,25,23,31,75,d/0,25,25
638,22,24,28,66,0.5909090909,22,22
639,9,26,15,27,0.2807017544,9,9
640,19,23,25,57,0.75,19,19
641,35,36,41,105,0.33333333330000003,35,35
642,27,25,33,81,1.0714285714,27,15
643,-2,-2,4,-6,d/0,3,-3
644,29,29,35,87,0.19090909090000002,29,21
645,18,18,24,54,0.225,18,18
646,27,32,33,81,0.42424242419999997,27,27
647,2,2,8,6,0.013986014000000005,2,-2
648,18,-5,24,54,0.39999999999999997,18,18
649,26,26,32,78,0.5555555556,26,26
650,-1,1,5,-3,0.09523809529999999,7,-8
651,3,3,9,9,d/0,3,-1
652,17,3,23,51,0.2361111111,17,17
653,11,8,17,33,0.3928571429,11,11
654,4,4,10,12,1.3333333333,11,4
655,10,11,16,30,-0.055555555500000006,10,10
656,-15,-1,-9,-45,0.2777777777,-1,-15
657,31,27,37,93,1.1111111111,31,31
658,1,-6,7,3,-0.03333333330000002,1,1
659,20,24,26,60,0.6666666666,20,20
660,19,23,25,57,0.3269230769,19,19
661,11,15,17,33,1.1428571429,11,11
662,7,22,13,21,0.075,7,7
663,25,31,31,75,1.0909090909,25,25
664,31,7,37,93,0.1730769231,31,31
665,26,22,32,78,0.4761904762,26,26
666,12,9,18,36,1.25,12,12
