,output_testInput,output_MR1,output_MR2,output_MR3,output_MR4,output_MR5,output_MR6
115,10,10,13,30,0.5,10,10
116,18,18,21,54,0.5,18,18
117,15,15,18,45,d/0,15,15
118,17,17,20,51,0.5,17,17
119,16,16,19,48,d/0,16,16
120,1,1,4,3,1.0,3,1
121,12,12,15,36,1.0,12,12
122,12,12,15,36,d/0,12,12
123,18,18,21,54,0.5,18,18
124,14,14,17,42,0.0714285714,14,14
125,15,15,18,45,d/0,15,13
126,18,18,21,54,0.2,18,18
127,18,18,21,54,0.0666666667,18,18
128,12,12,15,36,1.0,12,12
129,14,14,17,42,d/0,14,14
130,13,13,16,39,0.0909090909,13,13
131,8,8,11,24,0.125,8,8
132,18,18,21,54,1.0,18,18
133,17,17,20,51,d/0,17,17
134,-4,-4,-1,-12,-0.05,3,-6
135,6,6,9,18,0.2,6,6
136,19,19,22,57,d/0,19,18
137,18,18,21,54,0.0769230769,18,18
138,19,19,22,57,d/0,19,19
139,17,17,20,51,0.0588235294,17,-11
140,19,19,22,57,0.2,19,19
141,17,17,20,51,0.2,17,5
142,17,17,20,51,0.3333333333,17,17
143,17,17,20,51,d/0,17,17
144,6,6,9,18,0.25,6,6
145,15,15,18,45,0.2,15,15
146,3,3,6,9,1.0,3,3
147,19,19,22,57,d/0,19,19
148,19,19,22,57,0.5,19,19
149,19,19,22,57,1.0,19,19
150,19,19,22,57,0.3333333333,19,12
151,18,18,21,54,0.3333333333,18,18
152,4,4,7,12,0.25,4,4
153,15,15,18,45,0.25,15,15
154,12,12,15,36,0.3333333333,12,12
155,18,18,21,54,0.3333333333,18,18
156,13,13,16,39,0.5,13,13
157,16,16,19,48,d/0,16,16
158,-7,-7,-4,-21,-0.0714285714,3,-7
159,16,16,19,48,0.2,16,16
160,19,19,22,57,0.0588235294,19,19
161,19,19,22,57,0.25,19,19
162,17,17,20,51,d/0,17,17
163,11,11,14,33,0.2,11,10
164,18,18,21,54,d/0,18,18
165,9,9,12,27,d/0,9,9
166,10,10,13,30,0.1428571429,10,7
167,19,19,22,57,0.0526315789,19,-4
168,12,12,15,36,0.1,12,12
169,8,8,11,24,0.2,8,8
170,19,19,22,57,0.1,19,19
171,9,9,12,27,0.3333333333,9,3
172,17,17,20,51,d/0,17,17
173,19,19,22,57,0.2,19,19
174,18,18,21,54,0.25,18,18
175,13,13,16,39,0.0769230769,13,13
176,3,3,6,9,0.3333333333,3,3
177,15,15,18,45,0.2,15,15
178,11,11,14,33,0.5,11,11
179,13,13,16,39,d/0,13,13
180,19,19,22,57,d/0,19,19
181,19,19,22,57,0.5,19,19
182,17,17,20,51,0.2,17,17
183,15,15,18,45,0.3333333333,15,15
184,11,11,14,33,0.2,11,11
185,8,8,11,24,0.25,8,8
186,19,19,22,57,d/0,19,19
187,8,8,11,24,d/0,8,8
188,9,9,12,27,0.3333333333,9,9
189,18,18,21,54,0.3333333333,18,18
190,18,18,21,54,0.1666666667,18,18
191,14,14,17,42,d/0,14,14
192,18,18,21,54,d/0,18,18
193,17,17,20,51,d/0,17,17
194,18,18,21,54,0.0909090909,18,18
195,15,15,18,45,0.3333333333,15,15
196,19,19,22,57,d/0,19,19
197,9,9,12,27,0.1111111111,9,9
198,17,17,20,51,1.0,17,17
199,17,17,20,51,0.5,17,17
200,-10,-10,-7,-30,-0.0555555556,3,-10
201,18,18,21,54,0.5,18,6
202,6,6,9,18,0.1666666667,6,6
203,14,14,17,42,0.5,14,14
204,-5,-5,-2,-15,-0.0666666667,3,-5
205,15,15,18,45,0.3333333333,15,5
206,19,19,22,57,d/0,19,19
207,14,14,17,42,0.125,14,14
208,16,16,19,48,0.25,16,16
209,9,9,12,27,0.1111111111,9,9
210,16,16,19,48,0.3333333333,16,16
211,14,14,17,42,1.0,14,14
212,18,18,21,54,d/0,18,18
213,18,18,21,54,d/0,18,18
214,18,18,21,54,0.5,18,6
215,-1,-1,2,-3,-0.0909090909,3,-1
216,19,19,22,57,0.5,19,11
217,13,13,16,39,1.0,13,13
218,18,18,21,54,d/0,18,18
219,12,12,15,36,1.0,12,12
220,18,18,21,54,0.1666666667,18,18
221,17,17,20,51,d/0,17,17
222,6,6,9,18,0.25,6,6
223,14,14,17,42,d/0,14,14
224,7,7,10,21,0.5,7,7
225,19,19,22,57,1.0,19,19
226,16,16,19,48,d/0,16,16
227,12,12,15,36,1.0,12,12
228,13,13,16,39,0.5,13,13
229,15,15,18,45,0.1666666667,15,15
230,19,19,22,57,0.2,19,19
231,12,12,15,36,0.5,12,4
232,6,6,9,18,0.1666666667,6,-11
233,11,11,14,33,0.0909090909,11,11
234,17,17,20,51,1.0,17,17
235,18,18,21,54,0.3333333333,18,18
236,18,18,21,54,0.5,18,18
237,17,17,20,51,0.5,17,16
238,19,19,22,57,1.0,19,19
239,17,17,20,51,0.0769230769,17,17
240,19,19,22,57,d/0,19,19
241,14,14,17,42,d/0,14,14
242,14,14,17,42,1.0,14,14
243,6,6,9,18,0.5,6,6
244,18,18,21,54,d/0,18,18
245,19,19,22,57,1.0,19,19
246,19,19,22,57,d/0,19,19
247,19,19,22,57,0.5,19,19
248,8,8,11,24,0.1428571429,8,8
249,10,10,13,30,0.5,10,2
250,18,18,21,54,0.0833333333,18,18
251,13,13,16,39,d/0,13,13
252,-3,-3,0,-9,-0.0666666667,3,-3
253,17,17,20,51,0.0833333333,17,17
254,13,13,16,39,0.0909090909,13,13
255,18,18,21,54,0.3333333333,18,18
256,13,13,16,39,0.0833333333,13,13
257,17,17,20,51,0.3333333333,17,17
258,18,18,21,54,0.3333333333,18,18
259,19,19,22,57,0.5,19,18
260,11,11,14,33,0.25,11,11
261,16,16,19,48,0.5,16,16
262,13,13,16,39,0.2,13,11
263,18,18,21,54,1.0,18,18
264,16,16,19,48,0.1,16,16
265,9,9,12,27,0.1666666667,9,9
266,18,18,21,54,0.5,18,18
267,3,3,6,9,0.3333333333,3,3
268,13,13,16,39,0.5,13,13
269,17,17,20,51,0.0625,17,17
270,17,17,20,51,0.125,17,17
271,17,17,20,51,0.5,17,17
272,18,18,21,54,0.0769230769,18,18
273,19,19,22,57,0.3333333333,19,19
274,17,17,20,51,0.2,17,17
275,19,19,22,57,0.5,19,19
276,10,10,13,30,0.1428571429,10,10
277,18,18,21,54,d/0,18,18
278,18,18,21,54,0.25,18,18
279,17,17,20,51,0.3333333333,17,17
280,19,19,22,57,1.0,19,19
281,17,17,20,51,d/0,17,17
282,14,14,17,42,0.1111111111,14,14
283,18,18,21,54,0.3333333333,18,18
284,15,15,18,45,d/0,15,15
285,18,18,21,54,0.125,18,11
286,18,18,21,54,0.1,18,18
287,19,19,22,57,1.0,19,19
288,18,18,21,54,0.3333333333,18,18
289,17,17,20,51,0.2,17,17
290,18,18,21,54,d/0,18,18
291,19,19,22,57,d/0,19,19
292,16,16,19,48,0.25,16,16
293,19,19,22,57,0.5,19,19
294,19,19,22,57,0.0526315789,19,19
295,-1,-1,2,-3,-0.1666666667,3,-1
296,10,10,13,30,0.1666666667,10,10
297,13,13,16,39,0.3333333333,13,13
298,18,18,21,54,0.5,18,15
299,19,19,22,57,d/0,19,19
300,16,16,19,48,0.1428571429,16,16
301,14,14,17,42,0.5,14,11
302,17,17,20,51,0.5,17,17
303,17,17,20,51,1.0,17,17
304,15,15,18,45,0.5,15,15
305,15,15,18,45,0.1111111111,15,15
306,10,10,13,30,1.0,10,10
307,13,13,16,39,d/0,13,13
308,19,19,22,57,1.0,19,19
309,11,11,14,33,0.5,11,11
310,13,13,16,39,1.0,13,13
311,17,17,20,51,0.1428571429,17,17
312,17,17,20,51,0.25,17,17
313,4,4,7,12,0.25,4,4
314,16,16,19,48,0.1428571429,16,16
315,19,19,22,57,d/0,19,19
316,18,18,21,54,0.2,18,18
317,16,16,19,48,1.0,16,5
318,9,9,12,27,d/0,9,9
319,19,19,22,57,0.0769230769,19,19
320,19,19,22,57,0.5,19,19
321,19,19,22,57,1.0,19,3
322,14,14,17,42,0.1666666667,14,14
323,18,18,21,54,d/0,18,18
324,18,18,21,54,d/0,18,18
325,14,14,17,42,0.1666666667,14,14
326,14,14,17,42,0.0714285714,14,-2
327,13,13,16,39,0.125,13,13
328,19,19,22,57,0.5,19,19
329,12,12,15,36,d/0,12,12
330,14,14,17,42,0.3333333333,14,14
331,18,18,21,54,0.1111111111,18,18
332,4,4,7,12,d/0,4,4
333,13,13,16,39,0.0769230769,13,13
334,13,13,16,39,0.0909090909,13,13
335,15,15,18,45,d/0,15,15
336,18,18,21,54,d/0,18,18
337,17,17,20,51,d/0,17,17
338,2,2,5,6,0.5,3,2
339,19,19,22,57,d/0,19,19
340,17,17,20,51,0.1428571429,17,17
341,2,2,5,6,0.5,3,2
342,15,15,18,45,0.1111111111,15,15
343,14,14,17,42,0.1428571429,14,10
344,11,11,14,33,d/0,11,11
345,19,19,22,57,d/0,19,19
346,6,6,9,18,0.1666666667,6,-8
347,15,15,18,45,0.2,15,15
348,18,18,21,54,1.0,18,18
349,19,19,22,57,0.2,19,19
350,18,18,21,54,1.0,18,18
351,11,11,14,33,0.1428571429,11,11
352,19,19,22,57,0.0526315789,19,19
353,18,18,21,54,0.1428571429,18,18
354,13,13,16,39,0.1666666667,13,13
355,12,12,15,36,0.25,12,12
356,17,17,20,51,0.3333333333,17,17
357,18,18,21,54,0.3333333333,18,18
358,18,18,21,54,d/0,18,18
359,7,7,10,21,d/0,7,7
360,18,18,21,54,1.0,18,18
361,18,18,21,54,0.2,18,18
362,13,13,16,39,0.1666666667,13,13
363,17,17,20,51,1.0,17,17
364,18,18,21,54,0.2,18,17
365,16,16,19,48,1.0,16,16
366,10,10,13,30,0.1,10,10
367,1,1,4,3,d/0,3,1
368,14,14,17,42,d/0,14,14
369,19,19,22,57,d/0,19,19
370,14,14,17,42,0.5,14,14
371,10,10,13,30,0.1,10,-12
372,9,9,12,27,0.5,9,9
373,17,17,20,51,0.25,17,17
374,11,11,14,33,d/0,11,11
375,12,12,15,36,1.0,12,12
376,9,9,12,27,0.1111111111,9,-13
377,17,17,20,51,0.125,17,15
378,15,15,18,45,0.3333333333,15,15
379,19,19,22,57,0.0714285714,19,19
380,18,18,21,54,d/0,18,18
381,19,19,22,57,d/0,19,19
382,13,13,16,39,d/0,13,13
383,19,19,22,57,0.5,19,19
384,14,14,17,42,1.0,14,12
385,18,18,21,54,0.1428571429,18,18
386,15,15,18,45,d/0,15,15
387,13,13,16,39,0.2,13,13
388,-1,-1,2,-3,-0.0588235294,3,-2
389,19,19,22,57,0.0909090909,19,19
390,18,18,21,54,0.1666666667,18,18
391,14,14,17,42,1.0,14,14
392,18,18,21,54,1.0,18,18
393,14,14,17,42,0.0769230769,14,13
394,13,13,16,39,1.0,13,10
395,19,19,22,57,0.0909090909,19,19
396,7,7,10,21,0.1428571429,7,7
397,13,13,16,39,0.5,13,13
398,11,11,14,33,0.0909090909,11,11
399,12,12,15,36,0.125,12,10
400,16,16,19,48,1.0,16,16
401,12,12,15,36,0.1111111111,12,12
402,16,16,19,48,0.5,16,15
403,3,3,6,9,0.3333333333,3,3
404,14,14,17,42,d/0,14,14
405,5,5,8,15,0.25,5,5
406,15,15,18,45,0.0666666667,15,15
407,8,8,11,24,d/0,8,1
408,14,14,17,42,d/0,14,14
409,8,8,11,24,d/0,8,8
410,12,12,15,36,0.25,12,12
411,5,5,8,15,d/0,5,5
412,14,14,17,42,0.1428571429,14,14
413,10,10,13,30,0.3333333333,10,10
414,13,13,16,39,0.25,13,13
415,18,18,21,54,d/0,18,18
416,17,17,20,51,0.2,17,17
417,0,0,3,0,d/0,3,0
418,19,19,22,57,0.0714285714,19,19
419,18,18,21,54,d/0,18,18
420,4,4,7,12,d/0,4,4
421,2,2,5,6,1.0,3,2
422,17,17,20,51,d/0,17,17
423,18,18,21,54,0.0555555556,18,18
424,18,18,21,54,0.25,18,14
425,18,18,21,54,0.1666666667,18,18
426,-2,-2,1,-6,-0.0526315789,3,-2
427,19,19,22,57,d/0,19,19
428,19,19,22,57,0.0714285714,19,19
429,18,18,21,54,0.5,18,18
430,10,10,13,30,0.1,10,10
431,18,18,21,54,1.0,18,18
432,10,10,13,30,1.0,10,10
433,13,13,16,39,d/0,13,13
434,-1,-1,2,-3,-0.0555555556,3,-1
435,17,17,20,51,0.0909090909,17,17
436,19,19,22,57,0.0625,19,16
437,13,13,16,39,d/0,13,13
438,-3,-3,0,-9,-0.0526315789,3,-3
439,15,15,18,45,d/0,15,15
440,15,15,18,45,0.25,15,15
441,15,15,18,45,d/0,15,15
442,17,17,20,51,0.5,17,17
443,16,16,19,48,0.3333333333,16,16
444,10,10,13,30,0.1,10,-3
445,18,18,21,54,1.0,18,18
446,19,19,22,57,0.1111111111,19,19
447,15,15,18,45,0.0909090909,15,15
448,8,8,11,24,d/0,8,8
449,13,13,16,39,d/0,13,13
450,17,17,20,51,0.25,17,17
451,11,11,14,33,0.1428571429,11,11
452,19,19,22,57,0.5,19,19
453,19,19,22,57,0.5,19,19
454,17,17,20,51,1.0,17,17
455,12,12,15,36,d/0,12,0
456,19,19,22,57,0.1,19,19
457,19,19,22,57,d/0,19,19
458,18,18,21,54,0.25,18,15
459,18,18,21,54,0.3333333333,18,18
460,14,14,17,42,0.0909090909,14,14
461,17,17,20,51,0.25,17,14
462,16,16,19,48,0.1111111111,16,16
463,19,19,22,57,0.25,19,19
464,15,15,18,45,0.5,15,15
465,11,11,14,33,1.0,11,11
466,13,13,16,39,d/0,13,12
467,18,18,21,54,0.5,18,18
468,19,19,22,57,1.0,19,16
469,18,18,21,54,0.1,18,18
470,15,15,18,45,d/0,15,9
471,19,19,22,57,0.2,19,19
472,14,14,17,42,0.25,14,14
473,7,7,10,21,0.1428571429,7,7
474,19,19,22,57,0.2,19,19
475,10,10,13,30,0.3333333333,10,10
476,19,19,22,57,0.0526315789,19,19
477,7,7,10,21,d/0,7,7
478,14,14,17,42,0.3333333333,14,14
479,6,6,9,18,0.3333333333,6,6
480,11,11,14,33,0.0909090909,11,11
481,17,17,20,51,0.5,17,17
482,19,19,22,57,1.0,19,19
483,16,16,19,48,d/0,16,16
484,13,13,16,39,0.1428571429,13,13
485,-4,-4,-1,-12,-0.05,3,-4
486,18,18,21,54,0.25,18,18
487,19,19,22,57,0.0714285714,19,19
488,17,17,20,51,0.1111111111,17,17
489,18,18,21,54,1.0,18,18
490,17,17,20,51,1.0,17,17
491,19,19,22,57,0.5,19,19
492,19,19,22,57,0.0833333333,19,19
493,19,19,22,57,0.25,19,19
494,18,18,21,54,0.0833333333,18,18
495,14,14,17,42,0.1,14,14
496,6,6,9,18,d/0,6,6
497,15,15,18,45,0.0833333333,15,15
498,15,15,18,45,0.1428571429,15,15
499,17,17,20,51,d/0,17,17
500,17,17,20,51,d/0,17,17
501,18,18,21,54,1.0,18,18
502,19,19,22,57,0.5,19,19
503,19,19,22,57,d/0,19,19
504,16,16,19,48,0.0714285714,16,16
505,16,16,19,48,0.5,16,16
506,14,14,17,42,0.3333333333,14,14
507,15,15,18,45,0.0769230769,15,15
508,15,15,18,45,0.125,15,15
509,18,18,21,54,0.25,18,18
510,18,18,21,54,d/0,18,18
511,7,7,10,21,0.1428571429,7,7
512,18,18,21,54,d/0,18,18
513,13,13,16,39,0.5,13,2
514,5,5,8,15,d/0,5,2
515,13,13,16,39,d/0,13,13
516,12,12,15,36,1.0,12,12
517,16,16,19,48,0.3333333333,16,16
518,19,19,22,57,0.1666666667,19,19
519,18,18,21,54,0.25,18,18
520,18,18,21,54,0.1666666667,18,18
521,16,16,19,48,0.1428571429,16,16
522,13,13,16,39,0.25,13,13
523,15,15,18,45,d/0,15,15
524,18,18,21,54,0.1,18,18
525,18,18,21,54,0.5,18,18
526,13,13,16,39,d/0,13,13
527,19,19,22,57,1.0,19,19
528,19,19,22,57,1.0,19,19
529,18,18,21,54,0.2,18,18
530,19,19,22,57,0.1666666667,19,19
531,17,17,20,51,d/0,17,17
532,17,17,20,51,d/0,17,17
533,19,19,22,57,0.5,19,7
534,19,19,22,57,0.1111111111,19,15
535,19,19,22,57,0.2,19,15
536,18,18,21,54,d/0,18,18
537,19,19,22,57,0.2,19,10
538,13,13,16,39,0.25,13,13
539,14,14,17,42,d/0,14,14
540,16,16,19,48,0.25,16,16
541,16,16,19,48,d/0,16,16
542,16,16,19,48,0.1428571429,16,16
543,17,17,20,51,d/0,17,17
544,17,17,20,51,1.0,17,17
545,19,19,22,57,d/0,19,19
546,13,13,16,39,1.0,13,13
547,19,19,22,57,0.3333333333,19,19
548,11,11,14,33,d/0,11,11
549,6,6,9,18,0.5,6,2
550,17,17,20,51,0.5,17,16
551,19,19,22,57,0.0526315789,19,19
552,19,19,22,57,d/0,19,19
553,17,17,20,51,1.0,17,1
554,11,11,14,33,0.1111111111,11,11
555,19,19,22,57,0.0588235294,19,17
556,19,19,22,57,1.0,19,16
557,10,10,13,30,0.1,10,-2
558,16,16,19,48,d/0,16,16
559,16,16,19,48,0.0909090909,16,16
560,14,14,17,42,0.5,14,14
561,10,10,13,30,0.5,10,10
562,14,14,17,42,0.125,14,14
563,6,6,9,18,0.1666666667,6,6
564,18,18,21,54,d/0,18,18
565,13,13,16,39,0.25,13,7
566,14,14,17,42,0.5,14,14
567,3,3,6,9,1.0,3,1
568,14,14,17,42,0.1111111111,14,14
569,12,12,15,36,0.5,12,12
570,16,16,19,48,d/0,16,16
571,17,17,20,51,d/0,17,17
572,18,18,21,54,0.5,18,18
573,14,14,17,42,d/0,14,14
574,19,19,22,57,1.0,19,19
575,15,15,18,45,d/0,15,15
576,19,19,22,57,0.1666666667,19,19
577,5,5,8,15,0.2,5,5
578,15,15,18,45,1.0,15,15
579,9,9,12,27,d/0,9,9
580,16,16,19,48,d/0,16,16
581,15,15,18,45,0.0666666667,15,15
582,17,17,20,51,1.0,17,17
583,15,15,18,45,d/0,15,15
584,19,19,22,57,0.1666666667,19,19
585,19,19,22,57,1.0,19,19
586,15,15,18,45,1.0,15,15
587,18,18,21,54,1.0,18,16
588,19,19,22,57,0.5,19,19
589,16,16,19,48,0.3333333333,16,16
590,16,16,19,48,0.1666666667,16,16
591,13,13,16,39,0.2,13,13
592,14,14,17,42,1.0,14,14
593,16,16,19,48,1.0,16,16
594,17,17,20,51,0.5,17,13
595,15,15,18,45,d/0,15,15
596,13,13,16,39,0.0769230769,13,13
597,5,5,8,15,0.5,5,3
598,17,17,20,51,0.5,17,17
599,10,10,13,30,0.125,10,10
600,13,13,16,39,0.1428571429,13,13
601,18,18,21,54,0.25,18,18
602,19,19,22,57,0.1666666667,19,19
603,6,6,9,18,0.2,6,6
604,6,6,9,18,0.5,6,6
605,12,12,15,36,0.1428571429,12,12
606,19,19,22,57,1.0,19,19
607,19,19,22,57,d/0,19,19
608,16,16,19,48,0.3333333333,16,16
609,8,8,11,24,0.125,8,8
610,17,17,20,51,0.25,17,17
611,4,4,7,12,d/0,4,0
612,8,8,11,24,0.5,8,8
613,8,8,11,24,0.3333333333,8,6
614,19,19,22,57,0.5,19,19
615,19,19,22,57,d/0,19,19
616,11,11,14,33,d/0,11,11
617,8,8,11,24,0.2,8,8
618,16,16,19,48,0.3333333333,16,15
619,15,15,18,45,0.125,15,15
620,14,14,17,42,d/0,14,14
621,-2,-2,1,-6,-0.0555555556,3,-2
622,17,17,20,51,d/0,17,17
623,-17,-17,-14,-51,-0.05,3,-17
624,15,15,18,45,0.125,15,15
625,8,8,11,24,0.25,8,8
626,8,8,11,24,1.0,8,8
627,18,18,21,54,1.0,18,18
628,19,19,22,57,0.1666666667,19,19
629,17,17,20,51,0.125,17,17
630,19,19,22,57,0.0833333333,19,19
631,17,17,20,51,0.0833333333,17,17
632,5,5,8,15,1.0,5,5
633,6,6,9,18,0.25,6,6
634,18,18,21,54,0.1,18,18
635,16,16,19,48,0.2,16,16
636,17,17,20,51,0.1666666667,17,17
637,19,19,22,57,d/0,19,19
638,14,14,17,42,0.5,14,14
639,15,15,18,45,0.3333333333,15,15
640,14,14,17,42,1.0,14,14
641,19,19,22,57,0.25,19,19
642,17,17,20,51,1.0,17,17
643,0,0,3,0,d/0,3,-1
644,18,18,21,54,0.1,18,11
645,17,17,20,51,0.125,17,17
646,19,19,22,57,0.3333333333,19,19
647,11,11,14,33,0.0909090909,11,11
648,15,15,18,45,0.3333333333,15,15
649,18,18,21,54,0.5,18,18
650,6,6,9,18,0.25,6,6
651,3,3,6,9,d/0,3,3
652,10,10,13,30,0.125,10,10
653,13,13,16,39,0.25,13,13
654,8,8,11,24,1.0,8,3
655,18,18,21,54,0.0555555556,18,18
656,3,3,6,9,0.3333333333,3,3
657,18,18,21,54,1.0,18,18
658,6,6,9,18,0.1666666667,6,6
659,14,14,17,42,0.3333333333,14,14
660,19,19,22,57,0.25,19,19
661,14,14,17,42,1.0,14,14
662,16,16,19,48,0.125,16,16
663,19,19,22,57,1.0,19,19
664,18,18,21,54,0.25,18,18
665,15,15,18,45,0.3333333333,15,15
666,8,8,11,24,1.0,8,8
667,13,13,16,39,0.5,13,13
668,19,19,22,57,0.2,19,19
669,14,14,17,42,1.0,14,14
670,18,18,21,54,0.125,18,18
671,16,16,19,48,0.25,16,16
672,17,17,20,51,0.1428571429,17,17
673,19,19,22,57,0.1666666667,19,19
674,16,16,19,48,1.0,16,16
675,19,19,22,57,d/0,19,19
676,7,7,10,21,0.1428571429,7,7
677,18,18,21,54,1.0,18,14
678,18,18,21,54,0.1,18,18
679,19,19,22,57,0.2,19,19
680,14,14,17,42,1.0,14,14
681,16,16,19,48,d/0,16,16
682,5,5,8,15,0.2,5,5
683,19,19,22,57,0.5,19,19
684,12,12,15,36,0.0833333333,12,12
685,-4,-4,-1,-12,-0.0769230769,3,-4
686,18,18,21,54,d/0,18,18
687,14,14,17,42,d/0,14,14
688,19,19,22,57,d/0,19,19
689,17,17,20,51,d/0,17,17
690,12,12,15,36,d/0,12,12
691,8,8,11,24,0.1666666667,8,8
692,19,19,22,57,1.0,19,19
693,12,12,15,36,0.2,12,12
694,18,18,21,54,0.25,18,18
695,7,7,10,21,1.0,7,7
696,19,19,22,57,0.1428571429,19,19
697,19,19,22,57,0.1666666667,19,19
698,19,19,22,57,1.0,19,19
699,7,7,10,21,0.1666666667,7,7
700,17,17,20,51,d/0,17,17
701,5,5,8,15,d/0,5,5
702,19,19,22,57,0.25,19,19
703,9,9,12,27,d/0,9,9
704,19,19,22,57,0.1428571429,19,19
705,19,19,22,57,d/0,19,19
706,17,17,20,51,d/0,17,17
707,18,18,21,54,0.3333333333,18,18
708,17,17,20,51,d/0,17,17
709,8,8,11,24,0.5,8,8
710,14,14,17,42,0.0833333333,14,14
711,11,11,14,33,0.3333333333,11,11
712,14,14,17,42,0.0714285714,14,-3
713,7,7,10,21,0.25,7,7
714,18,18,21,54,0.0714285714,18,18
715,19,19,22,57,d/0,19,19
716,19,19,22,57,0.5,19,19
717,18,18,21,54,0.1666666667,18,18
718,-9,-9,-6,-27,-0.0909090909,3,-9
719,6,6,9,18,0.5,6,6
720,5,5,8,15,d/0,5,5
721,8,8,11,24,1.0,8,8
722,19,19,22,57,0.5,19,19
723,19,19,22,57,1.0,19,19
724,19,19,22,57,d/0,19,19
725,-3,-3,0,-9,-0.1111111111,3,-6
726,15,15,18,45,1.0,15,15
727,17,17,20,51,1.0,17,17
728,17,17,20,51,0.0833333333,17,17
729,15,15,18,45,d/0,15,15
