,output_testInput,output_MR1,output_MR2,output_MR3,output_MR4,output_MR5,output_MR6
215,0.8451132568429528,0.8451132568429528,,0.8451132568429528,0.5885482736216557,,0.34883209584303193
216,,,,,,,
217,,,,,,,
218,,,,,d/0,,
219,,,d/0,,,,
220,,,,,,,
221,,,,,d/0,,
222,,,,,,,
223,,,,,d/0,,
224,,,,,,,
225,,,,,,,
226,,,,,d/0,,
227,,,,,,,
228,,,,,,,
229,,,,,,,
230,,,,,,,
231,,,,,,,
232,,,,,,,1.077005778047344
233,,,,,,,
234,,,,,,,
235,,,,,,,
236,,,,,,,
237,,,,,,,
238,,,,,,,
239,,,,,,,
240,,,,,d/0,,
241,,,,,d/0,,
242,,,,,,,
243,0.9949236325717752,0.9949236325717752,1.0670938948757507,0.9949236325717752,1.0114042647304566,1.30130555043691,0.6365141682948128
244,,,,,d/0,,
245,,,,,,,
246,,,,,d/0,,
247,,,,,,,
248,,,,,,,
249,,,,,,,
250,,,,,,,
251,,,,,d/0,,
252,0.9173573878312138,0.9173573878312139,0.5623351446188083,0.9173573878312138,0.908326597580221,,0.6108643020548935
253,,,,,,,
254,,,,,,,
255,,,,,,,
256,,,,,,,
257,,,,,,,
258,,,,,,,
259,,,,,,,
260,,,,,,,
261,,,,,,,
262,,,,,,,
263,,,,,,,
264,,,,,,,
265,,,,,,,
266,,,,,,,
267,,,,,,,
268,,,,,,,
269,,,,,,,
270,,,,,,,
271,,,,,,,
272,,,,,,,
273,,,,,,,
274,,,,,,,
275,,,,,,,
276,,,,,,,
277,,,,,d/0,,
278,,,,,,,
279,,,,,,,
280,,,,,,,
281,,,,,d/0,,
282,,,,,,,
283,,,,,,,
284,,,,,d/0,,
285,,,,,,,
286,1.068503169303051,1.068503169303051,1.0779848185962804,1.068503169303051,1.0604976660398715,1.2355133799280695,0.6517565611726531
287,,,,,,,
288,,,,,,,
289,,,,,,,
290,,,,,d/0,,
291,,,,,d/0,,
292,,,,,,,
293,,,,,,,
294,,,,,,,
295,0.8486855577264172,0.8486855577264172,d/0,0.8486855577264172,0.8979457248848726,,0.6365141682948128
296,,,,,,,
297,,,,,,,
298,,,,,,,
299,,,1.8919870452140568,,d/0,,
300,,,,,,,
301,,,,,,,
302,,,,,,,
303,,,,,,,
304,,,,,,,
305,,,,,,,
306,,,,,,,
307,,,,,d/0,,
308,,,,,,,
309,1.2541852371545015,1.2541852371545015,1.324236647956593,1.2541852371545015,1.1049010632691263,1.4448044947624212,0.926506603289533
310,,,,,,,
311,,,,,,,
312,,,,,,,
313,,,,,,,
314,,,,,,,
315,,,,,d/0,,
316,,,,,,,
317,0.7088329479943613,0.7088329479943613,0.9138242889341586,0.7088329479943613,0.6253112109806898,0.9906979855077475,0.45056120886630463
318,,,,,d/0,,
319,,,,,,,
320,,,,,,,
321,,,,,,,
322,,,,,,,
323,0.6800829048357611,0.6800829048357611,0.8990737637631184,0.6800829048357611,d/0,0.9185114024063005,-0.0
324,,,,,d/0,,
325,,,,,,,
326,,,,,,,1.3322449224385329
327,,,,,,,
328,,,,,,,
329,,,,,d/0,,
330,,,,,,,
331,,,,,,,
332,,,,,d/0,,
333,,,,,,,
334,d/0,d/0,,d/0,,,
335,,,,,d/0,,
336,,,,,d/0,,
337,,,,,d/0,,1.6352882360257543
338,,,,,,,
339,,,,,d/0,,
340,,,,,,,
341,,,,,,,
342,,,,,,,
343,,,,,,,
344,,,,,d/0,,
345,,,,,d/0,,
346,,,,,,,0.6172417697303416
347,,,,,,,
348,,,,,,,
349,,,,,,,
350,,,,,,,
351,,,,,,,
352,,,,,,d/0,
353,,,,,,,
354,,,,,,,
355,,,,,,,
356,,,,,,,
357,,,,,,,
358,,,,,d/0,,
359,,,,,d/0,,
360,,,,,,,
361,,,,,,,
362,1.0382400185693474,1.0382400185693472,1.0649968705807584,1.0382400185693474,1.0518883346373278,1.2634300930292386,0.6236548495681085
363,,,d/0,,,,
364,,,,,,,
365,,,,,,,
366,,,,,,,
367,,,,,d/0,,
368,,,,,d/0,,
369,,,,,d/0,,
370,,,,,,,
371,,,,,,,0.6901856760188042
372,,,,,,,
373,,,,,,,
374,,,,,d/0,,
375,,,,,,,
376,,,,,,,0.6931471805599453
377,,,,,,,
378,,,,,,,
379,,,,,,,d/0
380,,,,,d/0,,
381,,,,,d/0,,
382,,,,,d/0,,
383,,,,,,,
384,,,,,,,
385,,,,,,,
386,,,,,d/0,,
387,,,,,,,
388,1.4424625822418755,1.4424625822418755,,1.4424625822418755,1.4395526502412923,,1.354828737764807
389,,,,,,,
390,,,,,,,
391,,,,,,,
392,,,,,,,
393,,,,,,,
394,,,,,,,
395,,,,,,,
396,,,,,,,
397,,,,,,,
398,,,,,,,
399,,,,,,,
400,,,,,,,
401,,,,,,,
402,,,,,,,
403,,,,,,,
404,,,,,d/0,,
405,,,,,,,
406,,,,,,,
407,,,,,d/0,,
408,,,,,d/0,,
409,,,,,d/0,,
410,,,,,,,
411,,,,,d/0,,
412,,,1.7792123720365107,,,,
413,,,,,,,
414,,,,,,,1.0012628283087175
415,,,,,d/0,,
416,,,,,,,
417,0.6926267989248349,0.6926267989248349,,0.6926267989248349,d/0,,-0.0
418,,,,,,,
419,,,,,d/0,,
420,,,,,d/0,,-0.0
421,,,,,,,
422,,,,,d/0,,
423,,,,,,,
424,,,,,,,
425,,,,,,,
426,1.1282409070948953,1.1282409070948953,,1.1282409070948953,1.026093208351448,,0.7435648254271452
427,,,,,d/0,,
428,,,,,,,
429,,,,,,,
430,,,,,,,
431,,,,,,,d/0
432,,,,,,,
433,,,,,d/0,,
434,1.1327432893817915,1.1327432893817915,,1.1327432893817915,0.6952608879910425,,0.7527915335758235
435,,,,,,,
436,d/0,d/0,,d/0,d/0,,
437,,,,,d/0,,
438,2.353835255718249,2.353835255718249,2.2160387379795217,2.353835255718249,2.2527683138983647,,2.2550002502188877
439,,,,,d/0,,
440,,,,,,,
441,,,,,d/0,,
442,,,,,,,
443,,,,,,,
444,,,,,,,1.500935953504461
445,,,,,,,
446,,,,,,,
447,,,,,,,0.6812657296632041
448,d/0,d/0,,d/0,d/0,,
449,,,,,d/0,,
450,,,,,,,
451,,,,,,,
452,,,,,,,
453,,,,,,,d/0
454,,,,,,,
455,,,,,d/0,,0.6019239717322894
456,,,,,,,
457,,,,,d/0,,
458,,,,,,,
459,,,,,,,
460,,,,,,,
461,,,,,,,
462,,,,,,,
463,,,,,,,
464,,,,,,,
465,,,,,,,
466,,,,,d/0,,
467,,,,,,,
468,,,,,,,
469,,,,,,,
470,,,,,d/0,,
471,,,,,,,0.5117400734174093
472,,,,,,,
473,,,,,,,
474,,,,,,,
475,1.2787799219136793,1.2787799219136793,1.3381309530080736,1.2787799219136793,1.275425077195621,1.4822675658942264,1.0361987848192837
476,,,,,,,
477,,,,,d/0,,
478,,,,,,,
479,,,,,,,
480,,,,,,,
481,,,,,,,
482,2.1098079619356116,2.1098079619356116,2.20487312592301,2.1098079619356116,1.6714495268059453,2.184255507975588,1.9864189860193737
483,,,,,d/0,,
484,,,,,,,
485,1.4974573757801908,1.4974573757801903,1.3983147449493616,1.4974573757801908,1.412359134996758,,1.2747214563271934
486,,,,,,,
487,,,,,,,
488,,,,,,,
489,,,,,,,
490,,,,,,,
491,,,,,,,
492,,,,,,,0.667431707658747
493,,,,,,,
494,,,,,,,
495,,,,,,,0.6791932659915256
496,,,,,d/0,,
497,d/0,d/0,,d/0,,,
498,,,,,,,
499,,,,,d/0,,
500,,,d/0,,d/0,,
501,,,,,,,
502,,,,,,,
503,,,,,d/0,,
504,,,,,,,
505,,,,,,,
506,,,,,,,
507,,,,,,,
508,,,,,,,
509,,,,,,,
510,,,,,d/0,,
511,,,,,,,
512,,,,,d/0,,
513,d/0,d/0,,d/0,,,
514,d/0,d/0,,d/0,d/0,,
515,,,,,d/0,,
516,,,,,,,
517,,,,,,,
518,,,,,,,
519,,,,,,,
520,,,,,,,
521,,,,,,,
522,,,d/0,,,,
523,,,,,d/0,,
524,,,,,,,
525,0.7604688022513466,0.7604688022513466,0.9199577867396591,0.7604688022513466,0.8169533928703216,1.0194897804814294,0.3250829733914482
526,,,,,d/0,,1.3267157173048776
527,,,,,,,
528,,,,,,,d/0
529,,,,,,,0.5235863374812598
530,,,,,,,
531,,,,,d/0,,
532,,,,,d/0,,
533,,,,,,,
534,,,,,,,
535,,,,,,,
536,,,,,d/0,,
537,,,,,,,
538,,,,,,,
539,,,,,d/0,,0.5297061990576545
540,,,,,,,
541,,,,,d/0,,
542,,,,,,,
543,,,,,d/0,,
544,,,,,,,
545,,,,,d/0,,
546,,,,,,,
547,,,,,,,
548,,,,,d/0,,
549,,,d/0,,,,
550,,,,,,,
551,,,,,,,
552,,,,,d/0,,
553,,,,,,,
554,,,,,,,
555,,,,,,,
556,,,,,,,
557,,,,,,,0.47413931305783735
558,,,,,d/0,,
559,,,,,,,
560,,,,,,,
561,,,,,,,
562,,,,,,,
563,,,,,,,
564,,,,,d/0,,
565,,,,,,,
566,,,,,,,1.4819868626935249
567,,,,,,,
568,,,,,,,
569,,,,,,,
570,,,,,d/0,,
571,,,,,d/0,,
572,,,,,,,
573,,,,,d/0,,
574,,,,,,,
575,,,,,d/0,,
576,,,,,,,
577,,,,,,,
578,,,,,,,
579,,,,,d/0,,
580,,,,,d/0,,
581,,,,,,,
582,,,,,,,
583,,,,,d/0,,
584,,,,,,,
585,,,,,,,
586,,,,,,,
587,,,,,,,
588,,,,,,,
589,,,,,,,
590,,,,,,,
591,,,,,,,
592,,,,,,,
593,,,,,,,
594,,,,,,,
595,,,,,d/0,,
596,,,,,,,
597,1.0296530140645737,1.0296530140645737,1.0795295733255184,1.0296530140645737,1.0340787928096862,1.3322449224385327,0.6730116670092565
598,1.6101542421575405,1.6101542421575405,1.690462935730758,1.6101542421575405,1.4564051606678845,1.7249243125839464,1.4627402307459698
599,,,,,,,1.0928305535284886
600,,,,,,,1.3612304892885199
601,,,,,,,0.9389262276259043
602,,,,,,,
603,,,,,,,
604,,,,,,,
605,,,,,,,
606,,,,,,,
607,,,,,d/0,,
608,,,,,,,
609,,,,,,,
610,,,,,,,
611,,,,,d/0,,0.6474466390346325
612,,,,,,,
613,,,,,,,
614,,,,,,,
615,,,,,d/0,,
616,,,,,d/0,,
617,,,,,,,
618,0.9299484823110444,0.9299484823110444,1.0002329282130586,0.9299484823110444,0.7857076487591388,1.135949093606973,0.45056120886630463
619,,,,,,,
620,d/0,d/0,,d/0,d/0,,
621,1.4333740026066426,1.4333740026066424,,1.4333740026066426,1.238605644093974,,1.161120818283116
622,,,,,d/0,,
623,1.0955785063977714,1.0955785063977714,1.0942573324773661,1.0955785063977714,1.095789552207751,,0.689856498589211
624,,,,,,,
625,,,,,,,
626,,,,,,,
627,,,,,,,
628,,,,,,,
629,,,,,,,
630,1.0810375265209315,1.0810375265209315,1.0862384176328674,1.0810375265209315,1.07841446108372,1.24116515985024,0.6916031758694977
631,,,,,,,
632,,,,,,,
633,,,,,,,
634,,,,,,,
635,,,,,,,
636,,,,,,,
637,,,,,d/0,,
638,d/0,d/0,,d/0,,,
639,,,,,,,
640,,,,,,,
641,,,,,,,
642,,,,,,,
643,1.3773837386018342,1.377383738601834,,1.3773837386018342,d/0,,1.3773837386018342
644,1.0628080416975054,1.0628080416975054,1.0748236056202767,1.0628080416975054,1.0696966652042796,1.2442118221200866,0.6920129648318738
645,,,,,,,
646,,,,,,,
647,,,,,,,
648,,,,,,,0.45056120886630463
649,,,,,,,
650,,,,,,,
651,,,,,d/0,,
652,,,,,,,
653,,,,,,,
654,,,,,,,
655,,,,,,,
656,,,,,,,
657,,,,,,,
658,,,,,,,d/0
659,,,,,,,
660,,,,,,,
661,,,,,,,
662,,,d/0,,,,
663,,,,,,,
664,,,,,,,
665,,,,,,,
666,,,d/0,,,,d/0
667,,,,,,,
668,,,,,,,
669,,,,,,,
670,,,,,,,
671,,,,,,,
672,,,,,,,
673,,,,,,,
674,,,,,,,
675,,,,,d/0,,
676,,,,,,,
677,,,,,,,
678,,,,,,,d/0
679,,,,,,,
680,,,,,,,
681,,,,,d/0,,
682,,,d/0,,,,
683,,,,,,,
684,,,,,,,
685,0.9901000747284985,0.9901000747284985,0.8033149761408755,0.9901000747284985,0.993975750959041,,0.5455945739691843
686,,,,,d/0,,
687,,,,,d/0,,
688,,,,,d/0,,
689,,,,,d/0,,
690,,,,,d/0,,-0.0
691,,,,,,,
692,,,,,,,
693,,,,,,,
694,,,,,,,
695,,,,,,,
696,,,,,,,
697,,,,,,,
698,,,,,,,
699,,,,,,,
700,,,,,d/0,,
701,,,,,d/0,,
702,,,,,,,
703,,,,,d/0,,
704,,,,,,,
705,,,,,d/0,,
706,,,,,d/0,,
707,,,,,,,
708,,,,,d/0,,
709,,,,,,,
710,,,,,,,
711,,,,,,,d/0
712,,,,,,,0.6829081047004717
713,,,,,,,
714,,,,,,,d/0
715,,,,,d/0,,
716,,,,,,,
717,,,,,,,
718,1.0952733774372052,1.0952733774372052,1.091786238095127,1.0952733774372052,1.0952510124204045,,0.6881388137135884
719,,,,,,,
720,,,,,d/0,,
721,,,,,,,
722,,,,,,,
723,,,,,,,
724,,,,,d/0,,
725,1.3211643880367676,1.3211643880367676,1.0579054247036734,1.3211643880367676,1.2918706872553618,,1.0843629508682477
726,,,,,,,
727,,,,,,,
728,,,,,,,
729,,,,,d/0,,
730,,,,,,,
731,,,,,,,
732,1.2979532922640225,1.2979532922640225,,1.2979532922640225,d/0,,1.0332179337404424
733,,,,,,,
734,,,,,d/0,,d/0
735,,,,,,,
736,,,,,,,
737,,,,,,,
738,,,,,d/0,,
739,,,,,d/0,,
740,,,,,,,
741,,,,,,,
742,0.9239088809656752,0.9239088809656752,1.0024374473202595,0.9239088809656752,0.8664308209519922,1.152435124360271,0.4361623253853443
743,,,,,d/0,,
744,,,,,d/0,,
745,,,,,,,
746,,,,,,,
747,,,,,,,
748,,,,,,,
749,,,,,,,
750,,,,,,,
751,,,,,,,
752,,,,,,,
753,,,,,,,
754,,,,,,,0.7909873504355757
755,,,,,,,
756,,,,,,,
757,,,,,d/0,,
758,d/0,d/0,,d/0,,,
759,,,,,,,
760,,,,,,,
761,,,,,,,
762,,,,,d/0,,
