,output_testInput,output_MR1,output_MR2,output_MR3,output_MR4,output_MR5,output_MR6
2878,8,8,7,8,8,9,7
2879,4,4,5,4,d/0,5,3
2880,9,9,9,9,9,10,8
2881,4,4,4,4,4,5,3
2882,12,12,14,12,d/0,13,11
2883,7,7,8,7,d/0,8,6
2884,14,14,14,14,14,15,13
2885,12,12,13,12,d/0,13,11
2886,8,8,8,8,8,9,7
2887,10,10,10,10,10,11,9
2888,6,6,7,6,d/0,7,5
2889,6,6,8,6,d/0,7,5
2890,13,13,13,13,13,14,12
2891,10,10,10,10,10,11,9
2892,4,4,4,4,4,5,3
2893,14,14,14,14,14,15,13
2894,4,4,4,4,4,5,3
2895,8,8,8,8,8,9,7
2896,13,13,14,13,d/0,14,12
2897,11,11,10,11,11,12,10
2898,6,6,7,6,d/0,7,5
2899,5,5,5,5,5,6,4
2900,10,10,11,10,d/0,11,9
2901,9,9,9,9,9,10,8
2902,11,11,11,11,11,12,10
2903,11,11,12,11,d/0,12,11
2904,12,12,13,12,d/0,13,12
2905,11,11,11,11,d/0,12,10
2906,7,7,7,7,7,8,6
2907,5,5,6,5,d/0,6,4
2908,11,11,11,11,11,12,10
2909,3,3,3,3,3,4,2
2910,12,12,11,12,12,13,11
2911,12,12,12,12,12,13,11
2912,13,13,13,13,13,14,12
2913,11,11,13,11,d/0,12,11
2914,8,8,7,8,8,9,7
2915,7,7,8,7,d/0,8,6
2916,13,13,13,13,13,14,12
2917,11,11,12,11,d/0,12,10
2918,7,7,7,7,7,8,6
2919,6,6,6,6,6,7,5
2920,6,6,6,6,6,7,5
2921,12,12,11,12,d/0,13,11
2922,7,7,7,7,7,8,6
2923,14,14,12,14,14,15,13
2924,8,8,7,8,8,9,7
2925,7,7,7,7,7,8,6
2926,5,5,5,5,5,6,4
2927,9,9,8,9,9,10,8
2928,4,4,4,4,4,5,3
2929,9,9,9,9,9,10,8
2930,11,11,13,11,d/0,12,10
2931,4,4,4,4,4,5,3
2932,11,11,9,11,11,12,10
2933,4,4,4,4,4,5,3
2934,3,3,3,3,3,4,2
2935,11,11,11,11,d/0,12,10
2936,10,10,10,10,10,11,9
2937,8,8,8,8,8,9,7
2938,7,7,8,7,d/0,8,6
2939,7,7,7,7,7,8,6
2940,6,6,4,6,6,7,5
2941,12,12,12,12,12,13,11
2942,3,3,3,3,3,4,2
2943,10,10,10,10,d/0,11,9
2944,12,12,12,12,12,13,11
2945,5,5,5,5,5,6,4
2946,13,13,13,13,13,14,12
2947,4,4,4,4,4,5,3
2948,12,12,13,12,d/0,13,11
2949,12,12,12,12,12,13,11
2950,6,6,6,6,6,7,5
2951,3,3,3,3,3,4,2
2952,9,9,9,9,9,10,8
2953,10,10,11,10,d/0,11,9
2954,10,10,10,10,10,11,9
2955,11,11,12,11,d/0,12,10
2956,12,12,10,12,12,13,11
2957,14,14,14,14,14,15,13
2958,4,4,4,4,4,5,3
2959,11,11,11,11,11,12,10
2960,7,7,7,7,7,8,6
2961,8,8,8,8,8,9,7
2962,11,11,11,11,11,12,10
2963,5,5,4,5,5,6,4
2964,6,6,6,6,6,7,5
2965,4,4,5,4,d/0,5,3
2966,12,12,13,12,d/0,13,12
2967,12,12,12,12,12,13,11
2968,5,5,5,5,5,6,4
2969,9,9,9,9,9,10,8
2970,4,4,3,4,4,5,3
2971,6,6,6,6,6,7,5
2972,4,4,4,4,4,5,3
2973,12,12,12,12,12,13,11
2974,4,4,4,4,4,5,3
2975,10,10,10,10,d/0,11,9
2976,6,6,6,6,6,7,5
2977,5,5,5,5,5,6,4
2978,13,13,14,13,d/0,14,12
2979,8,8,8,8,8,9,7
2980,7,7,7,7,d/0,8,6
2981,13,13,14,13,d/0,14,13
2982,9,9,9,9,9,10,8
2983,13,13,13,13,13,14,12
2984,7,7,7,7,7,8,6
2985,9,9,9,9,9,10,8
2986,11,11,10,11,11,12,10
2987,8,8,8,8,8,9,7
2988,7,7,7,7,7,8,6
2989,9,9,9,9,d/0,10,8
2990,9,9,9,9,9,10,8
2991,11,11,12,11,d/0,12,10
2992,14,14,14,14,14,15,13
2993,6,6,6,6,6,7,5
2994,11,11,11,11,11,12,10
2995,4,4,4,4,4,5,3
2996,8,8,9,8,d/0,9,7
2997,6,6,5,6,6,7,5
2998,8,8,8,8,8,9,7
2999,13,13,13,13,13,14,12
3000,8,8,9,8,d/0,9,7
3001,13,13,14,13,d/0,14,12
3002,3,3,3,3,3,4,2
3003,11,11,11,11,11,12,10
3004,12,12,12,12,12,13,11
3005,6,6,7,6,d/0,7,6
3006,13,13,13,13,d/0,14,12
3007,9,9,9,9,9,10,8
3008,9,9,9,9,9,10,8
3009,6,6,6,6,6,7,5
3010,10,10,10,10,10,11,9
3011,3,3,3,3,3,4,2
3012,8,8,7,8,8,9,7
3013,7,7,6,7,7,8,6
3014,7,7,7,7,7,8,6
3015,12,12,12,12,d/0,13,11
3016,10,10,10,10,10,11,9
3017,13,13,13,13,13,14,12
3018,4,4,4,4,4,5,3
3019,8,8,8,8,8,9,7
3020,12,12,12,12,12,13,11
3021,7,7,7,7,7,8,6
3022,10,10,10,10,10,11,9
3023,10,10,11,10,d/0,11,9
3024,5,5,5,5,5,6,4
3025,13,13,13,13,d/0,14,13
3026,7,7,7,7,7,8,6
3027,13,13,13,13,13,14,12
3028,11,11,9,11,11,12,10
3029,4,4,4,4,4,5,3
3030,13,13,14,13,d/0,14,12
3031,5,5,5,5,5,6,4
3032,5,5,5,5,5,6,4
3033,9,9,9,9,9,10,8
3034,10,10,10,10,10,11,9
3035,10,10,10,10,10,11,9
3036,12,12,12,12,12,13,11
3037,14,14,14,14,14,15,13
3038,11,11,11,11,11,12,10
3039,10,10,10,10,10,11,9
3040,11,11,10,11,11,12,10
3041,12,12,13,12,d/0,13,11
3042,10,10,10,10,d/0,11,9
3043,7,7,7,7,7,8,6
3044,11,11,11,11,11,12,10
3045,5,5,5,5,5,6,4
3046,8,8,8,8,8,9,7
3047,3,3,3,3,3,4,2
3048,11,11,12,11,d/0,12,10
3049,13,13,14,13,d/0,14,12
3050,14,14,14,14,14,15,13
3051,3,3,3,3,3,4,2
3052,6,6,6,6,6,7,5
3053,13,13,12,13,13,14,12
3054,7,7,7,7,7,8,6
3055,11,11,12,11,d/0,12,10
3056,5,5,5,5,5,6,4
3057,10,10,10,10,d/0,11,10
3058,11,11,12,11,d/0,12,10
3059,5,5,5,5,5,6,4
3060,13,13,12,13,13,14,12
3061,12,12,12,12,12,13,11
3062,4,4,4,4,4,5,3
3063,9,9,9,9,9,10,8
3064,8,8,8,8,8,9,7
3065,6,6,5,6,6,7,5
3066,14,14,12,14,14,15,13
3067,14,14,13,14,14,15,13
3068,11,11,11,11,11,12,10
3069,4,4,5,4,d/0,5,3
3070,9,9,7,9,9,10,8
3071,8,8,8,8,8,9,7
3072,9,9,12,9,d/0,10,8
3073,9,9,9,9,9,10,8
3074,10,10,10,10,d/0,11,9
3075,7,7,7,7,7,8,6
3076,8,8,8,8,8,9,7
3077,6,6,6,6,6,7,5
3078,10,10,11,10,d/0,11,9
3079,5,5,5,5,5,6,4
3080,10,10,10,10,10,11,9
3081,7,7,8,7,d/0,8,6
3082,7,7,8,7,d/0,8,6
3083,14,14,13,14,14,15,13
3084,3,3,3,3,3,4,2
3085,5,5,4,5,5,6,4
3086,10,10,10,10,10,11,9
3087,3,3,3,3,3,4,2
3088,6,6,6,6,6,7,5
3089,8,8,8,8,8,9,7
3090,14,14,14,14,14,15,13
3091,6,6,7,6,d/0,7,5
3092,11,11,11,11,11,12,10
3093,12,12,11,12,12,13,11
3094,11,11,11,11,11,12,10
3095,12,12,12,12,12,13,11
3096,12,12,12,12,12,13,11
3097,10,10,10,10,10,11,9
3098,3,3,3,3,3,4,2
3099,13,13,12,13,13,14,12
3100,9,9,10,9,d/0,10,8
3101,5,5,5,5,5,6,4
3102,5,5,5,5,5,6,4
3103,5,5,4,5,5,6,4
3104,4,4,5,4,d/0,5,3
3105,7,7,8,7,d/0,8,6
3106,12,12,12,12,12,13,11
3107,7,7,7,7,7,8,6
3108,3,3,3,3,3,4,2
3109,12,12,12,12,12,13,11
3110,9,9,10,9,d/0,10,8
3111,12,12,10,12,12,13,11
3112,5,5,5,5,5,6,4
3113,3,3,3,3,3,4,2
3114,5,5,5,5,5,6,4
3115,14,14,14,14,14,15,13
3116,6,6,6,6,6,7,5
3117,12,12,13,12,d/0,13,11
3118,4,4,4,4,4,5,3
3119,13,13,13,13,13,14,12
3120,9,9,9,9,9,10,8
3121,4,4,4,4,4,5,3
3122,9,9,9,9,9,10,8
3123,7,7,7,7,7,8,6
3124,5,5,5,5,5,6,4
3125,12,12,12,12,12,13,11
3126,11,11,10,11,11,12,10
3127,10,10,10,10,10,11,9
3128,14,14,14,14,14,15,13
3129,5,5,6,5,d/0,6,4
3130,11,11,12,11,d/0,12,10
3131,8,8,8,8,8,9,7
3132,8,8,9,8,d/0,9,7
3133,9,9,10,9,d/0,10,9
3134,7,7,7,7,7,8,6
3135,6,6,5,6,6,7,5
3136,13,13,14,13,d/0,14,13
3137,11,11,11,11,11,12,10
3138,11,11,11,11,11,12,10
3139,4,4,4,4,4,5,3
3140,8,8,9,8,d/0,9,8
3141,10,10,11,10,d/0,11,9
3142,9,9,9,9,9,10,8
3143,5,5,5,5,5,6,4
3144,12,12,12,12,12,13,11
3145,14,14,13,14,14,15,13
3146,13,13,12,13,13,14,12
3147,8,8,8,8,8,9,7
3148,10,10,11,10,d/0,11,9
3149,10,10,10,10,10,11,9
3150,7,7,7,7,7,8,6
3151,10,10,10,10,10,11,9
3152,6,6,6,6,6,7,5
3153,11,11,11,11,11,12,10
3154,12,12,13,12,d/0,13,11
3155,11,11,11,11,11,12,10
3156,6,6,6,6,6,7,5
3157,7,7,7,7,7,8,6
3158,7,7,6,7,7,8,6
3159,11,11,10,11,11,12,10
3160,7,7,7,7,7,8,6
3161,10,10,10,10,10,11,9
3162,3,3,3,3,3,4,2
3163,3,3,2,3,3,4,2
3164,11,11,11,11,11,12,10
3165,4,4,4,4,4,5,3
3166,13,13,14,13,d/0,14,12
3167,11,11,11,11,11,12,10
3168,4,4,4,4,4,5,3
3169,14,14,13,14,14,15,13
3170,10,10,10,10,10,11,9
3171,4,4,4,4,4,5,3
3172,12,12,12,12,12,13,11
3173,12,12,12,12,d/0,13,11
3174,7,7,7,7,7,8,6
3175,14,14,14,14,14,15,13
3176,10,10,10,10,10,11,9
3177,6,6,6,6,6,7,5
3178,7,7,6,7,d/0,8,6
3179,5,5,6,5,d/0,6,4
3180,8,8,8,8,8,9,7
3181,5,5,5,5,5,6,4
3182,6,6,6,6,6,7,5
3183,10,10,11,10,d/0,11,9
3184,12,12,12,12,12,13,11
3185,5,5,5,5,5,6,4
3186,6,6,6,6,6,7,5
3187,13,13,13,13,13,14,12
3188,14,14,14,14,14,15,13
3189,5,5,6,5,d/0,6,4
3190,12,12,10,12,12,13,11
3191,13,13,13,13,13,14,12
3192,13,13,13,13,13,14,12
3193,10,10,9,10,10,11,9
3194,3,3,3,3,3,4,2
3195,5,5,5,5,5,6,4
3196,10,10,10,10,10,11,9
3197,9,9,8,9,9,10,8
3198,14,14,14,14,14,15,13
3199,9,9,9,9,9,10,8
3200,13,13,11,13,13,14,12
3201,10,10,10,10,10,11,9
3202,13,13,12,13,13,14,12
3203,4,4,5,4,d/0,5,3
3204,13,13,13,13,13,14,12
3205,4,4,3,4,4,5,3
3206,3,3,3,3,3,4,2
3207,4,4,4,4,4,5,3
3208,10,10,11,10,d/0,11,10
3209,14,14,14,14,14,15,13
3210,12,12,11,12,12,13,11
3211,7,7,7,7,7,8,6
3212,7,7,7,7,d/0,8,7
3213,6,6,6,6,d/0,7,5
3214,4,4,4,4,4,5,3
3215,14,14,13,14,14,15,13
3216,14,14,14,14,14,15,13
3217,6,6,7,6,d/0,7,5
3218,10,10,9,10,10,11,9
3219,6,6,6,6,6,7,5
3220,4,4,4,4,4,5,3
3221,9,9,8,9,9,10,8
3222,3,3,3,3,3,4,2
3223,4,4,5,4,d/0,5,4
3224,6,6,6,6,6,7,5
3225,2,2,3,2,d/0,3,2
3226,10,10,9,10,10,11,9
3227,5,5,6,5,d/0,6,4
3228,13,13,13,13,13,14,12
3229,12,12,12,12,12,13,11
3230,10,10,10,10,10,11,9
3231,3,3,3,3,3,4,2
3232,14,14,14,14,14,15,13
3233,4,4,4,4,4,5,3
3234,12,12,12,12,d/0,13,11
3235,5,5,6,5,d/0,6,4
3236,11,11,11,11,d/0,12,10
3237,3,3,3,3,3,4,2
3238,3,3,3,3,3,4,2
3239,2,2,3,2,d/0,3,2
3240,12,12,12,12,12,13,11
3241,13,13,13,13,13,14,12
3242,10,10,11,10,d/0,11,9
3243,3,3,3,3,3,4,2
3244,9,9,9,9,9,10,8
3245,14,14,14,14,14,15,13
3246,8,8,8,8,8,9,7
3247,10,10,10,10,10,11,9
3248,3,3,3,3,3,4,2
3249,8,8,9,8,d/0,9,7
3250,12,12,12,12,12,13,11
3251,6,6,6,6,6,7,5
3252,10,10,10,10,10,11,9
3253,8,8,8,8,8,9,7
3254,1,1,3,1,d/0,2,1
3255,4,4,4,4,4,5,3
3256,7,7,7,7,7,8,6
3257,2,2,3,2,d/0,3,1
3258,4,4,3,4,4,5,3
3259,3,3,4,3,d/0,4,3
3260,9,9,9,9,9,10,8
3261,4,4,3,4,4,5,3
3262,4,4,4,4,4,5,3
3263,2,2,4,2,d/0,3,2
3264,12,12,12,12,12,13,11
3265,4,4,4,4,4,5,3
3266,4,4,4,4,4,5,3
3267,13,13,12,13,13,14,12
3268,8,8,8,8,8,9,7
3269,7,7,6,7,7,8,6
3270,3,3,3,3,3,4,2
3271,3,3,3,3,3,4,2
3272,4,4,5,4,d/0,5,3
3273,9,9,9,9,9,10,8
3274,11,11,11,11,11,12,10
3275,12,12,13,12,d/0,13,11
3276,12,12,12,12,12,13,11
3277,3,3,3,3,3,4,2
3278,5,5,5,5,5,6,4
3279,11,11,11,11,d/0,12,10
3280,12,12,10,12,12,13,11
3281,10,10,10,10,10,11,9
3282,7,7,8,7,d/0,8,6
3283,9,9,8,9,9,10,8
3284,11,11,12,11,d/0,12,10
3285,13,13,13,13,13,14,12
3286,10,10,9,10,10,11,9
3287,10,10,10,10,10,11,9
3288,10,10,10,10,10,11,9
3289,11,11,11,11,11,12,10
3290,6,6,5,6,6,7,5
3291,9,9,10,9,d/0,10,8
3292,7,7,7,7,7,8,6
3293,3,3,3,3,3,4,2
3294,4,4,5,4,d/0,5,3
3295,7,7,7,7,7,8,6
3296,9,9,9,9,9,10,8
3297,3,3,4,3,d/0,4,3
3298,5,5,6,5,d/0,6,5
3299,6,6,6,6,6,7,5
3300,7,7,8,7,d/0,8,6
3301,7,7,7,7,7,8,6
3302,11,11,9,11,11,12,10
3303,12,12,12,12,12,13,11
3304,11,11,11,11,11,12,10
3305,7,7,6,7,7,8,6
3306,5,5,5,5,5,6,4
3307,3,3,3,3,3,4,2
3308,14,14,14,14,14,15,13
3309,5,5,5,5,5,6,4
3310,10,10,9,10,10,11,9
3311,12,12,12,12,12,13,11
3312,5,5,4,5,5,6,4
3313,7,7,7,7,7,8,6
3314,12,12,12,12,d/0,13,11
3315,7,7,7,7,7,8,6
3316,8,8,8,8,8,9,7
3317,12,12,12,12,12,13,11
3318,14,14,13,14,14,15,13
3319,13,13,13,13,13,14,12
3320,10,10,10,10,10,11,9
3321,6,6,6,6,6,7,5
3322,9,9,9,9,9,10,8
3323,11,11,10,11,11,12,10
3324,3,3,2,3,3,4,2
3325,7,7,6,7,7,8,6
3326,12,12,11,12,12,13,11
3327,13,13,13,13,13,14,12
3328,6,6,6,6,6,7,5
3329,5,5,5,5,5,6,4
3330,10,10,10,10,10,11,9
3331,13,13,13,13,d/0,14,12
3332,13,13,13,13,13,14,12
3333,6,6,6,6,6,7,5
3334,9,9,8,9,9,10,8
3335,5,5,5,5,5,6,4
3336,4,4,4,4,4,5,3
3337,9,9,11,9,d/0,10,8
3338,8,8,7,8,8,9,7
3339,8,8,8,8,8,9,7
3340,8,8,8,8,8,9,7
3341,7,7,7,7,7,8,6
3342,4,4,4,4,4,5,3
3343,9,9,9,9,9,10,8
3344,8,8,9,8,d/0,9,7
3345,12,12,12,12,12,13,11
3346,3,3,3,3,3,4,2
3347,6,6,6,6,6,7,5
3348,7,7,7,7,7,8,6
3349,4,4,3,4,4,5,3
3350,4,4,4,4,4,5,3
3351,6,6,6,6,6,7,5
3352,7,7,7,7,7,8,6
3353,11,11,11,11,11,12,10
3354,6,6,7,6,d/0,7,5
3355,11,11,11,11,11,12,10
3356,12,12,12,12,12,13,11
3357,3,3,2,3,3,4,2
3358,13,13,13,13,13,14,12
3359,9,9,9,9,9,10,8
3360,7,7,7,7,7,8,6
3361,10,10,10,10,10,11,9
3362,8,8,7,8,8,9,7
3363,3,3,3,3,3,4,2
3364,9,9,10,9,d/0,10,8
3365,4,4,4,4,4,5,3
3366,7,7,7,7,7,8,6
3367,13,13,13,13,13,14,12
3368,13,13,13,13,13,14,12
3369,11,11,11,11,11,12,10
3370,14,14,14,14,14,15,13
3371,12,12,12,12,12,13,11
3372,9,9,9,9,9,10,8
3373,9,9,9,9,9,10,8
3374,14,14,14,14,14,15,13
3375,12,12,13,12,d/0,13,11
3376,11,11,11,11,11,12,10
3377,6,6,6,6,6,7,5
3378,9,9,9,9,9,10,8
3379,10,10,10,10,10,11,9
3380,6,6,6,6,6,7,5
3381,11,11,11,11,11,12,10
3382,6,6,5,6,6,7,5
3383,12,12,12,12,12,13,11
3384,10,10,10,10,10,11,9
3385,7,7,7,7,7,8,6
3386,9,9,9,9,9,10,8
3387,4,4,4,4,4,5,3
3388,13,13,13,13,13,14,12
3389,8,8,9,8,d/0,9,7
3390,13,13,11,13,13,14,12
3391,3,3,3,3,3,4,2
3392,5,5,5,5,5,6,4
3393,10,10,10,10,10,11,9
3394,9,9,9,9,9,10,8
3395,8,8,7,8,8,9,7
3396,13,13,13,13,13,14,12
3397,10,10,10,10,10,11,9
3398,12,12,12,12,12,13,11
3399,9,9,9,9,9,10,8
3400,11,11,11,11,11,12,10
3401,14,14,14,14,14,15,13
3402,12,12,12,12,12,13,11
3403,4,4,4,4,4,5,3
3404,9,9,9,9,9,10,8
3405,6,6,5,6,6,7,5
3406,9,9,8,9,9,10,8
3407,4,4,3,4,4,5,3
3408,6,6,6,6,6,7,5
3409,9,9,8,9,9,10,8
3410,6,6,6,6,d/0,7,6
3411,13,13,14,13,d/0,14,12
3412,5,5,6,5,d/0,6,4
3413,9,9,9,9,9,10,8
3414,9,9,9,9,9,10,8
3415,13,13,11,13,13,14,12
3416,6,6,5,6,6,7,5
3417,13,13,13,13,13,14,12
3418,4,4,4,4,4,5,3
3419,9,9,9,9,9,10,8
3420,12,12,12,12,12,13,11
3421,9,9,9,9,9,10,8
3422,14,14,14,14,14,15,13
3423,7,7,7,7,7,8,6
3424,4,4,4,4,4,5,3
3425,6,6,6,6,6,7,5
3426,14,14,14,14,14,15,13
3427,4,4,4,4,4,5,3
3428,8,8,8,8,8,9,7
3429,3,3,3,3,3,4,2
3430,7,7,7,7,7,8,6
3431,5,5,5,5,5,6,4
3432,7,7,7,7,7,8,6
3433,11,11,11,11,11,12,10
3434,4,4,4,4,4,5,3
3435,7,7,7,7,7,8,6
3436,11,11,11,11,11,12,10
3437,7,7,7,7,7,8,6
3438,7,7,8,7,d/0,8,6
3439,5,5,6,5,d/0,6,4
3440,9,9,9,9,9,10,8
3441,13,13,13,13,13,14,12
3442,9,9,9,9,9,10,8
3443,9,9,8,9,9,10,8
3444,5,5,5,5,5,6,4
3445,12,12,12,12,12,13,11
3446,13,13,13,13,d/0,14,12
3447,13,13,13,13,d/0,14,12
3448,8,8,7,8,8,9,7
3449,9,9,9,9,9,10,8
3450,4,4,4,4,4,5,3
3451,3,3,3,3,3,4,2
3452,9,9,9,9,9,10,8
3453,3,3,3,3,3,4,2
3454,4,4,4,4,4,5,3
3455,9,9,9,9,9,10,8
3456,4,4,4,4,4,5,3
3457,8,8,8,8,8,9,7
3458,6,6,6,6,6,7,5
3459,4,4,5,4,d/0,5,3
3460,10,10,10,10,10,11,9
3461,10,10,10,10,10,11,9
3462,11,11,10,11,11,12,10
3463,5,5,5,5,5,6,4
3464,7,7,7,7,7,8,6
3465,6,6,6,6,6,7,5
3466,13,13,13,13,13,14,12
3467,3,3,3,3,3,4,2
3468,11,11,11,11,11,12,10
3469,9,9,9,9,9,10,8
3470,7,7,6,7,7,8,6
3471,4,4,4,4,4,5,3
3472,6,6,6,6,6,7,5
3473,4,4,4,4,4,5,3
3474,4,4,4,4,4,5,3
3475,4,4,4,4,4,5,3
3476,12,12,12,12,12,13,11
3477,9,9,8,9,9,10,8
3478,3,3,3,3,3,4,2
3479,6,6,6,6,6,7,5
3480,10,10,10,10,10,11,9
3481,12,12,12,12,12,13,11
3482,8,8,8,8,8,9,7
3483,13,13,13,13,13,14,12
3484,11,11,11,11,11,12,10
3485,13,13,13,13,13,14,12
3486,7,7,6,7,7,8,6
3487,4,4,3,4,4,5,3
3488,12,12,11,12,12,13,11
3489,5,5,5,5,5,6,4
3490,8,8,7,8,8,9,7
3491,5,5,5,5,5,6,4
3492,12,12,11,12,d/0,13,11
3493,10,10,12,10,d/0,11,9
3494,13,13,12,13,13,14,12
3495,7,7,6,7,7,8,6
3496,7,7,8,7,d/0,8,6
3497,3,3,3,3,3,4,2
3498,13,13,14,13,d/0,14,12
3499,12,12,13,12,d/0,13,11
3500,5,5,5,5,5,6,4
3501,4,4,4,4,4,5,3
3502,9,9,8,9,9,10,8
3503,3,3,4,3,d/0,4,3
3504,4,4,4,4,4,5,3
3505,4,4,4,4,4,5,3
3506,12,12,12,12,12,13,11
3507,7,7,7,7,7,8,6
3508,14,14,14,14,14,15,13
3509,12,12,12,12,12,13,11
3510,10,10,10,10,10,11,9
3511,3,3,3,3,3,4,2
3512,13,13,13,13,13,14,12
3513,14,14,14,14,14,15,13
3514,9,9,9,9,9,10,8
3515,3,3,3,3,3,4,2
3516,13,13,12,13,13,14,12
3517,8,8,7,8,8,9,7
3518,7,7,7,7,7,8,6
3519,13,13,11,13,13,14,12
3520,7,7,8,7,d/0,8,6
3521,4,4,5,4,d/0,5,3
3522,13,13,13,13,13,14,12
3523,9,9,9,9,9,10,8
3524,9,9,9,9,9,10,8
3525,14,14,14,14,14,15,13
3526,6,6,6,6,6,7,5
3527,12,12,13,12,d/0,13,11
3528,6,6,6,6,6,7,5
3529,9,9,9,9,9,10,8
3530,7,7,7,7,7,8,6
3531,3,3,3,3,3,4,2
3532,13,13,12,13,13,14,12
3533,12,12,11,12,12,13,11
3534,14,14,14,14,14,15,13
3535,13,13,12,13,13,14,12
3536,8,8,8,8,8,9,7
3537,13,13,13,13,13,14,12
3538,9,9,9,9,9,10,8
3539,10,10,11,10,d/0,11,9
3540,13,13,14,13,d/0,14,12
3541,3,3,4,3,d/0,4,3
3542,10,10,11,10,d/0,11,9
3543,3,3,4,3,d/0,4,2
3544,10,10,10,10,10,11,9
3545,6,6,6,6,6,7,5
3546,5,5,5,5,5,6,4
3547,8,8,8,8,d/0,9,7
3548,13,13,14,13,d/0,14,12
3549,5,5,5,5,5,6,4
3550,12,12,12,12,12,13,11
3551,11,11,12,11,d/0,12,10
3552,12,12,14,12,d/0,13,11
3553,12,12,12,12,12,13,11
3554,6,6,6,6,6,7,5
3555,11,11,11,11,11,12,10
3556,11,11,12,11,d/0,12,10
3557,10,10,10,10,10,11,9
3558,7,7,7,7,7,8,6
3559,9,9,8,9,9,10,8
3560,8,8,8,8,8,9,7
3561,13,13,13,13,13,14,12
3562,5,5,6,5,d/0,6,5
3563,10,10,8,10,10,11,9
3564,8,8,8,8,8,9,7
3565,9,9,8,9,9,10,8
3566,8,8,9,8,d/0,9,7
3567,7,7,7,7,7,8,6
3568,9,9,8,9,9,10,8
3569,10,10,10,10,10,11,9
3570,9,9,9,9,9,10,8
3571,6,6,6,6,6,7,5
3572,7,7,7,7,7,8,6
3573,10,10,11,10,d/0,11,9
3574,12,12,12,12,12,13,11
3575,6,6,6,6,6,7,5
3576,11,11,11,11,11,12,10
3577,6,6,6,6,6,7,5
3578,11,11,11,11,11,12,10
3579,3,3,3,3,3,4,2
3580,14,14,14,14,14,15,13
3581,12,12,12,12,12,13,11
3582,12,12,12,12,12,13,11
3583,14,14,14,14,14,15,13
3584,3,3,3,3,3,4,2
3585,3,3,3,3,3,4,2
3586,7,7,7,7,7,8,6
3587,12,12,12,12,12,13,11
3588,6,6,6,6,6,7,5
3589,9,9,9,9,9,10,8
3590,9,9,9,9,9,10,8
3591,6,6,6,6,6,7,5
3592,14,14,14,14,14,15,13
3593,5,5,4,5,5,6,4
3594,7,7,7,7,7,8,6
3595,10,10,10,10,10,11,9
3596,13,13,13,13,13,14,12
3597,13,13,13,13,13,14,12
3598,10,10,10,10,10,11,9
3599,10,10,11,10,d/0,11,9
3600,5,5,6,5,d/0,6,4
3601,11,11,11,11,11,12,10
3602,12,12,11,12,d/0,13,11
3603,4,4,5,4,d/0,5,4
3604,5,5,4,5,5,6,4
3605,8,8,8,8,8,9,7
3606,7,7,6,7,7,8,6
3607,4,4,4,4,4,5,3
3608,13,13,13,13,13,14,12
3609,6,6,6,6,6,7,5
3610,9,9,11,9,d/0,10,9
3611,6,6,6,6,6,7,5
3612,5,5,6,5,d/0,6,4
3613,13,13,13,13,13,14,12
3614,7,7,7,7,7,8,6
3615,13,13,14,13,d/0,14,12
3616,10,10,10,10,10,11,9
3617,14,14,13,14,14,15,13
3618,7,7,7,7,7,8,6
3619,5,5,5,5,5,6,4
3620,11,11,10,11,11,12,10
3621,7,7,6,7,7,8,6
3622,5,5,5,5,5,6,4
3623,7,7,7,7,7,8,6
3624,9,9,11,9,d/0,10,8
3625,8,8,8,8,8,9,7
3626,11,11,12,11,d/0,12,10
3627,11,11,10,11,11,12,10
3628,8,8,8,8,8,9,7
3629,9,9,8,9,9,10,8
3630,5,5,5,5,5,6,4
3631,6,6,8,6,d/0,7,5
3632,12,12,12,12,12,13,11
3633,7,7,7,7,7,8,6
3634,11,11,11,11,11,12,10
3635,3,3,3,3,3,4,2
3636,5,5,5,5,5,6,4
3637,5,5,6,5,d/0,6,4
3638,10,10,11,10,d/0,11,9
3639,13,13,12,13,13,14,12
3640,11,11,10,11,11,12,10
3641,10,10,10,10,10,11,9
3642,7,7,7,7,d/0,8,6
3643,6,6,5,6,6,7,5
3644,7,7,7,7,7,8,6
3645,11,11,12,11,d/0,12,10
3646,3,3,4,3,d/0,4,2
3647,4,4,4,4,4,5,3
3648,5,5,5,5,5,6,4
3649,5,5,5,5,5,6,4
3650,5,5,5,5,5,6,4
3651,11,11,10,11,11,12,10
3652,13,13,13,13,13,14,12
3653,5,5,5,5,5,6,4
3654,13,13,13,13,13,14,12
3655,14,14,14,14,14,15,13
3656,11,11,12,11,d/0,12,10
3657,12,12,12,12,12,13,11
3658,14,14,14,14,14,15,13
3659,8,8,8,8,8,9,7
3660,8,8,8,8,8,9,7
3661,13,13,11,13,13,14,12
3662,8,8,9,8,d/0,9,8
3663,11,11,11,11,11,12,10
3664,9,9,10,9,d/0,10,8
3665,13,13,12,13,13,14,12
3666,10,10,9,10,10,11,9
3667,8,8,8,8,8,9,7
3668,11,11,11,11,d/0,12,10
3669,8,8,8,8,8,9,7
3670,6,6,6,6,6,7,5
3671,12,12,12,12,12,13,11
3672,6,6,6,6,6,7,5
3673,14,14,14,14,14,15,13
3674,7,7,9,7,d/0,8,7
3675,12,12,13,12,d/0,13,11
3676,12,12,13,12,d/0,13,11
3677,8,8,8,8,8,9,7
3678,10,10,10,10,10,11,9
