,output_testInput,output_MR1,output_MR2,output_MR3,output_MR4,output_MR5,output_MR6
14445,-7.0,-7.0,-4.0,-21.0,-0.0588235294,-4.0,-4.0
14446,0.0,0.0,3.0,0.0,d/0,1.5,1.0
14447,3.5,3.5,6.5,10.5,0.06111111115,3.0,1.0
14448,-6.0,-6.0,-3.0,-18.0,-0.05,-2.5,-5.5
14449,4.0,4.0,7.0,12.0,0.0555555556,3.5,-5.0
14450,6.0,6.0,9.0,18.0,0.0714285714,4.5,4.5
14451,-6.5,-6.5,-3.5,-19.5,-0.08116883115000001,-5.0,-5.0
14452,11.0,11.0,14.0,33.0,0.08116883115000001,11.0,11.0
14453,2.0,2.0,5.0,6.0,d/0,3.0,4.0
14454,-2.5,-2.5,0.5,-7.5,-0.05,-2.0,-2.0
14455,0.0,0.0,3.0,0.0,d/0,1.0,-0.5
14456,-16.5,-16.5,-13.5,-49.5,-0.060661764699999995,-16.0,-17.0
14457,4.5,4.5,7.5,13.5,0.060661764699999995,3.0,2.0
14458,1.0,1.0,4.0,3.0,0.1666666667,2.0,-6.0
14459,-11.0,-11.0,-8.0,-33.0,-0.0588235294,-4.0,0.5
14460,-9.0,-9.0,-6.0,-27.0,-0.0909090909,-7.5,-8.5
14461,8.0,8.0,11.0,24.0,0.0526315789,5.5,-4.5
14462,-1.0,-1.0,2.0,-3.0,-0.0588235294,0.5,-3.0
14463,-10.5,-10.5,-7.5,-31.5,-0.06787330315,-10.0,-10.0
14464,-2.0,-2.0,1.0,-6.0,d/0,-1.0,-3.0
14465,4.0,4.0,7.0,12.0,0.0555555556,3.5,-1.0
14466,-1.0,-1.0,2.0,-3.0,0.058333333349999995,2.0,-4.0
14467,2.0,2.0,5.0,6.0,0.0833333333,2.5,3.0
14468,9.0,9.0,12.0,27.0,0.060661764699999995,6.0,12.0
14469,1.5,1.5,4.5,4.5,d/0,3.0,0.0
14470,9.0,9.0,12.0,27.0,0.05409356725,8.0,8.0
14471,1.0,1.0,4.0,3.0,0.0044117646999999975,3.0,-1.0
14472,16.0,16.0,19.0,48.0,0.0625,13.0,16.5
14473,-5.0,-5.0,-2.0,-15.0,-0.0588235294,-1.0,0.0
14474,5.0,5.0,8.0,15.0,0.2,4.0,10.0
14475,5.0,5.0,8.0,15.0,0.07631578945,4.0,4.0
14476,-10.0,-10.0,-7.0,-30.0,-0.0555555556,-3.5,-1.5
14477,6.0,6.0,9.0,18.0,0.1428571429,5.5,5.5
14478,7.0,7.0,10.0,21.0,0.125,6.5,7.5
14479,-3.0,-3.0,0.0,-9.0,d/0,-2.0,-3.5
14480,-2.0,-2.0,1.0,-6.0,d/0,-1.0,-4.0
14481,-0.5,-0.5,2.5,-1.5,0.005555555550000001,1.0,-2.0
14482,-5.0,-5.0,-2.0,-15.0,d/0,-3.5,-3.5
14483,-1.0,-1.0,2.0,-3.0,d/0,-0.5,-0.5
14484,0.0,0.0,3.0,0.0,d/0,1.0,1.0
14485,7.0,7.0,10.0,21.0,0.0909090909,5.0,5.0
14486,-2.5,-2.5,0.5,-7.5,-0.0634920635,-1.0,-1.0
14487,-4.0,-4.0,-1.0,-12.0,d/0,0.0,-8.0
14488,8.0,8.0,11.0,24.0,0.0714285714,7.5,7.5
14489,-1.0,-1.0,2.0,-3.0,-0.0555555556,1.0,1.0
14490,1.5,1.5,4.5,4.5,d/0,3.0,0.0
14491,3.0,3.0,6.0,9.0,0.0769230769,3.0,-2.5
14492,11.0,11.0,14.0,33.0,0.0526315789,7.0,12.0
14493,-1.0,-1.0,2.0,-3.0,d/0,-0.5,-0.5
14494,8.0,8.0,11.0,24.0,0.0588235294,5.5,9.5
14495,-6.5,-6.5,-3.5,-19.5,-0.09545454545000001,-6.0,-7.0
14496,-8.5,-8.5,-5.5,-25.5,-0.0857142857,-8.0,-9.0
14497,4.0,4.0,7.0,12.0,0.0590277778,3.0,6.0
14498,-7.0,-7.0,-4.0,-21.0,-0.0625,-5.5,-8.0
14499,-7.0,-7.0,-4.0,-21.0,-0.0909090909,-6.5,-6.5
14500,-4.0,-4.0,-1.0,-12.0,d/0,0.0,0.0
14501,-5.0,-5.0,-2.0,-15.0,d/0,-5.0,-6.5
14502,6.5,6.5,9.5,19.5,0.0590277778,5.0,5.0
14503,-7.0,-7.0,-4.0,-21.0,d/0,-3.5,-3.5
14504,7.0,7.0,10.0,21.0,0.0526315789,5.0,3.0
14505,5.0,5.0,8.0,15.0,0.0588235294,4.0,2.0
14506,-12.0,-12.0,-9.0,-36.0,-0.0769230769,-10.5,-12.0
14507,1.0,1.0,4.0,3.0,d/0,2.0,2.0
14508,-1.0,-1.0,2.0,-3.0,-0.0588235294,1.0,-1.5
14509,-4.0,-4.0,-1.0,-12.0,d/0,-3.0,-3.0
14510,-11.0,-11.0,-8.0,-33.0,-0.0909090909,-10.0,-10.0
14511,3.5,3.5,6.5,10.5,d/0,3.0,0.0
14512,-2.0,-2.0,1.0,-6.0,-0.0555555556,0.5,3.0
14513,2.0,2.0,5.0,6.0,0.05409356725,2.0,2.0
14514,5.0,5.0,8.0,15.0,d/0,4.0,2.5
14515,-11.0,-11.0,-8.0,-33.0,-0.0666666667,-8.5,-8.5
14516,-1.0,-1.0,2.0,-3.0,-0.0555555556,1.0,4.0
14517,2.0,2.0,5.0,6.0,d/0,2.5,3.0
14518,4.0,4.0,7.0,12.0,0.0857142857,3.0,3.0
14519,3.0,3.0,6.0,9.0,-0.0059523809500000024,3.0,10.0
14520,4.0,4.0,7.0,12.0,0.0666666667,3.5,4.0
14521,0.5,0.5,3.5,1.5,-0.0016339868999999986,3.0,8.0
14522,6.0,6.0,9.0,18.0,0.1111111111,5.5,5.5
14523,9.0,9.0,12.0,27.0,0.0714285714,9.0,11.5
