,output_testInput,output_MR1,output_MR2,output_MR3,output_MR4,output_MR5,output_MR6
6559,-2,-2,28,-6,0.11858974360000002,1,6
6560,7,7,34,21,d/0,10,-4
6561,-70,-70,-34,-210,-0.17662337649999998,-67,-87
6562,-18,-18,6,-54,0.3107753357,-15,-27
6563,60,60,87,180,1.3220561299999998,63,48
6564,11,11,44,33,-0.3704004328,14,25
6565,-15,-15,15,-45,d/0,-12,-24
6566,-3,-3,9,-9,0.0208333334,0,-13
6567,-55,-55,-22,-165,-1.6073906486,-52,-38
6568,28,28,40,84,0.21437908500000002,31,37
6569,-14,-14,13,-42,-0.024153520899999892,-11,-16
6570,36,36,60,108,-0.7473193472999999,39,21
6571,-38,-38,-14,-114,0.9021464646000001,-35,-26
6572,37,37,76,111,d/0,40,23
6573,57,57,99,171,0.37107512360000006,60,69
6574,-20,-20,19,-60,-0.28190836939999997,-17,-16
6575,-12,-12,18,-36,0.09546944289999981,-9,-10
6576,16,16,31,48,0.42341269839999995,19,34
6577,-25,-25,-7,-75,-0.9420024421,-22,-18
6578,13,13,31,39,-0.9255952380999999,16,17
6579,-48,-48,-33,-144,0.9555555555,-45,-49
6580,51,51,90,153,-0.06868686860000006,54,43
6581,-13,-13,-4,-39,0.2,-10,-8
6582,7,7,37,21,d/0,10,7
6583,9,9,45,27,0.24733548609999997,12,-7
6584,36,36,54,108,0.5213675214,39,21
6585,-14,-14,7,-42,-1.2683913309000001,-11,-5
6586,35,35,44,105,1.1176470588,38,34
6587,-15,-15,-6,-45,d/0,-12,-15
6588,12,12,39,36,-0.6048552755000001,15,13
6589,8,8,44,24,d/0,11,-9
6590,14,14,41,42,-1.0000000001,17,26
6591,-12,-12,9,-36,-0.41686507939999995,-9,3
6592,-35,-35,-14,-105,-0.6107826813999999,-32,-20
6593,-56,-56,-38,-168,-0.15628815640000002,-53,-42
6594,-3,-3,27,-9,-1.1653865743000003,0,17
6595,-25,-25,14,-75,-0.7448934836000001,-22,-15
6596,-16,-16,-7,-48,-0.5928571429,-13,-12
6597,-31,-31,-4,-93,d/0,-28,-26
6598,-13,-13,11,-39,1.0535353535,-10,-19
6599,-27,-27,3,-81,-0.3183150184,-24,-29
6600,-44,-44,-2,-132,-0.036665192400000005,-41,-60
6601,-14,-14,7,-42,-0.7986111111,-11,2
6602,22,22,37,66,-0.7453431372999999,25,23
6603,-56,-56,-23,-168,0.7696428571,-53,-57
6604,51,51,72,153,d/0,54,49
6605,-27,-27,6,-81,-0.4624999999999999,-24,-21
6606,5,5,41,15,0.025955988400000032,8,24
6607,-17,-17,1,-51,0.47103174600000003,-14,-10
6608,5,5,17,15,-0.051226551300000006,8,12
6609,39,39,78,117,-0.4285552897,42,31
6610,35,35,50,105,-0.32248168499999996,38,21
6611,13,13,22,39,0.0769230769,16,0
6612,5,5,23,15,-0.1642857142,8,9
6613,16,16,58,48,d/0,19,24
6614,32,32,68,96,d/0,35,32
6615,29,29,62,87,-0.272525677,32,33
6616,-26,-26,-5,-78,-1.7039682539999998,-23,-21
6617,-7,-7,14,-21,0.5623015873,-4,11
6618,-2,-2,28,-6,d/0,1,-9
6619,-4,-4,35,-12,0.1925287131,-1,-12
6620,-38,-38,-20,-114,-0.9060979654,-35,-37
6621,-15,-15,15,-45,d/0,-12,-15
6622,-42,-42,-18,-126,d/0,-39,-31
6623,20,20,47,60,d/0,23,5
6624,9,9,42,27,-0.6785714283,12,23
6625,-31,-31,-22,-93,-0.6380952381,-28,-16
6626,-26,-26,13,-78,d/0,-23,-36
6627,32,32,59,96,d/0,35,41
6628,-13,-13,14,-39,-0.8613367625,-10,0
6629,-12,-12,6,-36,-0.7519480520000001,-9,-5
6630,35,35,74,105,d/0,38,34
6631,-2,-2,10,-6,-0.5353535353,1,1
6632,-4,-4,8,-12,0.05194805200000002,-1,0
6633,34,34,52,102,0.027020202000000104,37,35
6634,-15,-15,-3,-45,-0.4166666666,-12,-12
6635,7,7,28,21,-0.03611111109999998,10,4
6636,12,12,27,36,0.1041666667,15,24
6637,-38,-38,4,-114,2.2592851593000005,-35,-50
6638,3,3,24,9,0.959774436,6,23
6639,13,13,34,39,0.25551948049999995,16,-2
6640,-10,-10,5,-30,-0.019590643399999996,-7,-13
6641,52,52,91,156,d/0,55,36
6642,43,43,67,129,-0.012009803900000046,46,27
6643,33,33,63,99,0.5799755798999998,36,27
6644,-25,-25,-10,-75,d/0,-22,-28
6645,-6,-6,6,-18,0.06666666669999999,-3,-10
6646,-2,-2,22,-6,-2.1595238095,1,-19
6647,11,11,44,33,d/0,14,19
6648,34,34,61,102,d/0,37,16
6649,-30,-30,3,-90,d/0,-27,-13
6650,56,56,92,168,1.8035186005000001,59,68
6651,23,23,50,69,1.4478013215999999,26,16
6652,-14,-14,-2,-42,-0.2561919505,-11,3
6653,-6,-6,12,-18,-0.002413272999999966,-3,-16
6654,44,44,59,132,0.24722222229999996,47,29
6655,-21,-21,12,-63,-1.3443833944,-18,-17
6656,8,8,17,24,d/0,11,5
6657,-36,-36,-9,-108,d/0,-33,-34
6658,15,15,48,45,d/0,18,13
6659,-4,-4,38,-12,d/0,-1,-4
6660,30,30,48,90,0.10409261779999997,33,50
6661,29,29,38,87,0.3159090909,32,18
6662,74,74,113,222,1.7052960928,77,61
6663,-32,-32,-23,-96,0.3807017544,-29,-34
6664,-17,-17,-5,-51,0.26831501839999994,-14,-3
6665,28,28,55,84,d/0,31,13
6666,-31,-31,-19,-93,-0.1882575758,-28,-25
6667,37,37,49,111,0.103226817,40,23
6668,-67,-67,-34,-201,0.2353541067,-64,-62
6669,6,6,21,18,d/0,9,6
6670,-13,-13,17,-39,0.24288124149999998,-10,-16
6671,-42,-42,-3,-126,0.6474044962,-39,-38
6672,-21,-21,-9,-63,-0.1963235294,-18,-4
6673,14,14,32,42,1.0616013072,17,-3
6674,15,15,54,45,-0.222440571,18,23
6675,-14,-14,-2,-42,-0.35833333330000006,-11,-24
6676,1,1,43,3,0.6958237840999999,4,8
6677,-52,-52,-10,-156,-0.9810337755000003,-49,-45
6678,-11,-11,7,-33,0.7320906434000001,-8,5
6679,23,23,35,69,-1.0473684211,26,24
6680,-31,-31,-1,-93,1.6915204678,-28,-32
6681,20,20,56,60,1.1035391079999999,23,35
6682,-23,-23,10,-69,1.0341880342,-20,-41
6683,24,24,39,72,1.4192982456,27,5
6684,-38,-38,-2,-114,d/0,-35,-21
6685,-25,-25,2,-75,d/0,-22,-28
6686,-42,-42,-9,-126,1.2856819650999998,-39,-45
6687,-13,-13,14,-39,0.3745098039000001,-10,-18
6688,-1,-1,38,-3,d/0,2,-14
6689,30,30,66,90,0.28095968339999994,33,21
6690,-10,-10,2,-30,0.03308270690000001,-7,-17
6691,-4,-4,29,-12,0.9905451574999999,-1,-13
6692,17,17,35,51,-0.49642857139999996,20,19
6693,-17,-17,1,-51,-0.19665991909999997,-14,-36
6694,12,12,33,36,0.792954268,15,4
6695,17,17,35,51,d/0,20,1
6696,-33,-33,-9,-99,-0.00333694100000001,-30,-15
6697,-13,-13,5,-39,-0.3390873015,-10,-5
6698,39,39,54,117,0.3217115185,42,20
6699,40,40,76,120,-2.6443488531,43,27
6700,-19,-19,11,-57,-0.20097217020000002,-16,-6
6701,-49,-49,-22,-147,-0.1083333333,-46,-37
6702,-36,-36,-15,-108,1.2390350878,-33,-28
6703,62,62,104,186,0.30000000010000005,65,72
6704,-16,-16,17,-48,d/0,-13,-25
6705,-4,-4,8,-12,-0.02863247869999999,-1,16
6706,35,35,68,105,0.339379085,38,39
6707,1,1,13,3,-0.004166666700000002,4,-15
6708,-36,-36,-27,-108,-0.2954887218,-33,-29
6709,-23,-23,4,-69,1.7667600373,-20,-18
6710,15,15,33,45,1.2041666667,18,10
6711,-43,-43,-13,-129,0.7376623376999999,-40,-23
6712,-35,-35,-26,-105,-0.6222222223,-32,-17
6713,-16,-16,17,-48,d/0,-13,-31
6714,-54,-54,-33,-162,-0.10095537410000002,-51,-37
6715,-11,-11,-2,-33,-0.1333333333,-8,1
6716,32,32,74,96,d/0,35,29
6717,1,1,16,3,-0.2668128655,4,17
6718,65,65,101,195,1.0641233767000002,68,55
6719,-67,-67,-25,-201,-0.013406914700000001,-64,-84
6720,-40,-40,-31,-120,-0.4421568627,-37,-20
6721,-3,-3,27,-9,-0.5079365081000002,0,4
6722,13,13,34,39,-0.08028083029999997,16,0
6723,15,15,39,45,-1.1134920633999998,18,8
6724,-14,-14,19,-42,0.15777417019999992,-11,-8
6725,-11,-11,31,-33,d/0,-8,-2
6726,-2,-2,25,-6,-0.8392284186000001,1,3
6727,-2,-2,13,-6,d/0,1,-11
6728,-40,-40,2,-120,0.4488617374999999,-37,-36
6729,23,23,50,69,0.4799603176000001,26,32
6730,6,6,39,18,d/0,9,13
6731,6,6,21,18,0.8047619047,9,26
6732,-2,-2,37,-6,-0.31467148270000006,1,8
6733,-11,-11,7,-33,0.5833333334,-8,-27
6734,18,18,36,54,-0.15507044129999994,21,34
6735,24,24,66,72,d/0,27,6
6736,-15,-15,-6,-45,-1.4242424242,-12,-4
6737,24,24,54,72,0.2811868686000001,27,34
6738,43,43,64,129,0.47534399720000003,46,52
6739,26,26,41,78,d/0,29,23
6740,45,45,78,135,-1.2564102562,48,46
6741,24,24,66,72,0.5672502335999998,27,42
6742,-61,-61,-25,-183,-0.9313330245000001,-58,-78
6743,-37,-37,-16,-111,-0.31810776929999995,-34,-29
6744,19,19,52,57,d/0,22,19
6745,-41,-41,1,-123,d/0,-38,-41
6746,51,51,84,153,0.6108076564,54,37
6747,-13,-13,2,-39,-0.16785714289999998,-10,-17
6748,-4,-4,35,-12,0.48998599449999986,-1,-15
6749,-34,-34,-4,-102,-2.1086691087,-31,-33
6750,-59,-59,-17,-177,-0.3367997201000001,-56,-68
6751,-19,-19,-7,-57,-0.2880952381,-16,-15
6752,22,22,37,66,0.03968253980000003,25,4
6753,51,51,93,153,-0.3384939622999999,54,55
6754,31,31,58,93,-0.9421245422,34,38
6755,26,26,68,78,0.4525344537999999,29,45
6756,31,31,73,93,d/0,34,30
6757,-30,-30,-6,-90,-0.2560406698,-27,-39
6758,3,3,24,9,-0.29646464640000003,6,-7
6759,4,4,19,12,0.9581150274,7,3
6760,2,2,38,6,d/0,5,11
6761,-33,-33,6,-99,0.3361111111,-30,-23
6762,-12,-12,21,-36,0.25157116279999997,-9,-21
6763,28,28,40,84,0.16020733650000002,31,17
6764,39,39,51,117,0.49215686280000004,42,22
6765,-26,-26,7,-78,d/0,-23,-17
6766,11,11,29,33,0.7545796309000001,14,7
6767,25,25,43,75,d/0,28,25
6768,7,7,31,21,0.1958333333,10,19
6769,-10,-10,26,-30,-0.3902726958999999,-7,1
6770,4,4,25,12,0.6185457516,7,-14
6771,-46,-46,-7,-138,-1.4804144385000002,-43,-36
6772,-2,-2,22,-6,d/0,1,-12
6773,-1,-1,11,-3,-0.611111111,2,11
6774,7,7,25,21,0.513986014,10,-3
6775,-99,-99,-72,-297,-0.4095238095000001,-96,-85
6776,-16,-16,17,-48,-0.2682539683,-13,-25
6777,-76,-76,-37,-228,-0.2438852814,-73,-87
6778,-12,-12,30,-36,0.29673202610000005,-9,7
6779,2,2,26,6,1.5014328808000001,5,8
6780,32,32,59,96,0.4956232492,35,26
6781,-3,-3,12,-9,0.35476190469999996,0,-6
6782,-31,-31,-13,-93,-0.225708502,-28,-26
6783,-32,-32,-5,-96,0.17228610740000003,-29,-36
6784,-38,-38,-2,-114,0.010313869300000035,-35,-52
6785,-78,-78,-39,-234,0.13581932770000002,-75,-68
6786,-20,-20,19,-60,-0.062050346399999956,-17,-17
6787,-10,-10,5,-30,0.47777777769999996,-7,8
6788,-33,-33,0,-99,d/0,-30,-43
6789,-40,-40,-22,-120,0.051648351699999956,-37,-50
6790,60,60,102,180,2.2942181786,63,58
6791,40,40,64,120,0.42826797399999994,43,25
6792,-23,-23,-14,-69,0.7473684211,-20,-18
6793,-40,-40,-22,-120,0.7166666666,-37,-34
6794,-31,-31,5,-93,-0.4167350624000001,-28,-36
6795,-26,-26,13,-78,0.03277417019999998,-23,-37
6796,-70,-70,-34,-210,-1.7156657669,-67,-78
6797,7,7,22,21,d/0,10,15
6798,29,29,65,87,-2.2898648135999995,32,40
6799,41,41,71,123,-0.20831339709999996,44,42
6800,-35,-35,-14,-105,-1.1180555556,-32,-46
6801,46,46,58,138,1.214379085,49,36
6802,-7,-7,26,-21,d/0,-4,-20
6803,-22,-22,-13,-66,-0.009774435999999997,-19,-12
6804,-1,-1,41,-3,3.4725668339,2,13
6805,-7,-7,11,-21,0.21355311349999997,-4,-10
6806,33,33,75,99,d/0,36,33
6807,-41,-41,-5,-123,0.05205309390000004,-38,-35
6808,-20,-20,1,-60,d/0,-17,-10
6809,-66,-66,-24,-198,d/0,-63,-47
6810,-32,-32,-2,-96,-1.6065799396,-29,-28
6811,-15,-15,24,-45,-0.02715530090000004,-12,-10
6812,-51,-51,-9,-153,d/0,-48,-51
6813,21,21,45,63,-0.31861471869999997,24,5
6814,14,14,50,42,-1.637743324,17,-5
6815,23,23,59,69,0.8583333334000003,26,26
6816,-44,-44,-8,-132,-0.021323529300000116,-41,-50
6817,14,14,44,42,-0.13522033510000006,17,24
6818,-15,-15,6,-45,-1.9124477863000002,-12,-5
6819,14,14,38,42,0.4296568627,17,23
6820,-27,-27,12,-81,d/0,-24,-22
6821,7,7,19,21,d/0,10,8
6822,-4,-4,17,-12,0.3675574426,-1,-15
6823,-16,-16,-4,-48,-0.3303571429,-13,-11
6824,-18,-18,9,-54,-0.09810040749999999,-15,-1
6825,37,37,73,111,d/0,40,23
6826,-1,-1,11,-3,-0.007696938400000006,2,-10
6827,12,12,24,36,0.7166666666,15,10
6828,-71,-71,-50,-213,-0.5864190332,-68,-62
6829,-6,-6,36,-18,0.9349206348999999,-3,3
6830,-37,-37,-22,-111,d/0,-34,-19
6831,-13,-13,17,-39,d/0,-10,0
6832,-41,-41,-11,-123,-0.7995781995,-38,-28
6833,1,1,10,3,-0.5111111111,4,3
6834,10,10,37,30,d/0,13,15
6835,-8,-8,16,-24,1.3936507937,-5,-12
6836,20,20,35,60,0.0902939165,23,31
6837,15,15,54,45,d/0,18,-1
6838,-32,-32,-23,-96,-0.32051282049999996,-29,-19
6839,45,45,87,135,d/0,48,27
6840,-48,-48,-12,-144,0.11954156949999997,-45,-55
6841,26,26,68,78,-2.4100829726000006,29,15
6842,4,4,19,12,1.3834795322,7,-4
6843,52,52,85,156,d/0,55,39
6844,39,39,51,117,-0.1190476191,42,25
6845,7,7,43,21,d/0,10,7
6846,69,69,102,207,1.8390756301999998,72,54
6847,-19,-19,2,-57,d/0,-16,-6
6848,-18,-18,0,-54,-0.24320175449999998,-15,-12
6849,40,40,55,120,0.2510854341,43,55
6850,-38,-38,-23,-114,-0.2753357754,-35,-25
6851,56,56,71,168,0.4698773448,59,47
6852,-12,-12,-3,-36,-0.43055555560000003,-9,-10
6853,29,29,59,87,1.1676777472000002,32,46
6854,-32,-32,-17,-96,-0.6647435898,-29,-12
6855,15,15,48,45,d/0,18,2
6856,20,20,59,60,0.5028461734,23,13
6857,-55,-55,-37,-165,d/0,-52,-64
6858,-1,-1,11,-3,0.15638528129999996,2,7
6859,-62,-62,-20,-186,-1.8187963783000003,-59,-67
6860,-32,-32,-5,-96,1.1778217697,-29,-15
6861,-50,-50,-11,-150,-0.5594216027000001,-47,-43
6862,91,91,118,273,-0.2831437568999998,94,72
6863,-66,-66,-45,-198,0.29117647059999996,-63,-68
6864,32,32,44,96,0.6222222223,35,17
6865,-7,-7,23,-21,d/0,-4,-16
6866,-25,-25,-1,-75,0.5681605975999999,-22,-29
6867,22,22,37,66,0.03131313139999999,25,5
6868,4,4,16,12,1.2095238096,7,3
6869,28,28,70,84,-0.2059001671999999,31,22
6870,-32,-32,10,-96,d/0,-29,-23
6871,112,112,151,336,1.0210229097,115,96
6872,-15,-15,-3,-45,d/0,-12,-9
6873,-80,-80,-38,-240,-0.5325396825,-77,-81
6874,-83,-83,-44,-249,0.8732923939,-80,-84
6875,24,24,63,72,-0.16303418810000003,27,9
6876,1,1,13,3,-0.0026806525999999997,4,13
6877,-21,-21,-12,-63,-0.0444444445,-18,-3
6878,46,46,88,138,d/0,49,46
6879,27,27,45,81,0.1013888889,30,15
6880,25,25,52,75,0.43771830599999995,28,9
6881,7,7,31,21,0.17354214410000002,10,14
6882,10,10,37,30,-0.7161846923,13,-5
6883,35,35,50,105,0.9404761905000001,38,31
6884,33,33,60,99,1.7452380950999997,36,28
6885,-6,-6,6,-18,-0.4722222221,-3,-3
6886,-38,-38,4,-114,d/0,-35,-29
6887,-2,-2,22,-6,d/0,1,4
6888,-72,-72,-33,-216,d/0,-69,-62
6889,-9,-9,9,-27,0.07698412699999996,-6,7
6890,-1,-1,26,-3,1.6461251167,2,-2
6891,-36,-36,-12,-108,0.07916666659999999,-33,-43
6892,40,40,52,120,0.0817982456,43,21
6893,-50,-50,-23,-150,d/0,-47,-53
6894,40,40,58,120,d/0,43,45
6895,44,44,56,132,-0.13562091499999998,47,26
6896,-38,-38,-2,-114,-0.5132399462999999,-35,-52
6897,14,14,44,42,0.20986333929999978,17,19
6898,48,48,63,144,0.3158730159,51,53
6899,-3,-3,24,-9,-0.10335595770000001,0,-18
6900,22,22,61,66,3.1347222222,25,19
6901,12,12,39,36,d/0,15,2
6902,9,9,27,27,0.6166666666,12,-4
6903,-52,-52,-28,-156,-0.44285714290000006,-49,-39
6904,35,35,65,105,-0.1047008548,38,26
6905,24,24,63,72,-0.4169663668000001,27,14
6906,-10,-10,5,-30,-0.1,-7,-20
6907,-31,-31,11,-93,-0.07027098740000001,-28,-15
6908,11,11,44,33,-1.2468253966999998,14,-4
6909,7,7,34,21,2.1234950121,10,26
6910,-5,-5,37,-15,d/0,-2,-14
6911,-39,-39,3,-117,-1.0539072040000002,-36,-29
6912,34,34,52,102,d/0,37,16
6913,-39,-39,-21,-117,-0.5204887218,-36,-24
6914,-14,-14,1,-42,0.33832658579999997,-11,-20
6915,40,40,82,120,d/0,43,36
6916,-62,-62,-38,-186,d/0,-59,-43
6917,60,60,102,180,1.3115190366,63,80
6918,28,28,40,84,-0.1619047619,31,22
6919,55,55,97,165,-0.5909913615,58,48
6920,24,24,51,72,-0.13209064329999998,27,5
6921,-22,-22,8,-66,-0.45119047630000003,-19,-13
6922,29,29,53,87,0.3035875673,32,17
6923,-16,-16,26,-48,0.0968253967,-13,-25
6924,-8,-8,25,-24,0.6690115440000001,-5,10
6925,-6,-6,33,-18,d/0,-3,-22
6926,23,23,32,69,d/0,26,23
6927,50,50,80,150,-1.6940115439,53,45
6928,-19,-19,8,-57,0.8403549667,-16,1
6929,-10,-10,23,-30,0.3734649121,-7,-29
6930,-22,-22,-7,-66,0.04659090910000002,-19,-27
6931,-42,-42,-12,-126,-0.6461529699,-39,-22
6932,-8,-8,16,-24,d/0,-5,-1
6933,-22,-22,20,-66,0.26513727509999996,-19,-23
6934,-5,-5,7,-15,0.1028138528,-2,-9
6935,42,42,66,126,0.605745132,45,29
6936,-38,-38,-5,-114,-0.22906162460000007,-35,-41
6937,-24,-24,3,-72,d/0,-21,-11
6938,6,6,30,18,0.02210104140000002,9,10
6939,2,2,14,6,0.11929824549999998,5,-17
6940,-17,-17,13,-51,0.18257575759999992,-14,-22
6941,27,27,54,81,0.6620943383000001,30,18
6942,-22,-22,-4,-66,d/0,-19,-22
6943,-18,-18,-3,-54,-0.21993464050000006,-15,-16
6944,-47,-47,-5,-141,d/0,-44,-35
6945,-71,-71,-29,-213,-0.7915445665,-68,-78
6946,8,8,26,24,0.5172619047,11,13
6947,-14,-14,10,-42,d/0,-11,-5
6948,-28,-28,-10,-84,-0.32003084619999994,-25,-35
6949,-19,-19,-4,-57,1.0055555556,-16,-10
6950,19,19,61,57,d/0,22,33
6951,15,15,33,45,0.6471120984000001,18,-4
6952,-18,-18,-6,-54,-0.325490196,-15,-14
6953,-5,-5,4,-15,-0.24242424240000005,-2,-16
6954,10,10,31,30,d/0,13,-1
6955,53,53,80,159,-0.6503085365,56,54
6956,21,21,63,63,0.8409090908000001,24,19
6957,-11,-11,13,-33,0.22929292929999995,-8,-6
6958,-12,-12,15,-36,-0.10882352950000002,-9,-15
6959,-31,-31,5,-93,-0.4915204678,-28,-12
6960,-7,-7,29,-21,-0.07350606900000017,-4,-11
6961,-13,-13,23,-39,0.8628205129,-10,-15
6962,-16,-16,11,-48,-0.2371031745,-13,-23
6963,-31,-31,11,-93,-0.18794528469999994,-28,-30
6964,-9,-9,24,-27,1.4459706957999998,-6,-3
6965,50,50,62,150,0.329004329,53,35
6966,-19,-19,-4,-57,0.7966269842,-16,-5
6967,-3,-3,12,-9,-0.1700757576,0,8
6968,28,28,37,84,d/0,31,14
6969,-72,-72,-51,-216,-0.3390784653000001,-69,-60
6970,-19,-19,23,-57,d/0,-16,-18
6971,11,11,32,33,0.5699786324,14,19
6972,-41,-41,-32,-123,-0.2833333334,-38,-26
6973,-27,-27,12,-81,-0.43904330959999993,-24,-17
6974,-5,-5,10,-15,d/0,-2,-5
6975,-63,-63,-24,-189,-0.7414483608,-60,-61
6976,35,35,56,105,d/0,38,25
6977,-59,-59,-35,-177,d/0,-56,-74
6978,-19,-19,-4,-57,0.2653388278,-16,-6
6979,44,44,59,132,0.21496924120000002,47,30
6980,6,6,15,18,-0.4619047619,9,11
6981,0,0,12,0,-0.0004901960999999927,3,15
6982,32,32,71,96,-0.24435990999999999,35,15
6983,-8,-8,31,-24,1.6196428572,-5,1
6984,-6,-6,15,-18,0.4136904762000001,-3,8
6985,23,23,41,69,-1.0077380953000001,26,31
6986,17,17,56,51,0.9731291369,20,15
6987,-56,-56,-41,-168,-0.13217517769999998,-53,-36
6988,90,90,132,270,-0.9646053506999999,93,101
6989,26,26,62,78,-0.11769988699999992,29,12
6990,-33,-33,6,-99,0.8978586171999998,-30,-19
6991,59,59,77,177,-0.04831932769999994,62,49
6992,-45,-45,-30,-135,-0.1904761905,-42,-35
6993,16,16,49,48,0.13728483400000002,19,11
6994,-15,-15,9,-45,0.5477813854000001,-12,-4
6995,-51,-51,-24,-153,-1.0833333333,-48,-31
6996,33,33,63,99,d/0,36,25
6997,-4,-4,23,-12,d/0,-1,-21
6998,-60,-60,-21,-180,-0.026319921900000147,-57,-40
6999,-6,-6,12,-18,0.8723323461,-3,3
7000,9,9,27,27,d/0,12,11
7001,-35,-35,4,-105,0.4411324787,-32,-37
7002,-18,-18,3,-54,0.6167637917,-15,-20
7003,10,10,40,30,0.5269841269000001,13,-2
7004,-56,-56,-26,-168,-0.4727124183,-53,-38
7005,-16,-16,-4,-48,-0.4245098038999999,-13,-33
7006,-36,-36,-21,-108,d/0,-33,-37
7007,-45,-45,-9,-135,d/0,-42,-45
7008,5,5,26,15,-0.6444805195,8,16
7009,-6,-6,27,-18,0.6418650793,-3,-8
7010,2,2,29,6,0.3126984128000001,5,12
7011,39,39,72,117,0.24240018670000005,42,36
7012,20,20,32,60,0.1859317153,23,7
7013,38,38,65,114,1.2848193473,41,36
7014,9,9,30,27,-0.31022408980000005,12,-10
7015,17,17,41,51,0.9804372098000002,20,29
7016,21,21,30,63,0.002976190399999995,24,9
7017,-35,-35,-26,-105,-0.3824786325,-32,-17
7018,25,25,61,75,0.8096089581999999,28,13
7019,-1,-1,17,-3,-0.6076248312999999,2,17
7020,-45,-45,-21,-135,0.7291666667000001,-42,-49
7021,-11,-11,16,-33,0.6905982906,-8,-26
7022,-34,-34,-25,-102,-0.3394230769,-31,-18
7023,-5,-5,4,-15,-0.1714285714,-2,1
7024,7,7,16,21,0.4242424242,10,5
7025,16,16,55,48,0.029891350499999886,19,10
7026,32,32,74,96,0.47770881070000004,35,24
7027,10,10,25,30,0.29301948049999993,13,-4
7028,-46,-46,-7,-138,0.4554093565999999,-43,-30
7029,0,0,33,0,1.0215747701,3,-2
7030,7,7,16,21,1.75,10,3
7031,-36,-36,3,-108,-1.3878357754000001,-33,-44
7032,3,3,12,9,-0.5595238095999999,6,10
7033,-19,-19,2,-57,-1.5633986929,-16,-36
7034,-28,-28,-4,-84,1.2995670996,-25,-29
7035,-7,-7,23,-21,0.1662948164,-4,4
7036,-56,-56,-35,-168,-0.1435656448,-53,-46
7037,39,39,63,117,-0.26403508779999996,42,27
7038,17,17,35,51,1.1411324787,20,16
7039,-13,-13,23,-39,-0.07534399720000001,-10,5
7040,-43,-43,-7,-129,0.21220821669999987,-40,-29
7041,-59,-59,-17,-177,-0.2061428767,-56,-42
7042,-24,-24,-6,-72,0.32896825390000006,-21,-36
7043,49,49,88,147,1.1278711485,52,52
7044,21,21,39,63,0.21742424240000005,24,9
7045,25,25,58,75,-0.1573324335,28,9
7046,26,26,47,78,d/0,29,14
7047,60,60,102,180,0.2601624252,63,64
7048,-12,-12,-3,-36,-0.1031746032,-9,-21
7049,-29,-29,-20,-87,0.0785714286,-26,-9
7050,-42,-42,-12,-126,-0.6158119659,-39,-38
7051,-5,-5,13,-15,d/0,-2,-5
7052,1,1,10,3,0.188034188,4,-12
7053,35,35,74,105,2.4031584642,38,32
7054,1,1,10,3,-0.18055555550000002,4,9
7055,34,34,52,102,0.8588235294000001,37,17
7056,-4,-4,5,-12,-0.4921568627,-1,-2
7057,10,10,28,30,-0.9485389611000001,13,30
7058,-29,-29,-8,-87,1.1,-26,-17
7059,-8,-8,4,-24,-0.1111111112,-5,-11
7060,53,53,86,159,1.4842032967000003,56,65
7061,-15,-15,3,-45,1.1106291368,-12,-16
7062,11,11,23,33,-0.0749389499,14,-3
7063,80,80,122,240,-0.8608882947,83,88
7064,-14,-14,28,-42,1.0505063349000001,-11,-16
7065,68,68,83,204,0.3866013072,71,53
7066,37,37,64,111,d/0,40,56
7067,-34,-34,5,-102,-0.6940115439,-31,-25
7068,31,31,58,93,0.6819805196,34,13
7069,62,62,92,186,0.3283511809,65,51
7070,-3,-3,39,-9,0.5556767363999997,0,-6
7071,16,16,55,48,0.7049163254999999,19,15
7072,-15,-15,9,-45,-0.7492914979999998,-12,-17
7073,19,19,58,57,0.11218040659999994,22,1
7074,44,44,83,132,d/0,47,48
7075,-32,-32,7,-96,-0.4238544352,-29,-21
7076,8,8,50,24,-0.8663698014000001,11,24
7077,11,11,23,33,-0.1833333333,14,-4
7078,-35,-35,4,-105,d/0,-32,-35
7079,14,14,32,42,-1.0856259969,17,-5
7080,52,52,85,156,1.467816291,55,46
7081,32,32,71,96,-0.19059829060000008,35,22
7082,-61,-61,-37,-183,-0.8892607392,-58,-46
7083,32,32,50,96,0.002413273000000049,35,27
7084,-57,-57,-21,-171,-0.8040153858999999,-54,-59
7085,-40,-40,2,-120,1.4309811104000003,-37,-22
7086,21,21,33,63,d/0,24,7
7087,1,1,10,3,-0.5555555556,4,3
7088,-61,-61,-40,-183,-0.44722222229999997,-58,-51
7089,51,51,93,153,1.1399904618000003,54,41
7090,-6,-6,3,-18,-0.9242424242000001,-3,-12
7091,32,32,47,96,0.663208502,35,30
7092,15,15,24,45,-0.7090909090999999,18,10
7093,34,34,55,102,d/0,37,35
7094,13,13,31,39,-0.38293650799999995,16,10
7095,-54,-54,-15,-162,-1.1521303258,-51,-73
7096,-68,-68,-53,-204,-0.0240601503,-65,-54
7097,23,23,38,69,-0.02857142859999999,26,33
7098,37,37,55,111,0.5137705431,40,54
7099,-49,-49,-10,-147,1.0731981468,-46,-39
7100,-25,-25,5,-75,-0.9731893106,-22,-14
7101,-4,-4,26,-12,0.12281746030000001,-1,-22
7102,-26,-26,10,-78,d/0,-23,-25
7103,16,16,37,48,0.07167919790000002,19,30
7104,13,13,25,39,-0.7390350878,16,10
7105,-36,-36,-21,-108,-0.2695054945,-33,-28
