,output_testInput,output_MR1,output_MR2,output_MR3,output_MR4,output_MR5,output_MR6
46,-1870,-1870,-2080,-50490,-0.0005347593581283423,-5610,170
47,0,0,0,0,d/0,0,0
48,-360,-360,-4080,-29160,-0.0027777777775000005,-1080,-40
49,-172368,-172368,-266112,-125656272,-5.801540881718185e-06,-517104,-43092
50,289,289,1600,7803,0.003460207611072664,867,17
51,6227020800,6227020800,23353214976,122566450406400,1.6059043843245234e-10,18681062400,479001600
52,-7032614400,-7032614400,0,-1245806543116800,-1.4219462963873008e-10,-21097843200,2344204800
53,70,70,-272,5670,0.01428571428,210,70
54,-619650,-619650,-2073600,-451724850,-1.613814252400549e-06,-1858950,-619650
55,-414720,-414720,318087,-302330880,-2.411265433545525e-06,-1244160,34560
56,244944,244944,0,1607077584,4.082565811369129e-06,734832,40824
57,-38988,-38988,-23040,-3158028,-2.5648917556684118e-05,-116964,2052
58,-845158860000,-845158860000,0,-4042368627455340000,-1.1832095079734477e-12,-2535476580000,-845158860000
59,-871270400,-871270400,44262400,-51447645849600,-1.1477493091696907e-09,-2613811200,174254080
60,-813120,-813120,-436800,-1778293440,-1.2298307752853207e-06,-2439360,73920
61,-1741824,-1741824,129276000,-102852965376,-5.741108179701279e-07,-5225472,-435456
62,-174770679283200,-174770679283200,-412274064384000,-278640913706829273600,-5.7217835697691105e-15,-524312037849600,-19418964364800
63,0,0,262828800,0,d/0,0,0
64,0,0,-232210578600,0,d/0,0,-17571840000
65,-4276800,-4276800,0,-28060084800,-2.3381967826412272e-07,-12830400,1425600
66,4949268480,4949268480,0,2630244190279680,2.0205006126481142e-10,14847805440,549918720
67,0,0,0,0,d/0,0,0
68,-288,-288,-147,-7776,-0.003472222225,-864,-16
69,0,0,0,0,d/0,0,0
70,77112,77112,55080,18738216,1.296815021916174e-05,231336,5508
71,0,0,-11107800,0,d/0,0,0
72,-22800,-22800,348480,-16621200,-4.3859649105263166e-05,-68400,-11400
73,-234,-234,-480,-6318,-0.004273504271794872,-702,-117
74,14586,14586,16128,1181466,6.85588920608803e-05,43758,-1326
75,20160,20160,-49248,14696640,4.960317465277778e-05,60480,3360
76,-2176,-2176,-1900,-58752,-0.0004595588234375,-6528,-128
77,0,0,111767040,0,d/0,0,0
78,-59400,-59400,-12960,-14434200,-1.683501683838384e-05,-178200,9900
79,0,0,21021,0,d/0,0,0
80,267193080,267193080,-4404637440,15777484180920,3.7426118969847575e-09,801579240,267193080
81,-2044922880000,-2044922880000,-2195601408000,-9780802742430720000,-4.890159956056633e-13,-6134768640000,-1022461440000
82,352,352,1330,9504,0.002840909090625,1056,176
83,17113187520000,17113187520000,1598994432000,27283948466448960000,5.843446756668277e-14,51339562560000,-4278296880000
84,-28600,-28600,-17680,-2316600,-3.4965034951048953e-05,-85800,2200
85,99891792,99891792,0,17695531277424,1.0010832508640951e-08,299675376,7135128
86,0,0,-82620,0,d/0,0,0
87,-1330560,-1330560,-210672,-2909934720,-7.515632514880954e-07,-3991680,95040
88,-4760,-4760,-17600,-1156680,-0.0002100840336344538,-14280,-595
89,-3983616,-3983616,0,-26136504576,-2.5102821120308786e-07,-11950848,209664
90,3876000,3876000,-20866560,8476812000,2.579979358617132e-07,11628000,-258400
91,0,0,-95443549344000,0,d/0,0,0
92,-4680,-4680,-42000,-1137240,-0.00021367521378205128,-14040,360
93,39956716800,39956716800,5109350400,7078212510969600,2.502708134418092e-11,119870150400,-3632428800
94,-9975208320,-9975208320,-10108800000,-5301234684789120,-1.0024853312537139e-10,-29925624960,1425029760
95,1390221312480,1390221312480,0,6649385440731153120,7.193099338378805e-13,4170663937440,-126383755680
96,85680,85680,-411600,62460720,1.1671335211251168e-05,257040,4760
97,12579840,12579840,-4651200,27512110080,7.949226703996236e-08,37739520,-6289920
98,-54600,-54600,-34680,-4422600,-1.831501831135531e-05,-163800,-3900
99,181367424000,181367424000,71675604000,32128695059328000,5.5136693152790234e-12,544102272000,-45341856000
100,46061568,46061568,-12852000,906629842944,2.1710072900688058e-08,138184704,-5757696
101,22535884800,22535884800,0,11976493153996800,4.437367370195289e-11,67607654400,-1733529600
102,1264863600,1264863600,552960000,24896310238800,7.905990818298513e-10,3794590800,-97297200
103,-50960,-50960,-440000,-37149840,-1.9623233914835166e-05,-152880,-6370
104,-13422130176000,-13422130176000,1143041163264,-21399210848590848000,-7.45038219408788e-14,-40266390528000,958723584000
105,0,0,1659740544000,0,d/0,0,326918592000
106,0,0,26400,0,d/0,0,0
107,-74649600,-74649600,0,-1469328076800,-1.3395919073913324e-08,-223948800,-4665600
108,-136458000,-136458000,211115520,-2685902814000,-7.328262169312171e-09,-409374000,7182000
109,-19981283802480,-19981283802480,-18025788211200,-31856620335821321040,-5.00468342267319e-14,-59943851407440,4995320950620
110,0,0,0,0,d/0,0,0
111,1651104,1651104,0,10832893344,6.056553674389984e-07,4953312,127008
112,0,0,-1086624,0,d/0,0,0
113,183520209600,183520209600,409915883520,877771473390302400,5.448991157865373e-12,550560628800,-13108586400
114,255,255,672,6885,0.003921568628627451,765,255
115,1700,1700,1820,137700,0.000588235294,5100,-340
116,-215424000,-215424000,-856128000,-4240190592000,-4.642008320799913e-09,-646272000,21542400
117,0,0,69400800,0,d/0,0,0
118,-5440,-5440,-13300,-440640,-0.000183823529375,-16320,544
119,0,0,-17236800,0,d/0,0,0
120,-312000,-312000,-285600,-227448000,-3.2051282057692314e-06,-936000,39000
121,81648,81648,388800,59521392,1.2247697424309235e-05,244944,-6804
122,0,0,-7560,0,d/0,0,-14400
123,74880,74880,196350,18195840,1.3354700861378207e-05,224640,-3744
124,-642600,-642600,0,-468455400,-1.5561780262994087e-06,-1927800,32130
125,0,0,-456497233920,0,d/0,0,0
126,24076800,24076800,3075072,157967884800,4.153375863071505e-08,72230400,-6019200
127,51840,51840,44226,4199040,1.9290123474151236e-05,155520,-4320
128,1407672000000,1407672000000,12739313664000,2244283846056000000,7.103927618791882e-13,4223016000000,-140767200000
129,0,0,-1530,0,d/0,0,-840
130,504504,504504,0,367783416,1.9821448371073372e-06,1513512,-168168
131,185640,185640,73920,45110520,5.386770094268477e-06,556920,-14280
132,230331340800,230331340800,0,122407518086092800,4.341571570880206e-12,690994022400,-38388556800
133,0,0,0,0,d/0,0,0
134,6720,6720,561,544320,0.00014880952377976193,20160,-1680
135,-510,-510,-1008,-13770,-0.00196078431372549,-1530,30
136,0,0,6930,0,d/0,0,0
137,62402633280,62402633280,-7803371520,3684813092550720,1.6024964741680216e-11,187207899840,4800202560
138,0,0,0,0,d/0,0,0
139,2431,2431,1600,65637,0.00041135335228301113,7293,143
140,-1004659200,-1004659200,-1817640000,-6591569011200,-9.953624059780673e-10,-3013977600,50232960
141,-765,-765,-960,-20655,-0.0013071895420915035,-2295,-45
142,336600,336600,0,245381400,2.970885322341058e-06,1009800,112200
143,0,0,-12939264000,0,d/0,0,0
144,-5760,-5760,0,-1399680,-0.0001736111111284722,-17280,1152
145,4032000,4032000,4039200,8817984000,2.4801587294146836e-07,12096000,336000
146,8100,8100,5184,5904900,0.00012345679004938275,24300,-900
147,0,0,-358293196800,0,d/0,0,0
148,-456,-456,0,-36936,-0.0021929824539473684,-1368,-114
149,-2859120,-2859120,-8515584,-18758686320,-3.497579666470803e-07,-8577360,150480
150,6894720,6894720,0,15078752640,1.450385218979161e-07,20684160,362880
151,-1604873088,-1604873088,6870679200,-94766150973312,-6.231022300624435e-10,-4814619264,89159616
152,-1440,-1440,-378,-116640,-0.0006944444443055556,-4320,288
153,3603600,3603600,13970880,7881073200,2.775002774725275e-07,10810800,900900
154,9269568,9269568,11980800,20272545216,1.0787989242864395e-07,27808704,-842688
155,-5239080000,-5239080000,-1245404160,-928087304760000,-1.908732069752705e-10,-15717240000,-523908000
156,-45489600,-45489600,111974400,-2686115390400,-2.198304668759453e-08,-136468800,7581600
157,0,0,-2413152000,0,d/0,0,0
158,-1372,-1372,-484,-37044,-0.0007288629733965016,-4116,98
159,9653280,9653280,0,21111723360,1.0359173241633931e-07,28959840,1930656
160,-4432012200,-4432012200,0,-87235296132600,-2.2563114758573998e-10,-13296036600,402910200
161,19426767360000,19426767360000,14876853277440,10324180672565760000,5.147536792760565e-14,58280302080000,4856691840000
162,0,0,465858993600,0,d/0,0,0
163,-169222284000,-169222284000,169073049600,-269794979493732000,-5.9093872075382235e-12,-507666852000,-15383844000
164,0,0,-4214525515200,0,d/0,0,0
165,0,0,0,0,d/0,0,0
166,-140,-140,130,-3780,-0.007142857145000001,-420,-14
167,-723520,-723520,-32032,-527446080,-1.3821317989827514e-06,-2170560,-38080
168,-9906624000,-9906624000,3243240000,-1754928721728000,-1.0094256108841929e-10,-29719872000,-990662400
169,240,240,792,6480,0.0041666666675,720,48
170,-19586412371285760,-19586412371285760,-17635414917120000,-93681203193076280221440,-5.1055802187950904e-17,-58759237113857280,-1632201030940480
171,-20412,-20412,0,-4960116,-4.899078973642955e-05,-61236,-2268
172,0,0,-30630942720,0,d/0,0,-90889344000
173,-2501955993600,-2501955993600,0,-11966777956752998400,-3.9968728525121897e-13,-7505867980800,-178711142400
174,3698850355200,3698850355200,0,17691486584560588800,2.703542735904842e-13,11096551065600,-205491686400
175,1820,1820,1232,49140,0.000549450549065934,5460,-182
176,342,342,288,9234,0.0029239766058479534,1026,-57
177,11498760000,11498760000,-1974067200,2036970837720000,8.69658988708348e-11,34496280000,-2299752000
178,2106720,2106720,0,13822189920,4.7467152682843473e-07,6320160,-140448
179,0,0,3476029440,0,d/0,0,494494000
180,0,0,-130690560,0,d/0,0,0
181,-113467392000,-113467392000,0,-60301224271872000,-8.813104647721173e-12,-340402176000,5673369600
182,-2975080120320,-2975080120320,-1290589440000,-1581079554222981120,-3.3612540145387405e-13,-8925240360960,371885015040
183,-258660864000,-258660864000,-291245414400,-1237166894025216000,-3.8660661127305294e-12,-775982592000,32332608000
184,-7581158323200,-7581158323200,15808330137600,-36260445243957580800,-1.3190596428250047e-13,-22743474969600,-842350924800
185,1658880,1658880,954261,3627970560,6.028163581452547e-07,4976640,-276480
186,0,0,-1922137620480,0,d/0,0,0
187,0,0,-11088,0,d/0,0,0
188,-1551312,-1551312,2239488,-10178158032,-6.446156538465506e-07,-4653936,1551312
189,-215460,-215460,0,-157070340,-4.641232711408151e-06,-646380,-71820
190,-60920022240000,-60920022240000,19168982138880,-291378577853230560000,-1.6414964452251987e-14,-182760066720000,60920022240000
191,0,0,-13219200,0,d/0,0,0
192,0,0,-392302310400,0,d/0,0,0
193,0,0,0,0,d/0,0,0
194,-684558962841600,-684558962841600,-8859897446400,-3274224297943524710400,-1.4607945472644262e-15,-2053676888524800,97794137548800
195,-105300,-105300,-725760,-76763700,-9.49667616334283e-06,-315900,-26325
196,0,0,-14760345600000,0,d/0,0,0
197,-30420,-30420,-20400,-2464020,-3.2873109773175544e-05,-91260,1521
198,135320850,135320850,157286400,7990560871650,7.389844199914502e-09,405962550,-7122150
199,-125015573760,-125015573760,-70371840000,-22146133844862720,-7.999003392327431e-12,-375046721280,6579767040
200,-3060,-3060,-1470,-82620,-0.00032679738581699346,-9180,180
201,1662120000,1662120000,1110412800,32715507960000,6.016412785478787e-10,4986360000,92340000
202,2160,2160,2295,58320,0.00046296296342592593,6480,-108
203,-4292870400,-4292870400,-3246048000,-253489704249600,-2.3294437204533357e-10,-12878611200,286191360
204,264600,264600,9504,192893400,3.7792894965986397e-06,793800,-37800
205,29925,29925,55296,7271775,3.3416875515455314e-05,89775,1995
206,0,0,-1540281600,0,d/0,0,0
207,-1756160,-1756160,-1470755,-1280240640,-5.6942419756742e-07,-5268480,-219520
208,-35840,-35840,-22610,-26127360,-2.7901785722656252e-05,-107520,-5120
209,54,54,-72,1458,0.01851851852037037,162,-9
210,2817017118720,2817017118720,-12186114232320,4491235183769026560,3.549854173958239e-13,8451051356160,176063569920
211,1008,1008,25704,244944,0.000992063491765873,3024,1008
212,0,0,0,0,d/0,0,291600
213,0,0,-3566136974400,0,d/0,0,0
214,33696,33696,0,24564384,2.967711302825261e-05,101088,1872
215,-88,-88,80,-2376,-0.0113636363625,-264,8
216,-2558160,-2558160,0,-5594695920,-3.9090596334865683e-07,-7674480,-134640
217,84948864000,84948864000,301357056000,45145309233024000,1.17717877698753e-11,254846592000,-6067776000
218,0,0,-142884000,0,d/0,0,0
219,26954928000,26954928000,109283328000,14324953891248000,3.709896754315205e-11,80864784000,5390985600
220,25704,25704,29106,2082024,3.890445068471833e-05,77112,-1836
221,0,0,-149299200,0,d/0,0,15752880
222,-96,-96,-63,-2592,-0.01041666666875,-288,-24
223,0,0,0,0,d/0,0,0
224,9384480,9384480,0,184714719840,1.0655891423925462e-07,28153440,-4692240
225,3380382720,3380382720,0,1796473973099520,2.9582449149426493e-10,10141148160,3380382720
226,0,0,-76608,0,d/0,0,0
227,-619315200,-619315200,527026500,-109709829734400,-1.6146866716657372e-09,-1857945600,-619315200
228,368111744,368111744,-260915200,21736630371456,2.7165664106060142e-09,1104335232,-52587392
229,-3200928192000,-3200928192000,0,-15309940313562048000,-3.1240938247202024e-13,-9602784576000,-266744016000
230,4075545600,4075545600,-785241600,240656892134400,2.4536592079843254e-10,12226636800,-291110400
231,-1056,-1056,-4200,-85536,-0.0009469696964962122,-3168,-88
232,-15444,-15444,-10800,-1250964,-6.47500647889148e-05,-46332,-2574
233,-28512,-28512,-15750,-2309472,-3.5072951792227836e-05,-85536,1584
234,95777510400,95777510400,5943974400000,152700287713459200,1.0440864400459505e-11,287332531200,47888755200
235,81208130217984,81208130217984,66134880000000,129471989793526904832,1.231403801707707e-14,243624390653952,27069376739328
236,259462103040,259462103040,3948519960000,413666398505041920,3.854127394264723e-12,778386309120,129731051520
237,22913280,22913280,76608000,150334030080,4.3642813259384946e-08,68739840,1347840
238,135158400,135158400,5596631040,7980968361600,7.398726219014136e-09,405475200,-7113600
239,2121600,2121600,705600,1546646400,4.7134238268288087e-07,6364800,-265200
240,0,0,5493312,0,d/0,0,0
241,0,0,3433320,0,d/0,0,0
242,-6597360,-6597360,0,-389567510640,-1.5157578178240992e-07,-19792080,942480
243,36,36,270,972,0.027777777780555554,108,18
244,0,0,4528742400,0,d/0,0,0
245,134064000,134064000,1209272064,2638781712000,7.459123998985561e-09,402192000,16758000
246,0,0,-45440007782400,0,d/0,0,0
247,-1276800,-1276800,-8477040,-2792361600,-7.832080195018798e-07,-3830400,-425600
248,25561536,25561536,-4646400,167709237696,3.9121279675837957e-08,76684608,-12780768
249,4760,4760,10010,385560,0.00021008403348739496,14280,476
250,-41973603840,-41973603840,0,-2478499333148160,-2.3824497079448306e-11,-125920811520,-2998114560
251,0,0,667779840000,0,d/0,0,0
252,-315,-315,0,-8505,-0.003174603176825397,-945,21
253,-957372,-957372,-768000,-232641396,-1.0445260539267913e-06,-2872116,73644
254,-17357340,-17357340,-3687936,-37960502580,-5.761251434263545e-08,-52072020,1735734
255,-12509640000,-12509640000,-124268691456,-19944406773720000,-7.993835159125285e-11,-37528920000,-2501928000
256,6177600,6177600,3525120,4503470400,1.618751617618493e-07,18532800,514800
257,158494976640,158494976640,-208812441600,252692186641614720,6.3093482235173e-12,475484929920,-7924748832
258,-35271936000,-35271936000,33880654080,-56234858819328000,-2.8351151499027446e-11,-105815808000,-3919104000
259,-3504179847168,-3504179847168,-1518611371200,-5586794526476427264,-2.8537348024764705e-13,-10512539541504,-184430518272
260,-5473923840,-5473923840,-1580544000,-323229728828160,-1.826843100908032e-10,-16421771520,-781989120
261,-15482880,-15482880,-37346400,-304749527040,-6.458746695705193e-08,-46448640,-2580480
262,7063056000,7063056000,2432855040,1251199181232000,1.415817741215701e-10,21189168000,543312000
263,-8256454778880,-8256454778880,-38817188831232,-39490367257284894720,-1.2111735915492433e-13,-24769364336640,412822738944
264,117747302400000,117747302400000,7285348980000,187727232404275200000,8.492763561604962e-15,353241907200000,-9812275200000
265,-66096,-66096,-40824,-16061328,-1.512950858902203e-05,-198288,5508
266,149239480320,149239480320,280830564000,26437326220247040,6.700639799574454e-12,447718440960,-16582164480
267,-300,-300,-24,-24300,-0.003333333333,-900,60
268,-479115000,-479115000,0,-84873784905000,-2.087181573526189e-09,-1437345000,31941000
269,-4352,-4352,-4940,-117504,-0.00022977941171875,-13056,-272
270,135717120,135717120,-98017920,2671320072960,7.368267165557303e-09,407151360,-67858560
271,28288,28288,55000,6873984,3.5350678715356336e-05,84864,-3536
272,-54756,-54756,-80640,-4435236,-1.8262838793922126e-05,-164268,-4212
273,104369316480,104369316480,-420467604480,18488711306482560,9.581360045522836e-12,313107949440,17394886080
274,58335377817600,58335377817600,3736212480000,279016303704868454400,1.714225634274192e-14,175006133452800,-3240854323200
275,3536991360000,3536991360000,0,5639106676049280000,2.827261642787842e-13,10610974080000,235799424000
276,5320,5320,2080,430920,0.00018796992469924815,15960,-280
277,0,0,3810240000,0,d/0,0,0
278,-13824,-13824,-28665,-1119744,-7.233796299189816e-05,-41472,-3456
279,-76900905900,-76900905900,0,-122604882997205700,-1.3003747953247455e-11,-230702717700,-7690090590
280,226934784,226934784,0,13400272060416,4.4065523198946886e-09,680804352,14183424
281,0,0,-405676252800000,0,d/0,0,0
282,-1008,-1008,-4080,-244944,-0.0009920634915674604,-3024,126
283,-1099499028480,-1099499028480,670602240000,-1752956589583319040,-9.095051231490835e-13,-3298497085440,57868369920
284,0,0,0,0,d/0,0,0
285,-1069200,-1069200,-465696,-779446800,-9.352787140852974e-07,-3207600,-59400
286,3060,3060,5460,82620,0.00032679738581699346,9180,180
287,-31026240,-31026240,-3592512000,-5496205337280,-3.223078269232753e-08,-93078720,2068416
288,-35919468748800,-35919468748800,-5876462592000,-57267235173993062400,-2.7840055377584288e-14,-107758406246400,2244966796800
289,-13458614400,-13458614400,8319870720,-794717721705600,-7.430185370345407e-11,-40375843200,-1223510400
290,0,0,4815794995200,0,d/0,0,2093772564000
291,0,0,3617509896,0,d/0,0,0
292,7860602880,7860602880,7756560000,464160739461120,1.272167052153639e-10,23581808640,-873400320
293,-3188118528,-3188118528,24916320000,-564765632879616,-3.1366462360711833e-10,-9564355584,-1594059264
294,855,855,0,23085,0.0011695906426900584,2565,-57
295,-12,-12,-6,-324,-0.08333333335,-36,2
296,17640,17640,0,4286520,5.6689342403628114e-05,52920,-5880
297,58687200,58687200,0,385046719200,1.703949069132622e-08,176061600,-3088800
298,-317578060800,-317578060800,-1237832668800,-506322006628838400,-3.1488321267562818e-12,-952734182400,-17643225600
299,0,0,0,0,d/0,0,0
300,903168,903168,368220,658409472,1.1072137185994191e-06,2709504,56448
301,-23284800,-23284800,11652480,-458314718400,-4.2946471513605456e-08,-69854400,-1663200
302,377540352000,377540352000,2201696640000,200640422207232000,2.648723492210973e-12,1132621056000,22208256000
303,-4011494760,-4011494760,-58595328000,-710624262249720,-2.492836357836848e-10,-12034484280,-286535340
304,-5760000,-5760000,-771120,-37791360000,-1.736111111284723e-07,-17280000,288000
305,2340102441600,2340102441600,-160526499840,3730879144999036800,4.273317191687854e-13,7020307324800,-334300348800
306,14250,14250,0,10388250,7.017543852631579e-05,42750,14250
307,0,0,0,0,d/0,0,0
308,114087916800,114087916800,-711317376000,60630996592108800,8.76517012185466e-12,342263750400,-7605861120
309,1540,1540,9100,124740,0.0006493506494805195,4620,154
310,79872000,79872000,11182080000,127341766656000,1.2520032042518032e-08,239616000,-9984000
311,-1667666,-1667666,-1126400,-1215728514,-5.996404553429764e-07,-5002998,-238238
312,-492602880,-492602880,-35185920,-29087707461120,-2.030032792540718e-09,-1477808640,70371840
313,-4200,-4200,-2352,-340200,-0.0002380952382857143,-12600,280
314,329868000,329868000,156280320,2164263948000,3.0315156383765632e-09,989604000,47124000
315,0,0,-17333026159680,0,d/0,0,0
316,-2267324136000,-2267324136000,0,-10844541055439784000,-4.410485402692333e-13,-6801972408000,-323903448000
317,80,80,608,2160,0.0125,240,5
318,0,0,-40435200,0,d/0,0,0
319,-6724575,-6724575,-4866048,-4902215175,-1.4870828262009125e-07,-20173725,-448305
320,4740503040,4740503040,71413056000,279921964008960,2.1094807664125032e-10,14221509120,790083840
321,1203840,1203840,3294720,7898394240,8.306751717836258e-07,3611520,63360
322,19656,19656,0,4776408,5.087505085470085e-05,58968,3276
323,0,0,1008,0,d/0,0,0
324,0,0,205371936,0,d/0,0,0
325,-114912,-114912,-323136,-27923616,-8.70231132344751e-06,-344736,-14364
326,1260,1260,0,306180,0.0007936507931746032,3780,90
327,-99840,-99840,232320,-72783360,-1.0016025643028847e-05,-299520,6656
328,199656088289280,199656088289280,541566565056000,954948880948889272320,5.008612590121013e-15,598968264867840,13310405885952
329,0,0,17962560,0,d/0,0,0
330,-3338899200,-3338899200,-10957326336,-65719552953600,-2.99499906615929e-10,-10016697600,-238492800
331,-12597120,-12597120,0,-27549901440,-7.938322414964693e-08,-37791360,1399680
332,0,0,-76545,0,d/0,0,0
333,-1656200,-1656200,-239360,-1207369800,-6.037918121603674e-07,-4968600,331240
334,-48048,-48048,-7392,-11675664,-2.08125208000333e-05,-144144,12012
335,0,0,-160380,0,d/0,0,0
336,0,0,0,0,d/0,0,0
337,0,0,-3510000,0,d/0,0,0
338,286,286,400,7722,0.003496503495104895,858,-22
339,0,0,-21067200,0,d/0,0,0
340,2694601728,2694601728,0,159113537436672,3.711123577962762e-10,8083805184,-149700096
341,400,400,595,10800,0.0025000000000000005,1200,-40
342,-50528937888000,-50528937888000,0,-80559447840409824000,-1.9790639611633075e-14,-151586813664000,-4593539808000
343,-17640,-17640,-33150,-1428840,-5.668934244331067e-05,-52920,-1260
344,0,0,0,0,d/0,0,0
345,0,0,0,0,d/0,0,0
346,864,864,675,23328,0.0011574074085648148,2592,144
347,-4950,-4950,6912,-1202850,-0.00020202020214141417,-14850,4950
348,247104,247104,846720,180138816,4.046879046879047e-06,741312,-30888
349,356035680,356035680,-180956160,7007850289440,2.808707255969402e-09,1068107040,32366880
350,113762880,113762880,0,6717584301120,8.790213460664852e-09,341288640,9480240
351,-5390,-5390,-7280,-436590,-0.0001855287570500928,-16170,-539
352,5016,5016,-1056,1218888,0.00019936204130781502,15048,-1254
353,-22973207040,-22973207040,4151347200,-1356544902504960,-4.352896825675412e-11,-68919621120,3281886720
354,7083236160000,7083236160000,0,33878898972959040000,1.411784074413806e-13,21249708480000,-1416647232000
355,-15552000,-15552000,-34700400,-34012224000,-6.430041154835392e-08,-46656000,-2592000
356,-4253621299200,-4253621299200,90574848000,-20344938811813324800,-2.350938013424174e-13,-12760863897600,327201638400
357,-7862400,-7862400,-17842860,-17195068800,-1.271876271876272e-07,-23587200,786240
358,0,0,-128963016000,0,d/0,0,0
359,0,0,-240,0,d/0,0,154
360,-3170119680,-3170119680,-38594556000,-561577190952960,-3.154455040952902e-10,-9510359040,396264960
361,13352544092160,13352544092160,538014597120,63864804463934423040,7.489209496691754e-14,40057632276480,-1112712007680
362,546,546,1440,14742,0.001831501831868132,1638,78
363,-55692,-55692,-240000,-40599468,-1.7955900319615023e-05,-167076,7956
364,12888720,12888720,0,84562891920,7.758722353344631e-08,38666160,716040
365,-99431055360,-99431055360,0,-158525218474721280,-1.0057220002135155e-11,-298293166080,49715527680
366,105600,105600,15912,25660800,9.469696964962123e-06,316800,-26400
367,0,0,8064,0,d/0,0,0
368,0,0,-407286000,0,d/0,0,-328753152
369,0,0,6336,0,d/0,0,0
370,-8028160,-8028160,-27816250,-52672757760,-1.245615433548908e-07,-24084480,-1003520
371,1680,1680,1287,45360,0.0005952380947619048,5040,168
372,-234,-234,-600,-6318,-0.004273504271794872,-702,-117
373,111014841600,111014841600,0,58997838434745600,9.007804579887812e-12,333044524800,-37004947200
374,0,0,26426400,0,d/0,0,0
375,9792,9792,65520,2379456,0.00010212418293504903,29376,-612
376,1521,1521,1200,41067,0.0006574621954635109,4563,169
377,35251200,35251200,57915000,77094374400,2.8367828632784134e-08,105753600,2073600
378,102996036000,102996036000,165542952960,18245438789292000,9.709111511825564e-12,308988108000,-20599207200
379,1273608,1273608,1382304,309486744,7.851709460053644e-07,3820824,70756
380,0,0,0,0,d/0,0,0
381,0,0,-179520,0,d/0,0,0
382,0,0,1078272,0,d/0,0,0
383,-1206576000,-1206576000,0,-213741318672000,-8.287915555257195e-10,-3619728000,-201096000
