,output_testInput,output_MR1,output_MR2,output_MR3,output_MR4,output_MR5,output_MR6
263,28.0,28.0,32.0,112.0,0.03982930295,19.0,19.0
264,20.0,20.0,24.0,80.0,0.059523809500000004,12.0,28.0
265,21.0,21.0,25.0,84.0,0.0476190476,20.0,20.0
266,21.0,21.0,25.0,84.0,0.0476190476,17.0,17.0
267,21.0,21.0,25.0,84.0,0.08571428575000001,7.0,7.0
268,23.5,23.5,27.5,94.0,0.0425724638,23.0,24.0
269,30.0,30.0,34.0,120.0,0.0333333333,26.0,34.5
270,20.0,20.0,24.0,80.0,0.05,17.5,23.0
271,19.0,19.0,23.0,76.0,0.0526315789,14.0,25.0
272,30.0,30.0,34.0,120.0,0.0333333333,25.5,25.5
273,32.0,32.0,36.0,128.0,0.03125,30.0,36.5
274,14.0,14.0,18.0,56.0,0.08187134500000001,9.0,9.0
275,32.0,32.0,36.0,128.0,0.03125,25.0,35.5
276,30.0,30.0,34.0,120.0,0.0333333333,22.0,31.5
277,31.5,31.5,35.5,126.0,0.03175403225,31.0,31.0
278,22.0,22.0,26.0,88.0,0.04554865425,21.0,21.0
279,25.0,25.0,29.0,100.0,0.04,22.0,22.0
280,17.5,17.5,21.5,70.0,0.057189542499999996,17.0,18.0
281,31.5,31.5,35.5,126.0,0.03175403225,31.0,32.0
282,11.0,11.0,15.0,44.0,0.094017094,9.0,13.0
283,33.0,33.0,37.0,132.0,0.0303030303,32.0,33.5
284,32.5,32.5,36.5,130.0,0.0308349146,31.0,34.0
285,43.0,43.0,47.0,172.0,0.023255814,23.5,23.5
286,23.0,23.0,27.0,92.0,0.04563492065,18.0,28.0
287,14.5,14.5,18.5,58.0,0.07631578945,10.0,19.0
288,17.0,17.0,21.0,68.0,0.0588235294,15.5,17.5
289,14.0,14.0,18.0,56.0,0.0714285714,10.5,10.5
290,2.0,2.0,6.0,8.0,0.5,3.0,20.5
291,14.0,14.0,18.0,56.0,0.0777777778,10.0,18.0
292,23.0,23.0,27.0,92.0,0.043560606099999996,22.0,24.0
293,18.0,18.0,22.0,72.0,0.06923076925,10.0,26.0
294,26.0,26.0,30.0,104.0,0.040625,20.0,32.0
295,22.0,22.0,26.0,88.0,0.04700854705,18.0,18.0
296,29.5,29.5,33.5,118.0,0.0339861751,28.0,31.0
297,31.0,31.0,35.0,124.0,0.0325630252,28.0,34.0
298,30.0,30.0,34.0,120.0,0.034722222250000004,24.0,36.0
299,29.0,29.0,33.0,116.0,0.03485576925,26.0,32.0
300,27.5,27.5,31.5,110.0,0.036375661350000005,27.0,27.0
301,17.0,17.0,21.0,68.0,0.07083333335,10.0,10.0
302,29.0,29.0,33.0,116.0,0.0344827586,27.5,30.5
303,21.0,21.0,25.0,84.0,0.0583333333,12.0,30.0
304,26.0,26.0,30.0,104.0,0.0384615385,25.5,30.0
305,37.0,37.0,41.0,148.0,0.027027027,22.0,37.5
306,35.0,35.0,39.0,140.0,0.0285714286,22.0,23.0
307,42.0,42.0,46.0,168.0,0.0238095238,30.0,30.0
308,24.5,24.5,28.5,98.0,0.04124579125,22.0,27.0
309,33.0,33.0,37.0,132.0,0.0303030303,28.5,33.5
310,21.0,21.0,25.0,84.0,0.04772727275,20.0,20.0
311,28.0,28.0,32.0,112.0,0.03612903225,25.0,25.0
312,18.0,18.0,22.0,72.0,0.0555555556,17.5,17.5
313,34.0,34.0,38.0,136.0,0.031627907,25.0,25.0
314,22.0,22.0,26.0,88.0,0.0454545455,20.5,23.0
315,26.0,26.0,30.0,104.0,0.0384615385,25.0,33.0
316,41.5,41.5,45.5,166.0,0.02409988385,41.0,42.0
317,16.0,16.0,20.0,64.0,0.06666666665000001,12.0,20.0
318,20.5,20.5,24.5,82.0,0.048809523800000004,20.0,21.0
319,38.0,38.0,42.0,152.0,0.0263340263,37.0,39.0
320,36.0,36.0,40.0,144.0,0.0277777778,35.5,40.5
321,29.0,29.0,33.0,116.0,0.03602484475,23.0,23.0
322,26.0,26.0,30.0,104.0,0.0384615385,21.5,21.5
323,43.0,43.0,47.0,172.0,0.023255814,33.0,44.0
324,21.0,21.0,25.0,84.0,0.0476190476,18.0,21.5
325,31.5,31.5,35.5,126.0,0.03194726165,29.0,34.0
326,37.0,37.0,41.0,148.0,0.027027027,34.5,34.5
327,26.0,26.0,30.0,104.0,0.0384615385,23.0,23.0
328,20.0,20.0,24.0,80.0,0.05,16.5,16.5
329,26.5,26.5,30.5,106.0,0.0384057971,23.0,30.0
330,29.0,29.0,33.0,116.0,0.03515151515,25.0,33.0
331,25.0,25.0,29.0,100.0,0.04595588235,16.0,16.0
332,29.0,29.0,33.0,116.0,0.0344827586,24.0,35.0
333,16.0,16.0,20.0,64.0,0.0625,14.0,18.5
334,19.0,19.0,23.0,76.0,0.0526315789,16.5,21.5
335,21.0,21.0,25.0,84.0,0.04772727275,20.0,22.0
336,29.0,29.0,33.0,116.0,0.0344827586,26.5,31.5
337,22.0,22.0,26.0,88.0,0.0454545455,21.5,22.0
338,21.0,21.0,25.0,84.0,0.0476190476,21.0,23.0
339,12.0,12.0,16.0,48.0,0.0833333333,9.5,9.5
340,21.0,21.0,25.0,84.0,0.04805491990000001,19.0,19.0
341,24.0,24.0,28.0,96.0,0.0416666667,24.0,30.5
342,21.0,21.0,25.0,84.0,0.0476190476,21.0,23.5
343,11.5,11.5,15.5,46.0,0.08712121210000001,11.0,11.0
344,28.5,28.5,32.5,114.0,0.035625000000000004,25.0,32.0
345,19.0,19.0,23.0,76.0,0.0527777778,18.0,18.0
346,11.0,11.0,15.0,44.0,0.1047619048,7.0,7.0
347,24.0,24.0,28.0,96.0,0.0416666667,23.0,26.0
348,26.5,26.5,30.5,106.0,0.03785714285,25.0,28.0
349,15.5,15.5,19.5,62.0,0.0651260504,14.0,17.0
350,12.0,12.0,16.0,48.0,0.0833333333,12.0,12.0
351,19.0,19.0,23.0,76.0,0.0526315789,17.0,21.0
352,19.5,19.5,23.5,78.0,0.051587301599999996,18.0,18.0
353,10.0,10.0,14.0,40.0,0.101010101,9.0,9.0
354,27.0,27.0,31.0,108.0,0.037037037,24.5,30.0
355,25.0,25.0,29.0,100.0,0.0400641026,24.0,24.0
356,38.0,38.0,42.0,152.0,0.0263157895,36.5,41.0
357,32.0,32.0,36.0,128.0,0.03125,27.5,34.5
358,14.0,14.0,18.0,56.0,0.07486631015,11.0,11.0
359,17.0,17.0,21.0,68.0,0.0588235294,16.5,19.0
360,31.0,31.0,35.0,124.0,0.0322580645,29.5,29.5
361,16.0,16.0,20.0,64.0,0.0625,16.0,16.0
362,34.0,34.0,38.0,136.0,0.0294117647,33.0,34.0
363,36.5,36.5,40.5,146.0,0.02782012195,32.0,32.0
364,18.0,18.0,22.0,72.0,0.0555555556,18.0,19.0
365,23.0,23.0,27.0,92.0,0.0434782609,17.5,24.5
366,27.0,27.0,31.0,108.0,0.037037037,24.0,28.5
367,21.5,21.5,25.5,86.0,0.052955665,14.0,14.0
368,36.5,36.5,40.5,146.0,0.027443609049999998,35.0,38.0
369,14.0,14.0,18.0,56.0,0.0714285714,10.5,11.5
370,11.0,11.0,15.0,44.0,0.0909090909,9.5,18.0
371,28.0,28.0,32.0,112.0,0.0357142857,22.5,22.5
372,21.0,21.0,25.0,84.0,0.05570291775,13.0,29.0
373,27.5,27.5,31.5,110.0,0.03647214855,26.0,29.0
374,24.5,24.5,28.5,98.0,0.0480392157,15.0,15.0
375,17.0,17.0,21.0,68.0,0.0588235294,14.5,14.5
376,24.0,24.0,28.0,96.0,0.0416666667,24.0,24.0
377,32.0,32.0,36.0,128.0,0.03125,32.0,32.0
378,36.0,36.0,40.0,144.0,0.0277777778,33.0,38.0
379,24.5,24.5,28.5,98.0,0.04083333335,24.0,25.0
380,18.0,18.0,22.0,72.0,0.0555555556,16.0,27.5
381,10.0,10.0,14.0,40.0,0.1,7.0,11.5
382,29.0,29.0,33.0,116.0,0.0344827586,28.0,30.0
383,33.0,33.0,37.0,132.0,0.0303030303,33.0,35.0
384,30.0,30.0,34.0,120.0,0.0333333333,29.5,31.0
385,25.5,25.5,29.5,102.0,0.04112903225,20.0,20.0
386,16.0,16.0,20.0,64.0,0.0625,14.5,23.5
387,34.0,34.0,38.0,136.0,0.0294117647,31.0,37.0
388,40.0,40.0,44.0,160.0,0.025,35.0,40.5
389,33.5,33.5,37.5,134.0,0.03001792115,31.0,31.0
390,28.5,28.5,32.5,114.0,0.035098522150000006,28.0,28.0
391,29.0,29.0,33.0,116.0,0.0345238095,28.0,30.0
392,24.0,24.0,28.0,96.0,0.05274725275,13.0,13.0
393,18.0,18.0,22.0,72.0,0.0555555556,17.5,20.0
394,26.0,26.0,30.0,104.0,0.0451388889,16.0,16.0
395,18.0,18.0,22.0,72.0,0.0555555556,17.5,18.5
396,34.5,34.5,38.5,138.0,0.02904040405,33.0,33.0
397,33.0,33.0,37.0,132.0,0.0303030303,23.0,23.0
398,16.5,16.5,20.5,66.0,0.06203007515,14.0,14.0
399,38.5,38.5,42.5,154.0,0.02597840755,38.0,39.0
400,27.5,27.5,31.5,110.0,0.0440705128,16.0,16.0
401,37.0,37.0,41.0,148.0,0.027027027,35.0,35.0
402,20.0,20.0,24.0,80.0,0.05012531325,19.0,21.0
403,36.0,36.0,40.0,144.0,0.0277992278,35.0,35.0
404,29.0,29.0,33.0,116.0,0.0345238095,28.0,28.0
405,28.0,28.0,32.0,112.0,0.0357142857,25.5,32.0
406,31.0,31.0,35.0,124.0,0.0322580645,23.5,23.5
407,15.5,15.5,19.5,62.0,0.06623931625,13.0,18.0
408,12.5,12.5,16.5,50.0,0.08116883115000001,11.0,14.0
409,33.0,33.0,37.0,132.0,0.0303030303,32.5,34.0
410,19.0,19.0,23.0,76.0,0.0527777778,18.0,18.0
411,14.0,14.0,18.0,56.0,0.0714285714,9.5,9.5
412,35.0,35.0,39.0,140.0,0.028594771249999998,34.0,34.0
413,35.0,35.0,39.0,140.0,0.0285714286,30.0,30.0
414,13.0,13.0,17.0,52.0,0.0769230769,13.0,13.0
415,39.0,39.0,43.0,156.0,0.0256410256,36.5,36.5
416,28.5,28.5,32.5,114.0,0.03518518515,27.0,30.0
417,33.0,33.0,37.0,132.0,0.0303030303,32.5,35.0
418,37.0,37.0,41.0,148.0,0.02704678365,36.0,38.0
419,25.5,25.5,29.5,102.0,0.03935185185,24.0,27.0
420,16.5,16.5,20.5,66.0,0.06111111115,15.0,18.0
421,31.0,31.0,35.0,124.0,0.0322580645,30.0,31.5
